n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
914,ZE3265D12E,01232710374,Comune di Bologna,2475.00,2475.00,AFFIDAMENTO A FORNITORI DIVERSI PER LA FORNITURA DI ACCESSORI PER ARREDI E PER LA REALIZZAZIONE DI SERVIZI DI RILEGATURA PER LA BIBLIOTECA DELL'ARCHIGINNASIO  E LA BIBLIOTECA DEL CENTRO AMILCAR CABRAL CON CONTESTUALI IMPEGNI DI SPESA PER L'IMPORTO DI,23-AFFIDAMENTO DIRETTO,2018-12-17+01:00,2018-12-31+01:00,idm26258
915,Z37265D1E2,01232710374,Comune di Bologna,744.93,744.93,AFFIDAMENTO A FORNITORI DIVERSI PER LA FORNITURA DI ACCESSORI PER ARREDI E PER LA REALIZZAZIONE DI SERVIZI DI RILEGATURA PER LA BIBLIOTECA DELL'ARCHIGINNASIO  E LA BIBLIOTECA DEL CENTRO AMILCAR CABRAL CON CONTESTUALI IMPEGNI DI SPESA PER L'IMPORTO DI,23-AFFIDAMENTO DIRETTO,,,idm26275
916,Z50267455B,01232710374,Comune di Bologna,2146.44,2146.44,"AFFIDAMENTO A FORNITORI DIVERSI PER LA FORNITURA DI MATERIALE INFORMATICO ARREDI ED ACCESSORI PER LA BIBLIOTECA DELL'ARCHIGINNASIO E LA BIBLIOTECA DEL CENTRO AMILCAR CABRAL CON CONTESTUALI IMPEGNI DI SPESA PER L'IMPORTO DI EURO 5.007,98. BILANCIO 201",23-AFFIDAMENTO DIRETTO,,,idm26290
917,ZB9267443E,01232710374,Comune di Bologna,955.00,955.00,"AFFIDAMENTO A FORNITORI DIVERSI PER LA FORNITURA DI MATERIALE INFORMATICO ARREDI ED ACCESSORI PER LA BIBLIOTECA DELL'ARCHIGINNASIO E LA BIBLIOTECA DEL CENTRO AMILCAR CABRAL CON CONTESTUALI IMPEGNI DI SPESA PER L'IMPORTO DI EURO 5.007,98. BILANCIO 201",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2018-12-31+01:00,idm26305
918,Z5526744BE,01232710374,Comune di Bologna,1003.46,1003.46,"AFFIDAMENTO A FORNITORI DIVERSI PER LA FORNITURA DI MATERIALE INFORMATICO ARREDI ED ACCESSORI PER LA BIBLIOTECA DELL'ARCHIGINNASIO E LA BIBLIOTECA DEL CENTRO AMILCAR CABRAL CON CONTESTUALI IMPEGNI DI SPESA PER L'IMPORTO DI EURO 5.007,98. BILANCIO 201",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2018-12-31+01:00,idm26322
919,ZD426649A8,01232710374,Comune di Bologna,1100.00,1100.00,"AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 36 COMMA 2, LETT. A) DEL D.LGS. N. 50/2016, DEL SERVIZIO DI PROGETTAZIONE ED EROGAZIONE DEL CORSO DI FORMAZIONE DAL TITOLO ""CORPO E VOCE NELLA RELAZIONE DI GRUPPO"" A FAVORE DELL'ASSOCIAZIONE CULTURALE GERARD DE",23-AFFIDAMENTO DIRETTO,2019-01-07+01:00,2019-03-31+02:00,idm26339
920,ZB0266963C,01232710374,Comune di Bologna,1580.00,1580.00,"AFFIDAMENTO A PUBLIERRE S.R.L. DELLA REALIZZAZIONE, MONTAGGIO E SMONTAGGIO DI DUE STRISCIONI STRADALI IN OCCASIONE DELLA MOSTRA MIKA ROTTENBERG E CONTESTUALE IMPEGNO DELLA SPESA DI EURO 1.927,60",23-AFFIDAMENTO DIRETTO,2018-12-27+01:00,2019-05-19+02:00,idm26356
921,Z05260786B,01232710374,Comune di Bologna,2740.00,2740.00,FORNITURA DI TAVOLI RIUNIONE PER LA SALA DI CONSIGLIO,23-AFFIDAMENTO DIRETTO,,,idm26373
922,ZDA2673791,01232710374,Comune di Bologna,1500.00,1500.00,"AFFIDAMENTO A B.D.IMPIANTI S.R.L. DI INTERVENTI ELETTRICI PER LA MOSTRA MIKA ROTTENBERG. CONTESTUALE IMPEGNO DI SPESA DI EURO 1.830,00",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2019-05-19+02:00,idm26388
923,Z262675678,01232710374,Comune di Bologna,750.00,750.00,"AFFIDAMENTO DI EURO 750,00 A WIILLIS ITALIA S.P,A. PER L'ASSICURAZIONE DI OPERE DI PROPRIETA' DEL MUSEO EGIZIO DI TORINO CONCESSE IN PRESTITO PRESSO IL MUSEO ARCHEOLOGICO PER L'ANNO 2019 E CONTESTUALE IMPEGNO DI SPESA",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2019-12-31+01:00,idm26405
924,Z542683997,01232710374,Comune di Bologna,4300.00,4300.00,"AFFIDAMENTO ALLA DITTA TIPOGRAFIA FANTI SRL PER EURO 5.246,00 PER IL SERVIZIO DI STAMPA OPUSCOLI PER ART CITY 2019. COSTITUZIONE D'IMPEGNO",23-AFFIDAMENTO DIRETTO,2018-12-27+01:00,2019-02-03+01:00,idm26422
925,ZEC2682E98,01232710374,Comune di Bologna,1275.57,1275.57,"AFFIDAMENTO A MERULA MARCO STRUM.MUSICALI PER EURO 1.556,20 PER L'ACQUISTO DI STRUMENTI MUSICALI PER L'ANNO 2018. MUSEO DELLA MUSICA",23-AFFIDAMENTO DIRETTO,2018-12-27+01:00,2019-02-28+01:00,idm26439
926,ZF925D1BA4,01232710374,Comune di Bologna,23192.40,4627.10,AFFIDAMENTO ALL'EDICOLA ARNALDO PAGNONI DI BOLOGNA DELLA FORNITURA DI PERIODICI ITALIANI E STRANIERI TRAMITE EDICOLA PER L'ISTITUZIONE BIBLIOTECHE PER GLI ANNI 2019 E 2020 E CONTESTUALE COSTITUZIONE DI IMPEGNI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-01-01+01:00,2020-12-31+01:00,idm26456
927,ZBF234C566,01232710374,Comune di Bologna,900.00,900.00,"Realizzazione di spettacoli nell'ambito del progetto ""Bella Dentro anno 2018""",23-AFFIDAMENTO DIRETTO,2018-10-28+01:00,2018-12-02+01:00,idm26473
928,ZF426762DA,01232710374,Comune di Bologna,12780.00,12780.00,"AFFIDAMENTO DIRETTO, ART. 36 CO. 2 LETT. A) D. LGS 50/2016 TRAMITE TRATTATIVA DIRETTA SUL MEPA PE LA FORNITURA DI 5 FRIGORIFER PER I NIDI COMUNALI. IMPEGNO DI SPESA EURO 15.591,60 ONERI FISCALI INCLUSI",23-AFFIDAMENTO DIRETTO,,,idm26490
929,Z1B26873C3,01232710374,Comune di Bologna,15338.00,7669.00,"AFFIDAMENTO ALL'ASSOCIAZIONE 'VICOLO STRETTO' DEL MANTENIMENTO DELL'ORARIO DI APERTURA AL PUBBLICO E DI GESTIONE DI SERVIZI DELLA BIBLIOTECA RUFFILLI, CON CONTESTUALE COSTITUZIONE DELL'IMPEGNO DI SPESA, PER UN IMPORTO DI EURO 15.338,00 - ANNO 2019",23-AFFIDAMENTO DIRETTO,,,idm26505
930,Z31266A507,01232710374,Comune di Bologna,3430.95,3430.95,"AFFIDAMENTO ALLA TIPOGRAFIA A.G. DEL SERVIZIO DI REALIZZAZIONE DEGLI APPARATI DIDATTICI E DELLA SEGNALETICA PER IL MUSEO CIVICO MEDIEVALE E PER IL MUSEO DEL TESSUTO E DELLA TAPPEZZERIA. CONTESTUALE IMPEGNO DI SPESA DI EURO 4.185,76",23-AFFIDAMENTO DIRETTO,2018-12-19+01:00,2019-02-28+01:00,idm26520
931,Z68261FDE0,01232710374,Comune di Bologna,14677.29,9393.89,AGGIUDICAZIONE ALLA DITTA CENTRO LAVANDERIA DEL SERVIZIO DI LAVANDERIA PER ALCUNI NIDI D'INFANZIA DEL COMUNE DI BOLOGNA PER IL PERIODO GENNAIO.LUGLIO 2019 A SEGUITO DI RICHIESTA DI OFFERTA SUL PORTALE SATER DI INTERCENTER,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm26537
932,ZC2266BD67,01232710374,Comune di Bologna,13669.05,13669.05,"AFFIDAMENTO A AON S.P.A. DEL SERVIZIO DI COPERTURA ASSICURATIVA ANNO 2019 PER LE OPERE IN DEPOSITO PRESSO LE SEDI DEL MAMBO - MUSEO MORANDI. CONTESTUALE IMPEGNO DI SPESA DI EURO 13.669,05",23-AFFIDAMENTO DIRETTO,2018-12-20+01:00,2019-12-31+01:00,idm26552
933,Z6B2685F2A,01232710374,Comune di Bologna,960.00,960.00,"AFFIDAMENTO A FRIGNANI ALBERTO PER SERVIZIO DI ACCORDATURA PIANOFORTE PRESSO IL MUSE DELLA MUSICA E CONTESTUALE IMPEGNO DI EURO 1.171,20",23-AFFIDAMENTO DIRETTO,2018-12-28+01:00,2019-02-28+01:00,idm26569
934,ZE5267435B,01232710374,Comune di Bologna,981.96,1710.66,"AFFIDAMENTO A FRIGERIO VIAGGI S.R.L. DEL SERVIZIO DI BIGLIETTERIA AEREA E FERROVIARIA PER L'ISTITUZIONE BOLOGNA MUSEI E CONTESTUALE IMPEGNI DI SPESA DI EURO 4.500,00 ONERI FISCALI INCLUSI",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2019-12-31+01:00,idm26586
935,Z362674340,01232710374,Comune di Bologna,3481.96,2736.82,"AFFIDAMENTO A FRIGERIO VIAGGI S.R.L. DEL SERVIZIO DI BIGLIETTERIA AEREA E FERROVIARIA PER L'ISTITUZIONE BOLOGNA MUSEI E CONTESTUALE IMPEGNI DI SPESA DI EURO 4.500,00 ONERI FISCALI INCLUSI",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2019-12-31+01:00,idm26603
936,0000000000,01232710374,Comune di Bologna,737.38,0.00,RIMOZIONE RUDERI,23-AFFIDAMENTO DIRETTO,2018-02-09+01:00,,idm26620
937,Z3826862F3,01232710374,Comune di Bologna,625.87,625.87,"AFFIDAMENTO A PUBBLICARRELLO.COM S.R.L. DELLA FORNITURA DI AURICOLARI PER AUDIOGUIDE VARIE SEDI MUSEALI. CONTESTUALE IMPEGNO DELLA SPESA DI EURO 763,56",23-AFFIDAMENTO DIRETTO,2018-12-28+01:00,2019-12-31+01:00,idm26636
938,Z9D25FEDF6,01232710374,Comune di Bologna,420.00,420.00,SERVIZIO DI TRASPORTO ANZIANI IN OCCASIONE ATTIVITA' DI SOCIALIZZAZIONE PRESSO IL CENTRO SPORTIVO CAVINA,23-AFFIDAMENTO DIRETTO,,,idm26653
939,7696392F95,01232710374,Comune di Bologna,2049180.33,465105.91,"ADESIONE AI SERVIZI DI GESTIONE ORDINARIA, ACCERTAMENTO E SUPPORTO ALLA RISCOSSIONE ORDINARIA E COATTIVA DIRETTA DEI TRIBUTI E DELLE ENTRATE COMUNALI. - INTEGRAZIONE IMPEGNI DI SPESA",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-12-18+01:00,,idm26668
940,Z3F25E35E3,01232710374,Comune di Bologna,9000.00,10799.97,INSERZIONI SU CORRIERE DELLA SERA E GAZZETTA DELLO SPORT ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,,idm26694
941,ZC725FED84,01232710374,Comune di Bologna,511.90,511.90,SERVIZIO DI ASSISTENZA ANZIANI IN OCCASIONE ATTIVITA' DI SOCIALIZZAZIONE PRESSO IL CENTRO SPORTIVO CAVINA,23-AFFIDAMENTO DIRETTO,,,idm26710
942,Z8E25E4B2E,01232710374,Comune di Bologna,12500.00,15000.00,INSERZIONI LA REPUBBLICA E LA STAMPA ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,,idm26725
943,Z1D262D4F9,01232710374,Comune di Bologna,6600.00,7920.00,INSERZIONI ITALIA OGGI E MILANO FINANZA ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,,idm26741
944,Z30262D62C,01232710374,Comune di Bologna,15800.00,18960.00,INSERZIONI Q.N E RESTO DEL CARLINO ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,,idm26757
945,Z24224305A,01232710374,Comune di Bologna,2219.51,1954.32,SPEDIZIONI VARIE ITALIA/ESTERO PER I MUSEI DELL' ISTITUZIONE,23-AFFIDAMENTO DIRETTO,,,idm26773
946,Z0B2668B19,01232710374,Comune di Bologna,89563.64,8196.72,PROROGA FINO AL 31 MARZO 2019 DELLA CONVENZIONE CON T.P.E.R. S.P.A. REP. N. 3294/2018 PER ESIGENZA DI CONTINUITA' NEL 2019 DELL'ATTIVITA' DI RILASCIO DI ABBONAMENTI ANNUALI AGEVOLATI PER IL TRASPORTO PUBBLICO A FAVORE DI CATEGORIE FRAGILI. IMPEGNO DI,23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-03-31+02:00,idm26788
947,Z5D267EB9E,01232710374,Comune di Bologna,12200.00,12200.00,"ACQUISTO DELLA LICENZA D'USO DELLA APP ""PUBLICAPP PRO""",23-AFFIDAMENTO DIRETTO,,,idm26805
948,Z6F25B3564,01232710374,Comune di Bologna,16800.00,16800.00,"AGGIUDICAZIONE ALLA SOCIETA' DINA PROFESSIONAL S.R.L. DELLA FORNITURA DI 6 LAVASTOVIGLIE OCCORRENTI AD ALTRETTANTI NIDI D'INFANZIA PER L'IMPORTO DI EURO 20.496,00 (ONERI FISCALI INCLUSI) A SEGUITO DI RICHIESTA DI OFFERTA (RDO) NEL ME.PA. COSTITUZIONE",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm26820
949,Z57269FA79,01232710374,Comune di Bologna,5327.87,4377.00,SERVIZIO DI MANUTENZIONE E REVISIONE DEI DOCUMENTATORI FTR - FTRD,23-AFFIDAMENTO DIRETTO,2019-01-23+01:00,,idm26835
950,Z8A26A0642,01232710374,Comune di Bologna,1060.00,530.00,Affidamento fornitura corone commemorative per il biennio 2019-2020,23-AFFIDAMENTO DIRETTO,,,idm26851
951,Z89261D5BF,01232710374,Comune di Bologna,1639.00,1639.00,FORNITURA DI UN VIDEOPROIETTORE PER LA SALA POLIFUNZIONALE BACCHELLI,23-AFFIDAMENTO DIRETTO,,,idm26866
952,Z6726A145B,01232710374,Comune di Bologna,450.00,450.00,"RINNOVO ABBONAMENTO ""UFFICIO STUDI.NET""",23-AFFIDAMENTO DIRETTO,2019-01-23+01:00,2019-06-06+02:00,idm26881
953,7758640844,01232710374,Comune di Bologna,688332.42,571972.15,FORNITURA DI DERRATE ALIMENTARI PER I NIDI D'INFANZIA E I CENTRI BAMBINI FAMIGLIE COMUNALI PER IL PERIODO GENNAIO-LUGLIO 2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm26898
954,Z582669BEE,01232710374,Comune di Bologna,1817.09,1362.69,"AFFIDAMENTO A FAVORE DELLA DITTA RENTOKIL INITIAL ITALIA S.P.A. PER IL SERVIZIO DI IGIENIZZAZIONE DEI BAGNI DI ALCUNE BIBLIOTECHE DELL'ISTITUZIONE NELL'ANNO 2019 PER UN IMPORTO COMPLESSIVO DI EURO 2.217,85 E CONTESTUALE IMPEGNO DI SPESA.",23-AFFIDAMENTO DIRETTO,,,idm26913
955,Z09267247E,01232710374,Comune di Bologna,200.00,59.80,"AUTORIZZAZIONE ALLA SPESA DI EURO 1.677,15 ONERI FISCALI INCLUSI PER L'ACQUISTO DI VOLUMI E MATERIALI DI MERCHANDISING PER I BOOKSHOP DEI MUSEI. CONTESTUALI IMPEGNI DI SPESA DI PARI IMPORTO.",23-AFFIDAMENTO DIRETTO,2018-12-19+01:00,2019-12-31+01:00,idm26928
956,Z5326724D4,01232710374,Comune di Bologna,28.15,61.25,"AUTORIZZAZIONE ALLA SPESA DI EURO 1.677,15 ONERI FISCALI INCLUSI PER L'ACQUISTO DI VOLUMI E MATERIALI DI MERCHANDISING PER I BOOKSHOP DEI MUSEI. CONTESTUALI IMPEGNI DI SPESA DI PARI IMPORTO.",23-AFFIDAMENTO DIRETTO,2018-12-19+01:00,2019-12-31+01:00,idm26945
957,ZC1267231A,01232710374,Comune di Bologna,220.00,82.20,"AUTORIZZAZIONE ALLA SPESA DI EURO 1.677,15 ONERI FISCALI INCLUSI PER L'ACQUISTO DI VOLUMI E MATERIALI DI MERCHANDISING PER I BOOKSHOP DEI MUSEI. CONTESTUALI IMPEGNI DI SPESA DI PARI IMPORTO.",23-AFFIDAMENTO DIRETTO,2018-12-19+01:00,2019-12-31+01:00,idm26962
958,Z25269C5C7,01232710374,Comune di Bologna,121.60,121.60,"AFFIDAMENTO DIRETTO ALLA DITTA CSB2 DI GILARDI VALENTINA DELLA FORNITURA DI CARTA PER IL LABORATORIO DI PITTURA DEL CBF IL TEMPO DEI GIOCHI. IMPEGNO DI EURO 148,35  ONERI FISCALI INCLUSI",23-AFFIDAMENTO DIRETTO,,,idm26979
959,ZCA2691991,01232710374,Comune di Bologna,21700.00,21700.00,"AFFIDAMENTO A ARTINBOX DEL SERVIZIO DI REALIZZAZIONE DI INSTALLAZIONI AMBIENTALI PER LA MOSTRA MIKA ROTTENBERG E CONTESTUALE IMPEGNO DI SPESA DI EURO 26.474,00",23-AFFIDAMENTO DIRETTO,2019-01-08+01:00,2019-05-19+02:00,idm26994
960,Z5E2697AF0,01232710374,Comune di Bologna,13200.00,13200.00,"AFFIDAMENTO A ARTINBOX S.R.L. DELLA REALIZZAZIONE DELL'ALLESTIMENTO STRUTTURALE PER LA MOSTRA MIKA ROTTEMBERG E CONTESTUALE IMPEGNO DI SPESA DI EURO 16.104,00",23-AFFIDAMENTO DIRETTO,2019-01-10+01:00,2019-05-19+02:00,idm27011
961,Z6D26733AE,01232710374,Comune di Bologna,2393.00,2393.00,"AFFIDAMENTO A ALPACA' S.A.S. DEL SERVIZIO DI CONSULENZA E CERTIFICAZIONE TECNICA PER LA REALIZZAZIONE DELLA MOSTRA MIKA ROTTEMBERG E DELLE INIZIATIVE ART CITY 2019, CONTESTUALE IMPEGNO DI SPESA DI EURO 2.919,46",23-AFFIDAMENTO DIRETTO,2019-01-02+01:00,2019-05-19+02:00,idm27028
962,ZC72699060,01232710374,Comune di Bologna,1700.00,1700.00,"AFFIDAMENTO A AON S.P.A. DEL SERVIZIO DI COPERTURA ASSICURATIVA ANNO 2019 PER LE OPERE IN DEPOSITO PRESSO LA SEDE DEL MUSEO DEL PATRIMONIO INDUSTRIALE. CONTESTUALE IMPEGNO DI SPESA DI EURO 1.700,00",23-AFFIDAMENTO DIRETTO,2019-01-07+01:00,2019-12-31+01:00,idm27045
963,ZF826A387F,01232710374,Comune di Bologna,250.00,250.00,"AFFIDAMENTO A AON S.P.A. DEL SERVIZIO DI COPERTURA ASSICURATIVA  PER LE OPERE PARTECIPANTI ALLA MOSTRA DEDICATA A MASSIMO KAUFMANN NELL'AMBITO DI ART CITY 2019. CONTESTUALE IMPEGNO DI SPESA DI EURO 250,00",23-AFFIDAMENTO DIRETTO,2019-01-09+01:00,2019-02-03+01:00,idm27062
964,Z9725F78A6,01232710374,Comune di Bologna,129.91,129.91,fornitura tavolo da campeggio avvolgibile per l'ufficio Reti del Quartiere Navile,23-AFFIDAMENTO DIRETTO,,,idm27079
965,Z1D26ACC59,01232710374,Comune di Bologna,250.00,1450.00,"AFFIDAMENTO A AON S.P.A. DELLA COPERTURA ASSICURATIVA PER LE OPERE PARTECIPANTI ALLA MOSTRA ""GORAN TRIBULJAK"" CONTESTUALE IMPEGNO DI SPESA PER EURO 1.450,00.",23-AFFIDAMENTO DIRETTO,2019-01-11+01:00,2019-03-24+01:00,idm27094
966,ZB726AF5DB,01232710374,Comune di Bologna,118.18,122.18,"AFFIDAMENTO DELLA SOMMA DI EURO 134,00 A FAVORE DELLA DITTA HOTEL ROMA SRL DI BOLOGNA PER LA REALIZZAZIONE DI SERVIZI DI OSPITALITA' NELL'AMBITO DELLA RASSEGNA ""INEDITO. LA SCUOLA INTERROGA LA STAMPA"" ORGANIZZATO PRESSO LA BIBLIOTECA DELL'ARCHIGINNAS",23-AFFIDAMENTO DIRETTO,,,idm27111
967,ZF026A675D,01232710374,Comune di Bologna,1125.00,1125.00,"AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 36 COMMA 2, LETT. A) DEL D.LGS. N. 50/2016, A FAVORE DELLA FONDAZIONE AUGUSTA PINI ONLUS, DEL SERVIZIO DI PROGETTAZIONE ED EROGAZIONE DEL CORSO DI FORMAZIONE DAL TITOLO ""SUONI IN COSTRUZIONE"" NELL'AMBITO DEL PI",23-AFFIDAMENTO DIRETTO,,,idm27126
968,Z3C26AEE32,01232710374,Comune di Bologna,500.00,500.00,"AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 36 COMMA 2, LETT. A) DEL D.LGS. N. 50/2016, A FAVORE DELL'ASSOCIAZIONE MARIA MONTESSORI BOLOGNA, DEL SERVIZIO DI PROGETTAZIONE ED EROGAZIONE DEL CORSO DI FORMAZIONE DAL TITOLO ""EDUCAZIONE E PACE"" NELL'AMBITO DE",23-AFFIDAMENTO DIRETTO,,,idm27141
969,ZED264DFBD,01232710374,Comune di Bologna,12295.00,9836.06,UNIVERSITA' VERDE DI BOLOGNA - AZIONI PREVISTE DAL WP2 PROGETTO EUROPEO ROCK.,23-AFFIDAMENTO DIRETTO,2019-01-17+01:00,2019-12-31+01:00,idm27156
970,7765841EB6,01232710374,Comune di Bologna,30000.00,8735.75,SERVIZIO DI AFFRANCATURA E NOTIFICAZIONE DI ATTI GIUDIZIARI,23-AFFIDAMENTO DIRETTO,2019-01-23+01:00,,idm27173
971,Z1F2635CD1,01232710374,Comune di Bologna,530.00,530.00,ABBONAMENTO AL SERVIZIO ON-LINE OMNIA ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-29+01:00,2019-12-31+01:00,idm27189
972,ZCC2673AA8,01232710374,Comune di Bologna,557.38,557.38,ABBONAMENTO BOLLETTINO INTERAZIONE ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-24+01:00,2019-12-31+01:00,idm27206
973,Z3626B5E50,01232710374,Comune di Bologna,36640.00,38640.04,ACQUISTO DEL SERVIZIO DI ASSISTENZA E MANUTENZIONE SUGLI AMBIENTI DATACORE E COMMVAULT E DEL RINNOVO DEI CANONI DI MANUTENZIONE DEI PRODOTTI DATACORE E NEXSAN,23-AFFIDAMENTO DIRETTO,,,idm27223
974,Z9D26B6A63,01232710374,Comune di Bologna,501.60,501.60,ACQUISTO DI 24 LICENZE OFFICE PRO PLUS EDUCATIONAL,23-AFFIDAMENTO DIRETTO,,,idm27238
975,ZB726B6B83,01232710374,Comune di Bologna,1257.00,1257.00,ACQUISTO DI 3 RINNOVI ANNUALI LICENZA ADOBE EDUCATIONAL,23-AFFIDAMENTO DIRETTO,,,idm27253
976,ZB726B6A88,01232710374,Comune di Bologna,284.43,284.43,ACQUISTO MEDICINALI PER CANI,23-AFFIDAMENTO DIRETTO,,,idm27268
977,Z44258E84E,01232710374,Comune di Bologna,36527.36,18263.70,RINNOVO DELLE CONVENZIONI PER LA MANUTENZIONE  E TUTELA DELLE  AREE VERDI Giardino  Gichin Funakoshi  (cod. 144R) - Area Enel Speranza (cod. 104R solo UG 1623-1624-1625) - Lungoreno Ponente - del Milliario (100R) - Lungoreno Bertocchi - De Pisis  (co,23-AFFIDAMENTO DIRETTO,,,idm27283
978,Z78258E898,01232710374,Comune di Bologna,10231.39,4859.48,"Rinnovo Convenzione con l'Associazione ""Amici del Reno Birra e Triumvirato Bologna"" per la tutela e l'affidamento della manutenzione delle aree verdi  Lungoreno tratto Triumvirato e tratto Fabbri Triumvirato 01/01/2019-31/12/2019",23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-12-31+01:00,idm27298
979,Z6A258E9B9,01232710374,Comune di Bologna,2411.76,1205.88,"RINNOVO DELLA CONVENZIONE FRA IL QUARTIERE BORGO PANIGALE- RENO E CENTRO SOCIALE E ORTI ""VILLA BERNAROLI"" PER L'AFFIDAMENTO DELLA MANUTENZIONE E TUTELA DELL' AREA VERDE DI PROPRIETA' COMUNALE ""VILLA BERNAROLI"" (COD. 134B)",23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-12-31+01:00,idm27315
980,ZB4258E819,01232710374,Comune di Bologna,6248.71,3374.66,"Rinnovo Convenzione per la tutela e l'affidamento della manutenzione dell'area denominata Lungoreno Ponte Bacchelli"" – Ponente(cod.area 172B)",23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-12-31+01:00,idm27332
981,Z5E258E96E,01232710374,Comune di Bologna,2363.14,1894.52,"RINNOVO DELLA CONVENZIONE FRA IL QUARTIERE BORGO PANIGALE- RENO E CENTRO SOCIALE RICREATICO CULTURALE ""IL PARCO"" PER L'AFFIDAMENTO DELLA MANUTENZIONE E TUTELA DELLE AREE VERDI DI PROPRIETA' COMUNALE "" GIARDINO I. NAGY (COD.116B) E AIUOLE PARCHEGGIO V",23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-12-31+01:00,idm27349
982,ZE0258E92C,01232710374,Comune di Bologna,11805.82,3165.26,"RINNOVO DELLA CONVENZIONE FRA IL QUARTIERE BORGO PANIGALE- RENO EIL COMITATO PERCO LUNGORENO PER L'AFFIDAMENTO DELLA MANUTENZIONE E TUTELA DELLE AREE VERDI DI PROPRIETA' COMUNALE DENOMINATA ""LUNGORENO CHIARINI BERTOCCHI"" COD.145R",23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-12-31+01:00,idm27366
983,Z8F2698148,01232710374,Comune di Bologna,6237.69,6237.70,"AFFIDAMENTO A ARTURO PIANA DEL SERVIZIO DI TINTEGGIATURA DEGLI SPAZI ESPOSIITIVI DEL MAMBO E DI VILLA DELLE ROSE. CONTESTUALE IMPEGNO DI SPESA DI EURO 7.610,00",23-AFFIDAMENTO DIRETTO,2019-01-10+01:00,2019-05-19+02:00,idm27383
984,Z3326A7522,01232710374,Comune di Bologna,500.00,500.00,"AFFIDAMENTO A AON S.P.A. DEL SERVIZIO DI COPERTURA ASSICURATIVA  PER LE OPERE PARTECIPANTI ALLA MOSTRA MIKA ROTTENBERG NELL'AMBITO DI ART CITY 2019. CONTESTUALE IMPEGNO DI SPESA DI EURO 500,00",23-AFFIDAMENTO DIRETTO,2019-01-10+01:00,2019-05-19+02:00,idm27400
985,Z3C267D113,01232710374,Comune di Bologna,7469.08,7469.08,rimborso all'Università degli Studi di Bologna delle spese condominiali dalla stessa anticipate  per il pagamento delle utenze e delle pulizie relative al piano terra destinato alla Biblioteca delle Donne nella sede dell'ex convento di S. Cristina,23-AFFIDAMENTO DIRETTO,2018-12-31+01:00,2018-12-31+01:00,idm27417
986,Z79265FA39,01232710374,Comune di Bologna,750.00,749.88,ABBONAMENTO BANCA DATI IL FISCO 2019,23-AFFIDAMENTO DIRETTO,2019-01-10+01:00,2019-12-31+01:00,idm27434
987,Z3C260B262,01232710374,Comune di Bologna,750.00,750.00,ABBONAMENTO ANNO 2019 ALLA BANCA DATI IL FISCO ON-LINE,23-AFFIDAMENTO DIRETTO,2019-02-05+01:00,2019-12-31+01:00,idm27451
988,ZCC25C252E,01232710374,Comune di Bologna,1720.00,1720.00,ACQUISTO SCATOLE ESPOSITIVE - ORDINE 4500106145 - BIBLIOTECA SALA BORSA,23-AFFIDAMENTO DIRETTO,2018-11-15+01:00,2018-12-15+01:00,idm27468
989,Z5E25C5ECB,01232710374,Comune di Bologna,1488.60,1488.60,"ACQUISTO STAMPANTI TERMICHE ""ZEBRA GC420T""- ORDINE 4500106148 - BIBLIOTECA SALA BORSA",23-AFFIDAMENTO DIRETTO,2018-11-15+01:00,2018-12-15+01:00,idm27485
