n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
995,ZEC0E081FA,00215150236,Comune di Verona,12300.00,12300.00,Servizio di manutenzione ordinaria per l'anno 2014 di n. 5 bagni autopulenti,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-12-31,idm28060
996,Z2C0D6C9C3,00215150236,Comune di Verona,131.51,131.51,Fornitura di accessori informatici vari per la Presidenza del Consiglio Comunale,23-AFFIDAMENTO DIRETTO,2014-01-22,2014-01-22,idm28080
997,Z0E0DFFAA5,00215150236,Comune di Verona,205.00,205.00,Acquisto lampada per videoproiettore SHARP PG -B10S,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-03-04,2014-05-14,idm28100
998,Z560EA4AD8,00215150236,Comune di Verona,15792.00,15792.00,Interventi per l'inclusione sociale delle persone in estrema povertà nell'ambito del progetto &quot;TABIT: UNA RETE PER VERONA - HOUSING SOCIALE&quot;,23-AFFIDAMENTO DIRETTO,2014-04-01,2015-03-31,idm28129
999,Z540D6D681,00215150236,Comune di Verona,161.75,161.75,Fornitura di materiale di premiazione per l'anno 2014 (lotto 1),23-AFFIDAMENTO DIRETTO,2014-03-31,2015-03-31,idm28149
1000,ZE00F40722,00215150236,Comune di Verona,850.00,850.00,affidamento servizio di pubblicazione su quotidiani locali di avviso per individuazione centro urbano e aree degradate,23-AFFIDAMENTO DIRETTO,2014-05-31,2014-05-31,idm28169
1001,ZF40F86D33,00215150236,Comune di Verona,190.65,190.65,Acquisto volume e formulario per servizi demografici,23-AFFIDAMENTO DIRETTO,2014-06-25,2014-06-25,idm28189
1002,5476179DDB,00215150236,Comune di Verona,26934.00,26409.00,SERVIZIO ORGANIZZAZIONE SOGGIORNI TERZA ETA' ANNO 2014 - S. BENEDETTO DEL TRONTO,01-PROCEDURA APERTA,2014-06-11,2014-06-25,idm28209
1003,Z030E63EAB,00215150236,Comune di Verona,1301.00,1301.00,fornitura cartucce e testine per plotter HP 4520ps,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-04-23,2014-07-31,idm28229
1004,2850455DDD,00215150236,Comune di Verona,399416.21,453130.86,"CIPE2010 - SCUOLA PRIMARIA B. RUBELE -CIRCOSCRIZIONE 1^ - INTERVENTI URGENTI MESSA IN SICUREZZA, PREVENZIONE E RIDUZIONE RISCHIO CONNESSO VULNERABILITA' DEGLI ELEMENTI, ANCHE NON STRUTTURALI, DEGLI EDIFICI SCOLASTICI - INTERV. 1670 - PROGR. REGIONE 1",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-12-17,2014-06-16,idm28261
1005,Z18100B57C,00215150236,Comune di Verona,1639.90,1639.90,Abbonamento riviste nidi/scuole infanzia - SPAGGIARI - Scadenza 2014,23-AFFIDAMENTO DIRETTO,2014-05-05,2015-08-31,idm28389
1006,Z130F37E80,00215150236,Comune di Verona,4856.29,4843.31,"Opere elettriche di supporto per l'alloggiamento e attivazione dei contatori fissi da installarsi nelle principali piazze cittadine, per manifestazioni istituzionali",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-09-02,2014-11-28,idm28409
1007,Z680F7A1C4,00215150236,Comune di Verona,15974.67,15952.90,EDILIZIA SCOLASTICA - Interventi necessari per la riqualificazione degli edifici scolastici del Comune di Verona - Circoscrizioni 2^ e 8^ - OPERE DA FABBRO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-12-29,2015-12-28,idm28438
1008,Z140F55565,00215150236,Comune di Verona,888.00,888.00,FORNITURA DI 40 TELEFONI CORDLESS,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-07-08,2014-09-15,idm28494
1009,ZC52A08495,00215150236,COMUNE DI VERONA,270.00,270.00,ZC52A08495 - Class Spa - Pubblicazione avviso - Gara n. 35/19,23-AFFIDAMENTO DIRETTO,2019-10-08,2019-10-08,idm28535
1010,ZB510E35CB,00215150236,Comune di Verona,1472.62,1472.62,Prestazione artistica - Spettacolo di musica e parole &quot;Omaggio a ... Celentano&quot; 22 novembre 2014,23-AFFIDAMENTO DIRETTO,2014-11-22,2014-11-22,idm28555
1011,ZED1029675,00215150236,Comune di Verona,2700.00,2700.00,Servizio di educazione alla sostenibilità per la realizzazione di visite guidate nel Parco dell'Adige,23-AFFIDAMENTO DIRETTO,2014-10-01,2015-06-30,idm28575
1012,602275135A,00215150236,Comune di Verona,6663.00,6663.00,FIERA DI SANTA LUCIA ED ALTRE MANIFESTAZIONI DI COMMERCIO SU AREE PUBLLICHE IN CENTRO STORICO NEL PERIODO NATALIZIO 2014 - AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA ED INSTALLAZIONE DEGLI ALLACCIAMENTI TEMPORANEI ALL'ENERGIA ELETTRICA,23-AFFIDAMENTO DIRETTO,2014-12-04,2015-03-23,idm28595
1013,Z0C11EFBCC,00215150236,Comune di Verona,13019.65,13019.65,Fornitura licenze Database Enterprise - Spatial Graph,23-AFFIDAMENTO DIRETTO,2015-02-28,2016-02-27,idm28615
1014,ZED117354D,00215150236,Comune di Verona,635.18,635.18,Fornitura materiale didattico per scuole infanzia comunali - lotto 4,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-12-05,2014-12-12,idm28635
1015,Z6E122FE4A,00215150236,Comune di Verona,10000.00,10000.00,manutenzione straordinaria Gran Guardia,23-AFFIDAMENTO DIRETTO,2014-11-01,2015-01-11,idm28658
1016,Z2911D00DE,00215150236,Comune di Verona,6975.00,6975.00,Fornitura e posa di pezzi di ricambio necessari alla riparazione di strutture gioco per contesti esterni per la manutenzione straordinaria di giardini scolastici e campo giochi comunali,23-AFFIDAMENTO DIRETTO,2015-06-23,2015-06-23,idm28678
1017,Z151228E0F,00215150236,Comune di Verona,7500.00,7500.00,Servizio di implementazione applicazione per analisi traffico TAG in ZTL,23-AFFIDAMENTO DIRETTO,2014-12-16,2014-12-31,idm28698
1018,Z2E11B7425,00215150236,Comune di Verona,8712.62,8712.48,SCUOLA DELL'INFANZIA &quot;BENEDETTI&quot; - Interventi di bonifica da materiali contenenti amianto ed interventi di restauro e risanamento conservativo - INTERVENTO ANTISFONDELLAMENTO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2015-02-03,2015-05-15,idm28718
1019,Z5108A0C47,00215150236,Comune di Verona,750.00,750.00,Trasporto materiali e allestimento sale - manifestazione 8 marzo,23-AFFIDAMENTO DIRETTO,2013-03-06,2013-03-10,idm28753
1020,5623416DAC,00215150236,Comune di Verona,61020.00,61020.00,Servizi di Affidamento di Minori e Giovani,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-01-01,2014-06-30,idm28773
1021,ZBD0DF90DC,00215150236,Comune di Verona,6147.54,6147.54,servizio di affidamento incarico per &quot;Società guida&quot; degli impianti sportivi in gestione alla Circoscrizione 8^,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-12-31,idm28793
1022,ZA70E36257,00215150236,Comune di Verona,409.84,397.01,FORNITURA DI MATERIALE DI GENERI DIVERSI PER LA PROTEZIONE CIVILE: FORNITURA DI TORCE A LED E DI CONI DI SEGNALAZIONE ROSSI.,23-AFFIDAMENTO DIRETTO,2014-02-13,2014-03-04,idm28813
1023,ZE40DAA1BE,00215150236,Comune di Verona,19.26,19.26,"Fornitura del volume di L. Carrada, “Lavoro, dunque scrivo!”",23-AFFIDAMENTO DIRETTO,2014-01-31,2014-01-31,idm28833
1024,Z3F084F73F,00215150236,Comune di Verona,42.80,42.80,ABBONAMENTO ALLA RIVISTA &quot;QUATTRORUOTE&quot; PER L'ANNO 2013,23-AFFIDAMENTO DIRETTO,2013-02-12,2014-02-11,idm28853
1025,ZC30E827B5,00215150236,Comune di Verona,4248.00,4248.00,Acquisto buoni libro per docenti e collaboratori volontari dell'UTEEP,23-AFFIDAMENTO DIRETTO,2014-04-01,2014-06-03,idm28873
1026,Z1D0F4D666,00215150236,Comune di Verona,409.84,409.84,FORNITURA DI MATERIALE DI GENERI DIVERSI PER LA PROTEZIONE CIVILE. FORNITURA DI ATTREZZATURA DA MONTAGNA.,23-AFFIDAMENTO DIRETTO,2014-05-15,2014-05-20,idm28899
1027,5476194A3D,00215150236,Comune di Verona,25461.00,25278.40,SERVIZIO ORGANIZZAZIONE SOGGIORNI TERZA ETA' ANNO 2014 - CATTOLICA,01-PROCEDURA APERTA,2014-07-05,2014-07-19,idm28919
1028,Z200F39F6B,00215150236,Comune di Verona,450.00,0.00,componenti della giuria preposta ai lavori di designazione e alla redazione della motivazione del Premio Renato Simoni 2014,23-AFFIDAMENTO DIRETTO,2014-06-16,2014-06-16,idm28948
1029,ZC50FA296E,00215150236,Comune di Verona,3325.00,3000.00,Affidamento diretto servizio di collaborazione all'Istituto Don Calabria Casa San Benedetto di Verona relativo alla fase esecutiva del concorso 'Writers Street Art-Coloriamo Verona 2013-2014' approvato con deliberazione della Giunta comunale n. 425 d,23-AFFIDAMENTO DIRETTO,2014-07-01,2014-09-30,idm28968
1030,Z91106AF46,00215150236,Comune di Verona,58.46,58.46,materiale per servizio serre ed addobbi floreali,23-AFFIDAMENTO DIRETTO,2014-08-07,2014-09-30,idm28988
1031,ZF30E55937,00215150236,Comune di Verona,5331.10,5331.10,Conferimento incarico di coordinamento per la sicurezza in fase di progettazione ed esecuzione dei lavori di manutenzione ordinaria e programmata per il biennio 2014-2015 delle strade bitumate comunali - LOTTO 1 Sinistra Adige,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-09-08,2015-11-18,idm29008
1032,ZB50E5C01F,00215150236,Comune di Verona,28690.00,0.00,Interventi manutentivi su impianti di sicurezza installati in immobili comunali,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm29070
1033,Z9B115215B,00215150236,Comune di Verona,405.00,405.00,FORNITURA DI MATERIALE DI GENERI DIVERSI PER LA PROTEZIONE CIVILE: FORNITURA DI MATERIALE ELETTRICO (FARI DA 30W E 50W).,23-AFFIDAMENTO DIRETTO,2014-10-02,2014-10-06,idm29100
1034,Z2A114F722,00215150236,Comune di Verona,200.60,200.60,Fornitura libri giuridici,23-AFFIDAMENTO DIRETTO,2014-10-15,2014-12-31,idm29120
1035,ZB81078E8C,00215150236,Comune di Verona,1000.00,1000.00,Realizzazione concerto &quot;Natale in vista&quot; anno 2014,23-AFFIDAMENTO DIRETTO,2014-12-21,2014-12-21,idm29140
1036,06470781A8,00215150236,Comune di Verona,35454.55,10817.00,Servizio di Accompagnamento di Minori e Giovani,23-AFFIDAMENTO DIRETTO,2013-01-01,2014-12-31,idm29160
1037,ZAB10CD803,00215150236,Comune di Verona,2040.00,2040.00,Lavori di manutenzione ordinaria delle aree verdi comunali &quot;Giarol Grande&quot; - Opere a verde,23-AFFIDAMENTO DIRETTO,2014-11-18,2014-12-01,idm29180
1038,6026305833,00215150236,Comune di Verona,28178.00,28178.00,FIERA DI SANTA LUCIA ED ALTRE MANIFESTAZIONI DI COMMERCIO SU AREE PUBBLICHE IN CENTRO STORICO NEL PERIODO NATALIZIO 2014 - FORNITURA DI ENERGIA ELETTRICA,23-AFFIDAMENTO DIRETTO,2014-11-27,2015-08-19,idm29206
1039,ZE11198FFF,00215150236,Comune di Verona,1055.00,1055.00,"Servizio noleggio attrezzatura e assistenza tecnica in Gran Guardia 24, 26 e 29 novembre 2014",23-AFFIDAMENTO DIRETTO,2014-11-03,2014-11-30,idm29226
1040,X58069098B,00215150236,Comune di Verona,5223.14,5223.14,Servizio di affidamento incarico per &quot;Società guida&quot; degli impianti sportivi in gestione alla Circoscrizione 8^,23-AFFIDAMENTO DIRETTO,2013-01-02,2013-12-31,idm29246
1041,4967536C60,00215150236,Comune di Verona,1140.00,1140.00,Servizio sicurezza al Teatro Ristori in occasione di Infinitamente,23-AFFIDAMENTO DIRETTO,2013-03-05,2013-03-27,idm29266
1042,ZBE084F729,00215150236,Comune di Verona,105.00,105.00,ABBONAMENTO ALLA RIVISTA &quot;AUTOTECNICA E MOTOTECNICA&quot; PER L'ANNO 2013,23-AFFIDAMENTO DIRETTO,2013-02-12,2014-02-11,idm29286
1043,ZB509701AF,00215150236,Comune di Verona,1986.45,247.93,"Servizio di trasporto, facchinaggio per montaggio e smontaggio palchi e allestimenti vari",23-AFFIDAMENTO DIRETTO,2013-01-01,2013-12-31,idm29306
1044,4967085834,00215150236,Comune di Verona,495.87,495.87,Rimborso spese per concerto in occasione di Infinitamente,23-AFFIDAMENTO DIRETTO,2013-03-05,2013-04-24,idm29326
1045,Z0F1233CED,00215150236,Comune di Verona,545.32,545.32,materiale x servizio serre ed addobbi floreali,23-AFFIDAMENTO DIRETTO,2014-12-01,2015-01-11,idm29346
1046,ZB20BE178A,00215150236,Comune di Verona,1250.00,1250.00,Concerto di musica Gospel,23-AFFIDAMENTO DIRETTO,2013-10-11,2014-01-16,idm29366
1047,5623453C35,00215150236,Comune di Verona,75000.00,63332.88,Servizi di Affidamento di Minori e Giovani,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-01-01,2014-12-31,idm29386
1048,ZD30DD515F,00215150236,Comune di Verona,144.00,144.00,liquidazione fattura per rinnovo abbonamento Azienda Italia anno 2014,23-AFFIDAMENTO DIRETTO,2014-01-30,2014-02-21,idm29406
1049,Z9C0E20254,00215150236,Comune di Verona,190.00,190.00,Fornitura di n. 350 inviti per la riqualificazione piazza della Chiesa di San Michele Arcangelo,23-AFFIDAMENTO DIRETTO,2013-10-31,2013-10-31,idm29426
1050,5476895CB8,00215150236,Comune di Verona,59478.00,59478.00,MANUTENZIONE E ASSISTENZA SOFTWARE LICENZE COMMERCIALI E SCIC,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-12-31,idm29446
1051,ZDC0E9F758,00215150236,Comune di Verona,39.34,47.99,ACQUISTO CANCELLERIA VARIA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm29466
1052,Z830EA6A95,00215150236,Comune di Verona,70.00,70.00,Fornitura urgente con installazione di parti di ricambio di un plotter hp,23-AFFIDAMENTO DIRETTO,2014-04-04,2014-04-04,idm29484
1053,Z270DF1517,00215150236,Comune di Verona,3655.00,3655.00,Fornitura materiale didattico scuole infanzia comunali A.S. 2013/2014 - Lotto 1,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-05-06,2014-05-19,idm29504
1054,Z420ECDB45,00215150236,Comune di Verona,1300.00,1300.00,Affidamento del corso di formazione per proprietari e futuri proprietari di cani 2014,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-03-15,2014-04-05,idm29530
1055,ZE20F39FBE,00215150236,Comune di Verona,800.00,0.00,componenti della giuria preposta ai lavori di designazione e alla redazione della motivazione del Premio Renato Simoni 2014,23-AFFIDAMENTO DIRETTO,2014-06-16,2014-06-16,idm29550
1056,5718171FF8,00215150236,Comune di Verona,65033.36,0.00,Manutenzione ordinaria e programmata per il periodo Maggio 2014 - Aprile 2015 degli impianti elettrici e speciali intallati presso il Palazzo della Ragione,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2014-06-17,,idm29570
1057,ZA60FB3787,00215150236,Comune di Verona,3442.62,3442.62,"Gestione del Giardino &quot;Ex Nani&quot; sito a Verona in via XX Settembre, 57/A per il 2° semestre 2014",23-AFFIDAMENTO DIRETTO,2014-07-01,2014-12-31,idm29589
1058,Z7D106D215,00215150236,Comune di Verona,5149.38,5149.38,servizio vigilanza e guardiania Gran Guardia,23-AFFIDAMENTO DIRETTO,2014-08-07,2014-09-30,idm29609
1059,Z44107D736,00215150236,Comune di Verona,1069.00,1069.00,Gara per affidamento stampa materiale promozionale per &quot;I martedì del festival&quot; edizione 2014/2015,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-08-19,2014-10-20,idm29629
1061,Z190FB486E,00215150236,Comune di Verona,409.84,141.29,FORNITURA DI MATERIALE DI GENERI DIVERSI PER LA PROTEZIONE CIVILE: FORNITURA DI MATERIALE ELETTRONICO (TELEFONI CORDLESS E PILE).,23-AFFIDAMENTO DIRETTO,2014-06-17,2014-06-17,idm29945
1062,Z590EE35B1,00215150236,Comune di Verona,1390.00,1390.00,Materiale didattico per asili e scuole comunali - Lotto 1,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-11-19,2014-11-28,idm29965
1063,5788591069,00215150236,Comune di Verona,53643.60,53643.60,EDILIZIA SCOLASTICA - Interventi necessari per la riqualificazione degli edifici scolastici del Comune di Verona - Circoscrizioni 6^ e 7^ - OPERE EDILI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-11-04,2015-11-03,idm29985
1064,ZBD10D8D59,00215150236,Comune di Verona,189.00,189.00,Fornitura n. 21 sgabelli in polipropilene per la Ludoteca &quot;Il Paese dei Balocchi&quot;,23-AFFIDAMENTO DIRETTO,2014-11-03,2014-11-03,idm30089
1065,Z1810295EA,00215150236,Comune di Verona,3420.00,3420.00,Servizio di educazione alla sostenibilità per la realizzazione di orti scolastici e formazione agli insegnanti,23-AFFIDAMENTO DIRETTO,2014-10-01,2015-06-30,idm30109
1066,Z5A11030AE,00215150236,Comune di Verona,1200.00,1200.00,Collegamento capannoni 4 archivio e 7 protezione civile,23-AFFIDAMENTO DIRETTO,2015-05-01,2016-04-30,idm30129
1067,ZBA16B32F6,00215150236,Comune di Verona,34000.00,16999.29,"FORNITURA DI MATERIALE DI CONSUMO ORIGINALE E RIGENERATO PER STAMPANTI E FAX
ORIGINALI BROTHER",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-04-21,2016-12-30,idm30149
1068,Z5A0905C8E,00215150236,Comune di Verona,310.00,310.00,servizio stampa e posta in opera di un pannello in piazza Bra’  per estate teatrale veronese 2013,23-AFFIDAMENTO DIRETTO,2013-03-08,2013-08-30,idm30226
1069,Z270AE9A51,00215150236,Comune di Verona,18300.00,18300.00,Servizio ospitalità artisti e tecnici dal 19 al 25 agosto per estate teatrale veronese 2013,23-AFFIDAMENTO DIRETTO,2013-07-26,2013-08-26,idm30246
1070,ZCE093F616,00215150236,Comune di Verona,708.00,590.00,Servizio disinfestazione e derattizzazione al Teatro Romano per estate teatrale veronese 2013,23-AFFIDAMENTO DIRETTO,2013-03-27,2013-07-31,idm30266
1071,ZC1093F586,00215150236,Comune di Verona,2184.00,2020.00,Servizio di noleggio e posa in opera di strutture con cartelloni e stendardi  per estate teatrale veronese 2013,23-AFFIDAMENTO DIRETTO,2013-03-27,2013-08-24,idm30286
1072,ZA40DFF8EA,00215150236,Comune di Verona,11616.58,11616.58,Servizi di Affidamento di Minori e Giovani,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-06-30,idm30306
1073,Z9A0D8590C,00215150236,Comune di Verona,1474.00,1474.00,Fornitura materiale didattico Scuole Infanzia Comunali,23-AFFIDAMENTO DIRETTO,2013-12-05,2014-01-22,idm30326
1074,Z1107D40EE,00215150236,Comune di Verona,7260.00,9757.50,Proroga contratto affidamento servizio gestione gabinetti pubblici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2012-12-03,2013-04-02,idm30346
1075,Z890E2021C,00215150236,Comune di Verona,140.00,140.00,Fornitura di n. 1 pannello f.to 100x150 su forex mm 5 - piazza della Chiesa di San Michele Arcangelo,23-AFFIDAMENTO DIRETTO,2013-10-31,2013-10-31,idm30378
1076,Z670DA3C66,00215150236,Comune di Verona,20492.64,20492.64,Servizio di accoglienza di richiedenti e titolari di protezione internazionale nell'ambito del progetto SPRAR &quot;Verona solidale&quot;,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-12-31,idm30398
1077,ZFA093FC10,00215150236,Comune di Verona,11985.00,15292.50,Proroga contratto affidamento servizio gestione gabinetti pubblici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-04-03,2013-08-02,idm30418
1078,5708664A8D,00215150236,Comune di Verona,13560.00,13560.00,Fornitura di utenze SIM con accesso Lan e configurazione,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-05-01,2015-04-30,idm30450
1079,Z770CD9843,00215150236,Comune di Verona,204.90,204.92,Servizio di organizzazione torneo sportivo nel territorio,23-AFFIDAMENTO DIRETTO,2013-12-21,2014-04-24,idm30470
1080,ZF50F3FB25,00215150236,Comune di Verona,8214.60,7725.60,Servizio sala al Teatro Romano e Teatro Camploy di Verona per Estate Teatrale Veronese 2014,23-AFFIDAMENTO DIRETTO,2014-06-10,2014-08-15,idm30490
1081,Z700F3A064,00215150236,Comune di Verona,1000.00,0.00,Componenti della giuria preposta ai lavori di designazione e alla redazione della motivazione del Premio Renato Simoni 2014,23-AFFIDAMENTO DIRETTO,2014-06-16,2014-06-16,idm30522
1082,ZE5101BC99,00215150236,Comune di Verona,14000.00,9998.00,Servizi di Affidamento di Minori e Giovani,23-AFFIDAMENTO DIRETTO,2014-05-29,2014-12-31,idm30542
1083,Z6C0F2EBE3,00215150236,Comune di Verona,996.00,981.00,Personale - Acquisto di abbonamenti dell'Azienda Trasporti Verona Srl per necessità di servizio del personale comunale tenuto al servizio esterno per il periodo 01/05/2014 - 31/12/2014,23-AFFIDAMENTO DIRETTO,2014-05-01,2014-12-31,idm30562
1084,Z0E10721FA,00215150236,Comune di Verona,572.35,572.35,consumazioni ospiti,23-AFFIDAMENTO DIRETTO,2014-08-11,2014-09-11,idm30582
1085,Z480FAAA7F,00215150236,Comune di Verona,9510.00,9316.67,Lavori di manutenzione degli assorbitori d'urto redirettivi TAU,23-AFFIDAMENTO DIRETTO,2014-08-21,2014-10-20,idm30602
1086,Z4E08A2EC4,00215150236,Comune di Verona,3600.00,3600.00,Rinnovo abbonamento servizio telematico di informazione statistica e cartografica Geo Web Starter,23-AFFIDAMENTO DIRETTO,2013-03-01,2014-02-28,idm30622
1088,Z5B0E1D55B,00215150236,Comune di Verona,100.00,100.00,REALIZZAZIONE TELI PUBBLICITARI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-03-04,2014-03-10,idm30704
1089,Z690EE3615,00215150236,Comune di Verona,4689.99,4689.99,Materiale didattico per asili e scuole comunali - Lotto 3,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-11-19,2014-11-28,idm30727
1090,ZB50867805,00215150236,Comune di Verona,180.00,180.00,Fornitura di uno stendardo per la manifestazione Maggioscuola 2013,23-AFFIDAMENTO DIRETTO,2013-05-13,2013-05-20,idm30750
1091,Z460A5A96F,00215150236,Comune di Verona,2524.16,2524.16,Fornitura materiale diverso per integrazione struttura palcoscenico del Teatro Romano,23-AFFIDAMENTO DIRETTO,2013-06-12,2013-07-09,idm30770
1092,Z730B5DF24,00215150236,Comune di Verona,1000.00,1000.00,Servizio taxi per docenti UTEEP,23-AFFIDAMENTO DIRETTO,2013-09-11,2014-12-10,idm30790
1093,Z9909D23B6,00215150236,Comune di Verona,600.00,367.15,"servizio di attivazione della linea fissa, già esistente, e di due provvisorie per la sede del Teatro Romano per il periodo estivo",23-AFFIDAMENTO DIRETTO,2013-05-15,2014-10-31,idm30810
1094,ZC70867AE9,00215150236,Comune di Verona,1190.00,1190.00,Fornitura di colla - Scuole dell'Infanzia Comunali,23-AFFIDAMENTO DIRETTO,2013-02-05,2013-02-11,idm30830
1095,ZA30A43AE9,00215150236,Comune di Verona,1100.00,1100.00,servizio di apertura dei bagni pubblici di Corte Mercato Vecchio nelle serate di spettacolo per estate teatrale veronese 2013,23-AFFIDAMENTO DIRETTO,2013-07-01,2013-08-11,idm30850
1096,Z5608675F2,00215150236,Comune di Verona,1731.41,1731.41,Riproduzione in stampa di depliant e manifesti per Maggioscuola 2013,23-AFFIDAMENTO DIRETTO,2013-04-16,2013-04-30,idm30870
1097,Z9E0DFFA3D,00215150236,Comune di Verona,4000.00,3410.00,Servizi di Affidamento di Minori e Giovani,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-12-31,idm30890
1098,ZCB0D97ABF,00215150236,Comune di Verona,6356.78,6356.78,Fornitura materiale didattico Scuole Infanzia Comunali,23-AFFIDAMENTO DIRETTO,2013-12-02,2013-12-12,idm30910
1099,ZDC0E01E8F,00215150236,Comune di Verona,4100.00,4134.00,Interventi urgenti per allagamenti di strade comunali - Anno 2014,23-AFFIDAMENTO DIRETTO,2014-03-06,2014-12-31,idm30930
1100,5446556033,00215150236,Comune di Verona,735.00,735.00,FORNITURA N.1 VIDEOPROIETTORE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-01-16,2014-02-12,idm30950
1101,ZF50EE7F1D,00215150236,Comune di Verona,321.72,321.72,Fornitura timbri vari,23-AFFIDAMENTO DIRETTO,2014-04-22,2014-04-22,idm31000
1102,0000000000,00215150236,Comune di Verona,176927.00,176927.00,Affidamento del servizio di derattizzazione e disinfestazione da zanzare,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2014-01-01,2014-12-31,idm31020
1103,ZAB0F3A09B,00215150236,Comune di Verona,450.00,0.00,Componenti della giuria preposta ai lavori di designazione e alla redazione della motivazione del Premio Renato Simoni,23-AFFIDAMENTO DIRETTO,2014-06-16,2014-06-16,idm31040
1104,Z240FD501A,00215150236,Comune di Verona,94.62,94.62,Penne per  discenti UTEEP dopo 25 anni di frequenza,23-AFFIDAMENTO DIRETTO,2014-06-25,2014-10-10,idm31060
1105,Z5A103EA47,00215150236,Comune di Verona,820.00,820.00,Stampa 8 tipologie cartoline per la giornata della didattica,23-AFFIDAMENTO DIRETTO,2014-07-22,2014-10-15,idm31092
1106,ZDD107C98B,00215150236,Comune di Verona,524.55,524.55,stagione lirica luglio 2014,23-AFFIDAMENTO DIRETTO,2014-08-19,2014-09-19,idm31118
1107,58149318DB,00215150236,Comune di Verona,990000.00,888828.45,Servizi di  Affidamento di Minori e Giovani,23-AFFIDAMENTO DIRETTO,2014-07-01,2015-06-30,idm31138
1108,ZE80E0A628,00215150236,Comune di Verona,28261.56,23165.47,Affidamento diretto previa comparazione di preventivi delle opere da idraulico - categoria OS3 - manutenzione ordinaria degli immobili storico artistici con fondi bilancio 2013/2014,23-AFFIDAMENTO DIRETTO,2014-05-13,2016-05-12,idm31158
1109,Z9327CFB10,00215150236,COMUNE DI VERONA,270.00,270.00,Z9327CFB10 - Class Spa - Pubblicazione avviso - Gara n. 07/19,23-AFFIDAMENTO DIRETTO,2019-04-02,2019-04-02,idm31193
1110,590235054D,00215150236,Comune di Verona,52233.63,52233.63,FORNITURA VESTIARIO PER IL PERSONALE DEI DIVERSI SERVIZI COMUNALI E PER LE EDUCATRICI DEGLI ASILI NIDO COMUNALI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-08-28,2017-01-11,idm31213
1111,ZA310EB067,00215150236,Comune di Verona,909.09,909.10,Prestazione artistica - Spettacolo &quot;Tutta colpa di Eva&quot; sabato 29 novembre 2013,23-AFFIDAMENTO DIRETTO,2014-11-29,2014-11-29,idm31260
1112,Z511029692,00215150236,Comune di Verona,1320.00,1280.00,Servizio di educazione alla sostenibilità per la realizzazione del progetto &quot;Adotta un parco&quot;,23-AFFIDAMENTO DIRETTO,2014-10-01,2015-06-30,idm31280
