n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
670,Z372454AC3,00355870221,Comune di Trento,655.14,655.14,Campo sportivo e spogliatoio di Sardagna - Analisi di laboratorio,23-AFFIDAMENTO DIRETTO,2018-07-11,2019-05-23,idm13552
671,Z9E2C07CD4,00355870221,Comune di Trento,658.00,.00,servizio di stampa e distribuzione di materiale promozionale relativo alla conferenza ?Parole Ostili? - Trento Smart City.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-02-06,2020-03-13,idm13569
672,ZCC2934CE9,00355870221,Comune di Trento,663.43,663.43,Noleggio piattaforma aerea,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-07-15,2019-07-19,idm13595
673,Z3E27E0B46,00355870221,Comune di Trento,665.80,665.80,Acquisti articoli di premiazione e rappresentanza,23-AFFIDAMENTO DIRETTO,,,idm13615
674,ZD52884891,00355870221,Comune di Trento,670.00,670.00,Rinnovo abbonamento alla rivista on line LexItalia tipo Premium,23-AFFIDAMENTO DIRETTO,2019-05-28,2019-06-28,idm13633
675,ZD726BAFF2,00355870221,Comune di Trento,671.00,671.00,Pubblicazione su Il Giornale bando servizio di gestione manutenzione energia,23-AFFIDAMENTO DIRETTO,2019-01-25,2019-01-25,idm13653
676,ZFA2818E0D,00355870221,Comune di Trento,671.00,671.00,Antincendio - bando su Il Giornale,23-AFFIDAMENTO DIRETTO,2019-04-26,2019-04-26,idm13679
677,Z022A2FC64,00355870221,Comune di Trento,675.00,675.00,n. 15 unita immagine Lexmark 500Z,23-AFFIDAMENTO DIRETTO,2019-10-16,2019-11-29,idm13702
678,ZA12AF3D9B,00355870221,Comune di Trento,679.54,679.54,Pubblicazione su Il Giornale aggiudicazione servizio di gestione e manutenzione sistemi di apertura automatici,23-AFFIDAMENTO DIRETTO,2019-12-09,2019-12-09,idm13722
679,Z6729AED41,00355870221,Comune di Trento,679.54,679.54,Pubblicazione su Il Giornale aggiudicazione sevizio front office biblioteca,23-AFFIDAMENTO DIRETTO,2019-09-13,2019-09-13,idm13745
680,Z5429E8F80,00355870221,Comune di Trento,680.00,680.00,FORNITURA E CONSEGNA DI ESPOSITORI ROLL-UP E MANIFESTI,23-AFFIDAMENTO DIRETTO,2019-09-26,,idm13768
681,0000000000,00355870221,Comune di Trento,685.00,685.00,Stampa materiale promozionale per PGZ  e Bambini a piedi sicuri,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-11-12,2019-11-26,idm13793
682,Z382824513,00355870221,Comune di Trento,690.00,.00,REVOCATO. CIG ANNULLATO. Misurazioni fonometriche riguardanti gli impianti tecnologici a servizio di un istituto bancario in Trento e relazione di misura,23-AFFIDAMENTO DIRETTO,2019-04-29,2019-05-31,idm13816
683,Z6D29F9529,00355870221,Comune di Trento,697.00,697.00,Rete Riserve Bondone. Organizzazione e realizzazione giornata didattica per famiglie,23-AFFIDAMENTO DIRETTO,2019-10-06,2019-10-06,idm13836
684,Z4725CADE5,00355870221,Comune di Trento,700.00,700.00,CONCERTO ITINERANTE NATALE 2018,23-AFFIDAMENTO DIRETTO,2018-12-22,2018-12-22,idm13856
685,Z182902488,00355870221,Comune di Trento,700.00,700.00,fornitura prodotti di pulizia,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-07-19,2019-07-31,idm13870
686,ZA4277C25D,00355870221,Comune di Trento,700.00,700.00,Manutenzione dispositivi audio video Sala Consiglio Comunale,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm13902
687,Z6125EDCE8,00355870221,Comune di Trento,700.00,700.00,RINFRESCO OFFERTO IN OCCASION EVENTO TRENTO INCONTRA I SUOI VIGILI FUOCO VOLONTARI - 1.12,23-AFFIDAMENTO DIRETTO,2018-12-01,2018-12-01,idm13922
688,Z2B297D879,00355870221,Comune di Trento,700.00,.00,DIRETTORE OPERATIVO STRUTTURE  OMBREGGIAMENTO SCUOLE CRISPI,23-AFFIDAMENTO DIRETTO,2019-08-20,,idm13942
689,Z122743556,00355870221,Comune di Trento,704.00,704.00,QUOTA ISCRIZIONE CORSO LA GESTIONE DELLE GARE TELEMATICHE.,23-AFFIDAMENTO DIRETTO,2019-03-07,2019-03-07,idm13961
690,ZC629B66F2,00355870221,Comune di Trento,709.09,709.09,Circ. Oltrefersina - spesa per concerto gruppo musicale Indigo Devils,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm13981
691,Z9927C794C,00355870221,Comune di Trento,712.00,712.00,Sistemazione recinzione cantiere dei loculi sud-est e sala commiato laico del cimitero di Trento (odl 12/2019),23-AFFIDAMENTO DIRETTO,2019-03-28,2019-04-25,idm14001
692,Z1729DF9B7,00355870221,Comune di Trento,715.00,715.00,Mini personal computer Mac,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-24,2019-10-24,idm14018
693,Z792AF8725,00355870221,Comune di Trento,717.20,717.20,Scuola elementare di Romagnano - Modifica all'impianto di riscaldamento,23-AFFIDAMENTO DIRETTO,2019-12-09,2019-12-18,idm14038
694,Z292801616,00355870221,Comune di Trento,720.00,.00,Fornitura n. 16 raccoglitori ad anelli per i fogli di Stato Civile,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-04-12,2019-07-04,idm14058
695,ZCF2AE697A,00355870221,Comune di Trento,723.46,723.46,Fornitura fasce Sindaco e Presidente del Consiglio comunale,23-AFFIDAMENTO DIRETTO,2019-11-29,2019-12-24,idm14084
696,ZA52A3BB65,00355870221,Comune di Trento,727.00,727.00,Pulizia corpi illuminanti,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-17,2020-01-21,idm14104
697,Z302A1904A,00355870221,Comune di Trento,727.27,727.27,ranzo per n. 55 persone circa in occasione del meeting europeo ?Stardust? - ? General Assembly ? 24.10.2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-01,2019-10-24,idm14124
698,0000000000,00355870221,Comune di Trento,732.50,.00,Servizio posta elettronica certificata,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2019-07-01,2019-12-31,idm14150
699,ZBB2B2D473,00355870221,Comune di Trento,734.11,.00,CAMPO SPORTIVO MASO COLEVA - ADEGUAMENTO IMPIANTO DI ILLUMINAZIONE - redazione collaudo statico,23-AFFIDAMENTO DIRETTO,2019-12-12,,idm14170
700,Z7926871A5,00355870221,Comune di Trento,735.42,735.42,Interventi di manutenzione ordinaria rete F.O. 2018,23-AFFIDAMENTO DIRETTO,2018-12-28,2018-12-28,idm14189
701,Z4A2A45C2D,00355870221,Comune di Trento,742.04,742.04,"Meano - Acquisto generi alimentari per ""Castagnote""",23-AFFIDAMENTO DIRETTO,2019-10-27,2019-10-27,idm14209
702,ZB32792279,00355870221,Comune di Trento,744.00,744.00,QUOTA ISCRIZIONE CORSO LA NOTIFICA DEGLI ATTI TRIBUTARI,23-AFFIDAMENTO DIRETTO,2019-03-21,2019-03-21,idm14229
703,ZB025CAAD2,00355870221,Comune di Trento,744.00,744.00,CONCERTO ITINERANTE NATALE 2018,23-AFFIDAMENTO DIRETTO,2018-11-24,2018-11-24,idm14249
704,ZB827BDDEA,00355870221,Comune di Trento,750.00,750.00,Manutenzione software per l'ingeneria,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm14263
705,Z242AD9D88,00355870221,Comune di Trento,750.00,750.00,Fornitura un frigorifero e 4 umidificatori,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-28,2020-01-09,idm14283
706,ZF627DBA77,00355870221,Comune di Trento,750.00,750.00,"PUBBLICAZIONE AVVISO VENDITA IMMOBILI C.C. TRENTO, VILLAMONTAGNA, MATTARELLO",23-AFFIDAMENTO DIRETTO,2019-04-07,2019-04-07,idm14303
707,Z50207BF7C,00355870221,Comune di Trento,750.00,750.00,certificato di protezione sito web,23-AFFIDAMENTO DIRETTO,2017-11-03,2020-11-03,idm14323
708,0000000000,00355870221,Comune di Trento,750.00,750.00,UTILIZZO PALESTRA CENTRO SPORTIVO FRATELLI BOCCHI PER ESPLETAMENTO PROVE CONCORSO PUBBLICO DI ASSISTENTE TECNICO,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2019-10-17,2019-10-17,idm14343
709,ZA42391DD1,00355870221,Comune di Trento,750.00,750.00,INSERZIONI PER PUBBLICA UTILITA' SU PRODIGIO,23-AFFIDAMENTO DIRETTO,2018-05-15,2018-12-31,idm14363
710,0000000000,00355870221,Comune di Trento,756.00,.00,Affidamento incarico progetto Giocosport 2017/2018 - Disciplina sportivaScherma,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-10-25,2018-03-15,idm14383
711,Z4B144024D,00355870221,Comune di Trento,765.00,765.00,Sistemazione impianto idrico  - Ampliamento Multiservizi a Sardagna,23-AFFIDAMENTO DIRETTO,2015-04-23,2015-06-15,idm14397
712,Z8427A050A,00355870221,Comune di Trento,774.00,774.00,Circ. Centro Storico. Fornitura n. 10 pannelli in forex,23-AFFIDAMENTO DIRETTO,,,idm14414
713,Z992828961,00355870221,Comune di Trento,774.00,774.00,LAVORI PER LA SISTEMAZIONE AIUOLA E CONTORNI PIANTE IN PIAZZA CONDINI A ROMAGNANO,23-AFFIDAMENTO DIRETTO,2019-05-06,2019-05-08,idm14456
714,Z432A08AB9,00355870221,Comune di Trento,775.03,711.12,"FORNITURA LIBRETTI DIDATTICI PER NIDI D'INFANZIA, CENTRO GENITORI BAMBINI E SCUOLE PROVINCIALI DELL'INFANZIA ANNO ED./SCOLASTICO 2019/2020",23-AFFIDAMENTO DIRETTO,,,idm14476
715,Z8B2A9AAFA,00355870221,Comune di Trento,775.68,775.68,Predisposizione basi per totem alloggiamento per defibrillatori (D.A.E.),23-AFFIDAMENTO DIRETTO,2019-11-12,2019-11-21,idm14500
716,Z6D28AB59B,00355870221,Comune di Trento,778.00,.00,Rilegatura dei registri di Stato Civile anno 2018,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-06-05,2019-11-18,idm14520
717,ZD326E2A36,00355870221,Comune di Trento,782.35,782.35,"Meano - Acquisto generi alimentari per ""I venerdi dell'anziano""",23-AFFIDAMENTO DIRETTO,2019-02-08,2019-12-27,idm14546
718,ZA72971A59,00355870221,Comune di Trento,789.77,789.77,ORGANIZZAZIONE TRASFERTA PER AMMINISTRATORE,23-AFFIDAMENTO DIRETTO,2019-08-05,2019-08-09,idm14566
719,Z172918440,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino bando servizio di pulizia degli immobili di proprieta o in disponibilita del Comune TN,23-AFFIDAMENTO DIRETTO,2019-07-11,2019-07-11,idm14586
720,ZBF29F58E7,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino bando acquisto nuovi mezzi e attrezzature 2019,23-AFFIDAMENTO DIRETTO,2019-10-04,2019-10-04,idm14609
721,Z18272F461,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino bando parcheggio pertinenziale San Dona,23-AFFIDAMENTO DIRETTO,2019-02-23,2019-02-23,idm14632
722,Z7B29828DD,00355870221,Comune di Trento,793.00,793.00,"Pubblicazione su Il Trentino bando gestione e manutenzione grondaie, pluviali, pozzetti",23-AFFIDAMENTO DIRETTO,2019-08-23,2019-08-23,idm14655
723,ZDA29AECE0,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino aggiudicazione sevizio front office biblioteca,23-AFFIDAMENTO DIRETTO,2019-09-13,2019-09-13,idm14678
724,ZD72BAB8E6,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino aggiudicazione fornitura nuovi mezzi - 6 lotti,23-AFFIDAMENTO DIRETTO,2020-01-29,2020-01-29,idm14701
725,Z932837DDC,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino avviso di aggiudicazione fornitura corone e cuscini di fiori 2019-2024,23-AFFIDAMENTO DIRETTO,2019-05-07,2019-05-07,idm14724
726,Z2E2AEB2C2,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino aggiudicazione gestione e manutenzione sistemi di apertura automatici,23-AFFIDAMENTO DIRETTO,2019-12-07,2019-12-07,idm14747
727,Z732AD0B2A,00355870221,Comune di Trento,793.00,793.00,Pubblicazione su Il Trentino aggiudicazione gestione e manutenzione impianti antincendio e antintrusione,23-AFFIDAMENTO DIRETTO,2019-11-30,2019-11-30,idm14770
728,Z502818D55,00355870221,Comune di Trento,793.00,793.00,Servizio antincendio e antintrusione - bando su Il Trentino,23-AFFIDAMENTO DIRETTO,2019-04-20,2019-04-20,idm14799
729,Z20286F786,00355870221,Comune di Trento,793.00,793.00,Uffici Comunali - Avviso aggiudicazione - Il Trentino,23-AFFIDAMENTO DIRETTO,2019-05-19,2019-05-19,idm14822
730,ZE129538E2,00355870221,Comune di Trento,799.10,799.10,Pubblicazione su Il Trentino bando realizzazione complesso natatorio area sportiva Ghiaie - Trento,23-AFFIDAMENTO DIRETTO,2019-08-02,2019-08-02,idm14848
731,ZBC2AE063B,00355870221,Comune di Trento,800.00,800.00,RINFRESCO PER EVENTO,23-AFFIDAMENTO DIRETTO,2019-11-28,2019-11-30,idm14871
732,Z5B287A548,00355870221,Comune di Trento,800.00,.00,Conferimento a discarica di materiale proveniente da demolizione in vari edifici di proprieta comunale,23-AFFIDAMENTO DIRETTO,2019-05-20,,idm14891
733,Z7B276941D,00355870221,Comune di Trento,800.00,799.96,Sistemazione tubi e realizzazione plinto in via Molini a Trento,23-AFFIDAMENTO DIRETTO,2019-03-04,2019-03-12,idm14910
734,Z72267D2B3,00355870221,Comune di Trento,800.00,800.00,Interventi di riparazione e sostituzione zanzariere presso vari edifici di proprieta del Comune di Trento,23-AFFIDAMENTO DIRETTO,2019-06-01,2019-09-30,idm14930
735,ZA2281BBF2,00355870221,Comune di Trento,800.00,800.00,ACCOMPAGNAMENTO MUSICALE IN OCCASIONE CERIMONIA FESTA LIBERAZIONE - 25.04,23-AFFIDAMENTO DIRETTO,2019-04-18,2019-04-25,idm14950
736,Z532B05A7D,00355870221,Comune di Trento,800.00,800.00,"incarico per iniziativa circoscrizionale ""il pranzo della grande famiglia""",23-AFFIDAMENTO DIRETTO,2019-12-11,2019-12-11,idm14970
737,Z972B22025,00355870221,Comune di Trento,800.00,.00,Interventi arboricolturali in vari edifici di proprieta del Comune di Trento,23-AFFIDAMENTO DIRETTO,2019-12-13,,idm14990
738,Z382873EB4,00355870221,Comune di Trento,800.00,800.00,QUOTA ISCRIZIONE CORSO L'AFFIDAMENTO DEI SERVIZI SOCIALI,23-AFFIDAMENTO DIRETTO,2019-05-24,2019-05-24,idm15009
739,Z3E2895B94,00355870221,Comune di Trento,805.00,805.00,Fornitura cavo schermato per sonde induttive,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-05-27,2019-06-30,idm15029
740,Z0A29279C9,00355870221,Comune di Trento,810.00,810.00,Sistemazione guaine I.P.,23-AFFIDAMENTO DIRETTO,2019-07-10,2019-10-17,idm15049
741,0000000000,00355870221,Comune di Trento,810.00,810.00,Utilizzo Teatro Cuminetti per spettacolo Modern familiy 2.0,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-05-09,2019-05-10,idm15069
742,Z60267595B,00355870221,Comune di Trento,818.00,818.00,Ristampa guide brevi Palazzo Geremia e Palazzo Thun,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-24,2018-12-31,idm15089
743,ZE12A64CCB,00355870221,Comune di Trento,818.18,818.18,"FORNITURA CORONE PER CERIMONIA 2, 3 E 4 NOVEMBRE",23-AFFIDAMENTO DIRETTO,2019-10-29,2019-11-04,idm15109
744,Z1C2A6E0B1,00355870221,Comune di Trento,819.66,.00,Smaltimento animali rinvenuti morti su aree pubbliche e presso il Rifugio per cani del Comune di Trento. Biennio 2020-21,23-AFFIDAMENTO DIRETTO,2020-01-01,2021-12-31,idm15129
745,Z9B211C20E,00355870221,Comune di Trento,819.67,281.16,Ritiro e smaltimento di cartucce e toner esauriti presso gli uffici del Comune di Trento. Biennio 2018/2019,23-AFFIDAMENTO DIRETTO,2017-01-01,2019-12-31,idm15149
746,ZA521E335A,00355870221,Comune di Trento,819.67,261.60,Smaltimento carcasse animali rinvenuti morti su aree pubbliche. Biennio 2018/2019,23-AFFIDAMENTO DIRETTO,2018-01-01,2019-12-31,idm15169
747,ZBB2AEF728,00355870221,Comune di Trento,824.49,.00,INCARICO PER VERIFICA STATICA PARAPETTO VIA CAURIOL E VIA DEGASPERI,23-AFFIDAMENTO DIRETTO,2019-12-04,,idm15189
748,ZEE2747E5C,00355870221,Comune di Trento,830.00,830.00,FORNITURA TUBI LED,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-02-22,2019-05-31,idm15208
749,ZCC2A7F880,00355870221,Comune di Trento,830.74,830.74,Riparazione terminali rilevatori presenze,23-AFFIDAMENTO DIRETTO,2019-11-07,2019-12-10,idm15228
750,ZC32A76FC0,00355870221,Comune di Trento,833.23,.00,INCARICO PER CSP CSE SISTEMAZIONE SOTTOPASSO VIA CANESTRINI,23-AFFIDAMENTO DIRETTO,2019-11-15,,idm15248
751,ZD024E2C87,00355870221,Comune di Trento,840.00,840.00,PUBBLICAZIONE AVVISO PER ALIENAZIONE IMMOBILE IN C.C. COGNOLA,23-AFFIDAMENTO DIRETTO,2018-09-16,2018-09-16,idm15267
752,Z73290634C,00355870221,Comune di Trento,850.00,.00,"Povo - incarico per organizzazione dell'iniziativa ""Se a Povo una sera d'estate""",23-AFFIDAMENTO DIRETTO,2019-07-12,2019-07-12,idm15287
753,Z842AAEDA0,00355870221,Comune di Trento,850.00,.00,Servizio di ritiro e smaltimento di cartucce e toner esauritipresso gli uffici del Comune di Trentoper il biennio 2020-2021,23-AFFIDAMENTO DIRETTO,2020-01-01,2021-12-31,idm15307
754,Z54286D57F,00355870221,Comune di Trento,850.00,850.00,SERVIZIO ACCOMPAGNAMENTO MUSICALE FESTA REPUBBLICA 2.06,23-AFFIDAMENTO DIRETTO,2019-03-17,2019-06-02,idm15330
755,Z1927C4621,00355870221,Comune di Trento,855.00,855.00,Fornitura hard disk manutenzione ordinaria storage HP,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-03-27,2019-04-24,idm15350
756,Z4C293587E,00355870221,Comune di Trento,863.48,863.48,Pubblicazione avviso di deposito Variante conseguente all'accordo urbanistico Via del Brennero a Trento,23-AFFIDAMENTO DIRETTO,2019-07-29,2019-07-29,idm15370
757,Z7A27EF130,00355870221,Comune di Trento,863.48,863.48,Pubblicazione avviso di deposito relativo alla Variante al PRG di adeguamento al regolamento PAT,23-AFFIDAMENTO DIRETTO,2019-04-17,2019-04-17,idm15390
758,Z71297AAA1,00355870221,Comune di Trento,863.48,.00,Pubblicazione avviso di deposito Variante al PRG 2019,23-AFFIDAMENTO DIRETTO,2019-08-26,2019-08-26,idm15410
759,ZAD2B8ED81,00355870221,Comune di Trento,863.48,863.48,Pubblicazione avviso di deposito variante al PRG conseguente all'accordo urbanistico Zona APP.3 Ravina,23-AFFIDAMENTO DIRETTO,2020-01-19,2020-01-19,idm15430
760,Z662B93E60,00355870221,Comune di Trento,868.85,.00,Servizio di controllo ispettivo al Mercatino dei Gaudenti - anno 2020,23-AFFIDAMENTO DIRETTO,2020-02-18,2020-12-31,idm15450
761,ZB826EBBE3,00355870221,Comune di Trento,868.85,868.85,Servizio di ispezione e controllo al Mercatino dei Gaudenti 2019,23-AFFIDAMENTO DIRETTO,2019-02-11,,idm15470
762,0000000000,00355870221,Comune di Trento,869.40,869.40,Attrezzatura promozionale varia personalizzata,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-11-12,,idm15489
763,ZBD2A2241B,00355870221,Comune di Trento,882.00,882.00,Fornitura dischi HP per manutenzione ordinaria storage di rete,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-10,2019-10-25,idm15517
764,Z59257B146,00355870221,Comune di Trento,882.00,810.00,Progetto Giocosport 2018/2019 - Disciplina sportiva: Golf,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-29,2019-06-07,idm15537
765,Z952A85C64,00355870221,Comune di Trento,884.56,.00,Rinnovo n. 4 abbonamenti on line al quotidiano ITALIA OGGI anno 2020,23-AFFIDAMENTO DIRETTO,2019-12-19,,idm15557
766,Z182A733EF,00355870221,Comune di Trento,890.00,.00,Supporto per sviluppo ad hoc su piattaforma BD Verbatel atto all?estrazione di dati e creazione di nuovo utente,23-AFFIDAMENTO DIRETTO,2019-11-19,,idm15576
767,Z7D26A06AD,00355870221,Comune di Trento,900.00,848.60,NOLEGGIO CONTAINER E SMALTIMENTO IMBALLAGGI MISTI,23-AFFIDAMENTO DIRETTO,,,idm15595
768,ZF2220A122,00355870221,Comune di Trento,900.00,.00,Circ. Ravina/Romagnano - organizzazione festa di Carnevale 2018,23-AFFIDAMENTO DIRETTO,2018-02-13,2018-02-13,idm15613
769,Z742AA1392,00355870221,Comune di Trento,900.00,900.00,Manutenzione stampanti,23-AFFIDAMENTO DIRETTO,2019-11-15,,idm15633
770,Z1021E1DD2,00355870221,Comune di Trento,900.00,900.00,"Meano - Incarico per realizzazione ""I venerdi dell'anziano""",23-AFFIDAMENTO DIRETTO,2018-02-02,2018-12-07,idm15652
771,Z8D28E6B7B,00355870221,Comune di Trento,900.00,900.00,"Gardolo - Incarico per organizzazione ""Torneo delle frazioni""",23-AFFIDAMENTO DIRETTO,2019-09-07,2019-09-07,idm15672
772,Z5F236CEA0,00355870221,Comune di Trento,900.00,900.00,Contratto di assistenza e manut. semafori 01/01/18-31/05/19 - quota 2018,23-AFFIDAMENTO DIRETTO,2018-05-04,2019-07-22,idm15692
773,Z4027B84B4,00355870221,Comune di Trento,900.00,900.00,QUOTA ISCRIZIONE PUBBLICI AL CENTRO. LABORATORIO DI AUDIENCE,23-AFFIDAMENTO DIRETTO,2019-04-04,2019-10-08,idm15712
774,ZDC2A68B2D,00355870221,Comune di Trento,900.00,.00,"ACCOMPAGNAMENTO MUSICALE PER CERIMONIE ISTITUZIONALI 2,3 E 4 .11 E FESTA VVFF VOLONTARI 30.11",23-AFFIDAMENTO DIRETTO,2019-10-30,2019-11-30,idm15732
775,ZF5266D2FE,00355870221,Comune di Trento,900.00,900.00,INTERVENTO DI PULITURA DEGLI ELEMENTI LAPIDEI RELATIVI ALLA BASE DEL MONUMENTO AI CADUTI DELLA RESISTENZA E RIPARAZIONE DELLA LANCIA MECCANICA,23-AFFIDAMENTO DIRETTO,2019-03-28,2019-04-02,idm15746
776,ZB12988CB8,00355870221,Comune di Trento,900.00,.00,COLLAUDO STATICO OMBREGGIAMENTO SCUOLE CRISPI,23-AFFIDAMENTO DIRETTO,2019-08-22,,idm15766
777,ZDE2AB4A84,00355870221,Comune di Trento,902.57,902.57,"Gardolo - Acquisto generi alimentari per ""S. Lucia nelle scuole materne""",23-AFFIDAMENTO DIRETTO,2019-12-13,2019-12-13,idm15785
778,Z2F274325E,00355870221,Comune di Trento,909.09,909.09,"Circ. Oltrefersina - spesa per messa in scena spettacolo ""Le Strghe di Nogaredo""",23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm15805
779,Z65282EA28,00355870221,Comune di Trento,912.30,912.30,Festival Economia. Noleggio attezzatura e servizi tecnici in Fondazione Kessler,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-05-30,2019-06-02,idm15825
780,Z8E2B2DBEE,00355870221,Comune di Trento,915.00,915.00,ACQUISTO PUBBLICAZIONI PER OMAGGIO,23-AFFIDAMENTO DIRETTO,2019-12-13,2019-12-18,idm15845
781,Z871E366F4,00355870221,Comune di Trento,915.00,915.00,Abbonamento triennale on line 2017/2019 a Formula piu demografici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-05-04,2020-02-05,idm15865
782,Z1427E4591,00355870221,Comune di Trento,918.00,.00,prove penetrometriche ciclopedonale Gocciadoro area a verde via Montello,23-AFFIDAMENTO DIRETTO,2019-04-08,,idm15885
783,ZF928225C1,00355870221,Comune di Trento,929.00,929.00,Circ. Argentario. Noleggio pullman con autista per trasferta a Schwaz (A) dal 27 al 28 aprile 2019.,23-AFFIDAMENTO DIRETTO,,,idm15904
784,Z2529CB7F9,00355870221,Comune di Trento,929.50,929.50,Circ. 6 Argentario - Fornitura pasti per Festa dello Sport 2019,23-AFFIDAMENTO DIRETTO,2019-09-17,2019-09-29,idm15925
785,ZBE283B788,00355870221,Comune di Trento,932.00,932.00,"Manutenzione straordinaria arredo urbano ""Busa degli orsi"" in loc. Sardagna a Trento",23-AFFIDAMENTO DIRETTO,2019-05-02,2019-11-26,idm15945
786,ZE429CBE5A,00355870221,Comune di Trento,947.00,947.00,Circ. 6 Argentario - Incarico organizzaizone iniziative Pomeriggio giochi sportivi e Progetto 18enni.,23-AFFIDAMENTO DIRETTO,2019-09-17,2019-09-27,idm15962
787,Z9C281799E,00355870221,Comune di Trento,950.00,944.86,RIPRISTINO PAVIMENTAZIONE BITUMINOSA IN VIA PER VILLAMONTAGNA A TAVERNARO,23-AFFIDAMENTO DIRETTO,2019-04-26,2019-04-29,idm15982
788,Z622BA0A37,00355870221,Comune di Trento,950.00,950.00,QUOTA ISCRIZIONE CORSO BIM MANAGER,23-AFFIDAMENTO DIRETTO,2020-01-30,2020-02-21,idm16002
789,ZDA299F4D1,00355870221,Comune di Trento,952.96,.00,RILIEVO PLANO ALTIMETRICO PF. 3945/1,23-AFFIDAMENTO DIRETTO,2019-09-03,,idm16022
790,Z2A27B3A24,00355870221,Comune di Trento,954.00,954.00,Fornitura moduli con ottica a led di ricambio per manut. ordinaria imp. semaforici esistenti,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-03-22,2019-05-09,idm16041
791,Z3F2784404,00355870221,Comune di Trento,957.00,957.00,Manutenzione software modello 770,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm16061
792,Z642B2465D,00355870221,Comune di Trento,966.30,.00,affidamento incarico per sorveglianza alla mostra ?Il Teatro Sociale in due secoli di storia?,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-18,2020-02-02,idm16081
793,ZB1286A216,00355870221,Comune di Trento,968.80,968.80,ACQUISTO DI  CARTONCINO PER LA STAMPERIA COMUNALE ANNO 2019,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-05-15,2019-07-29,idm16101
794,ZA2275729A,00355870221,Comune di Trento,969.00,.00,STABILITA' ALBERI SUL TERRITORIO COMUNALE PROGETTO CONSOLIDAMENTOE INDAGINE IN QUOTA,23-AFFIDAMENTO DIRETTO,2019-02-27,,idm16127
795,Z2325229A1,00355870221,Comune di Trento,970.00,970.00,Fornitura materiale per manutenzione ordinaria impianti semaforici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-10-02,2018-12-31,idm16146
796,0000000000,00355870221,Comune di Trento,975.00,975.00,Ingressi a spettacoli Teatro di Meano per premio concorso Tutti in slitta ... verso il Natale e per volontari Piedibus,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-27,2019-12-03,idm16166
