n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
1388,7665600D39,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,22584.00,20573.27,Fornitura e montaggio di mobili in serie per la mensa della scuola media A. Schweitzer,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-06-03,2019-11-04,idm34799
1389,ZAD255255A,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,4000.00,4000.00,Pittura su asfalto -  cortile scuola Pestalozzi,23-AFFIDAMENTO DIRETTO,,,idm34828
1390,ZC425F26A7,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,18184.52,18184.52,"Costruzione di una nuova cabina elettrica sotterranea a servizio della scuola media “A. Schweitzer” – Intervento relativo all’aumento di potenza elettrica da 35,00 kW a 400 kW.",23-AFFIDAMENTO DIRETTO,2018-11-29,2019-12-06,idm34846
1391,76296076DE,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,31581.49,30447.00,OPERE IN METALLO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm34866
1392,ZD625C66A0,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,5600.00,5600.00,"Nuova integrazione alla determina nr. 10606 di data 24/10/2018 per la fornitura, il trasporto e il montaggio di due nuove colombaie mobili e lo smontaggio urgente di due vecchie colombaie fisse.",23-AFFIDAMENTO DIRETTO,,,idm34902
1393,Z47S5A7D11,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,773.28,0.00,Sostituzione punti luce in Piazza della Vittoria,23-AFFIDAMENTO DIRETTO,,,idm34920
1394,Z7A25F3AE8,00389240219,Comune di Bolzano - 4.3 - Ufficio servizi funerari e cimiteriali - Sanità,279.00,279.00,FORNITURA DI UN TRAPANO AVVITATORE A BATTERIA PER IL SERVIZIO CIMITERIALE DEL COMUNE DI BOLZANO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-05,2018-12-20,idm34938
1395,Z992559A85,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,1725.00,1725.00,6.8.1 Lavori di manutenzione straordinaria per il montaggio di teli per tenda oscurante presso il Museo Civico a Bolzano - ditta L'Avvolgibile Sas di Bennati Fausto & Co.,23-AFFIDAMENTO DIRETTO,2018-11-19,2019-03-01,idm34958
1396,Z1A25D09B2,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,1680.00,1568.00,Fornitura di ghiaino per servizio invernale,23-AFFIDAMENTO DIRETTO,,,idm34978
1397,Z82250CBB7,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,5000.00,4834.44,682 - Sostituzione dei ventilatori del dispersore di calore del forno 1 presso l’impianto di cremazione di Bolzano.  Affidamento diretto alla ditta BIAGI IMPIANTI TERMICI S.r.l. di Genova.,23-AFFIDAMENTO DIRETTO,2018-11-19,2019-01-14,idm34996
1398,Z29253CBF2,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,14291.47,14748.63,SCUOLA DI MUSICA IN LINGUA TEDESCA E LADINA IN VIA FRANCESCANI A BOLZANO - SERVIZIO COMPLEMENTARE ALLA PROGETTAZIONE,23-AFFIDAMENTO DIRETTO,2018-11-12,2019-04-09,idm35016
1399,ZB325A5B6D,00389240219,"Comune di Bolzano - 5.7 - Ufficio piano CO2, energia e geologia",7900.00,7900.00,Aggiornamento dell’impianto di allertamento di protezione civile della Città di Bolzano tramite sirene – Posa in opera del materiale.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm35073
1400,ZB3251246B,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,5000.00,0.00,682 - Realizzazione di nuove pilette di scarico per le fontane del Cimitero comunale di Bolzano. Affidamento diretto alla ditta INOXFERDI S.n.c. di Bolzano.,23-AFFIDAMENTO DIRETTO,2018-10-18,,idm35094
1401,Z9225C95FD,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,12128.00,12128.00,Arredo Circoscrizione Don Bosco 2018,23-AFFIDAMENTO DIRETTO,,,idm35113
1402,7619090FF4,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,93600.00,19003.56,Manutenzione ordinaria di immobili comunali - IMPIANTI SPORTIVI E ATTREZZATURE (Periodo: 2019 -2020),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm35131
1403,7658659D54,00389240219,Comune di Bolzano - 8.1 - Ufficio Patrimonio,1466499.24,166901.05,fornitura di calore termico attraverso Teleriscaldamento,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm35161
1404,Z3D24CEA88,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,636.00,636.00,6.8.1 Lavori urgenti di manutenzione straordinaria presso il Mercato Generale di Bolzano - ditta Carpenteria Scapin Sas di Scapin Lorenzo & C.,23-AFFIDAMENTO DIRETTO,,,idm35179
1405,ZEA2570784,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,9945.00,9934.80,Verifica e completamento del catasto arboreo della città di Bolzano ed effettuazione di valutazioni fitostatiche (VTA),23-AFFIDAMENTO DIRETTO,,,idm35197
1406,Z6025C4BB9,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,1399.97,1903.51,Smaltimento legno 2018,23-AFFIDAMENTO DIRETTO,,,idm35215
1407,Z9325EE18F,00389240219,Comune di Bolzano - 3.4 - Ufficio Economato e Provveditorato,1168.00,1168.00,Fornitura di un videoproiettore e attrezzature per il museo Civico del Comune di Bolzano,23-AFFIDAMENTO DIRETTO,,,idm35236
1408,Z32254EAB5,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,650.00,637.16,fornitura di materiale elettrico anno 2019,23-AFFIDAMENTO DIRETTO,,,idm35254
1409,Z4524F5567,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,4230.00,4230.00,Fornitura di Pelargonium,23-AFFIDAMENTO DIRETTO,,,idm35272
1410,Z1025D07FB,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,1550.00,1550.00,Acquisto di un contenitore portattrezzi per il nuovo mezzo di servizio FIAT Doblò targato FS753GY,23-AFFIDAMENTO DIRETTO,2018-11-21,,idm35290
1411,Z2F259F141,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,3500.00,3377.92,INCARICO PER RILIEVO DI DUE TRATTI DI STRADE DI MONTAGNA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-16,,idm35309
1412,Z1F25F38EE,00389240219,Comune di Bolzano - 4.3 - Ufficio servizi funerari e cimiteriali - Sanità,737.60,737.60,FORNITURA DI ABBIGLIAMENTO DA LAVORO PER GLI OPERATORI DEL SERVIZIO CIMITERIALE DEL COMUNE DI BOLZANO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-05,2018-12-19,idm35328
1413,Z1625F6496,00389240219,Comune di Bolzano - 4.3 - Ufficio servizi funerari e cimiteriali - Sanità,7540.00,7540.00,NOLEGGIO DI UN MULETTO PER IL SERVIZIO POMPE FUNEBRI COMUNALE PER 13 MESI (2018-2019).,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-05,2019-12-03,idm35348
1414,Z2524CE9F2,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,800.00,800.00,6.8.1 Lavori urgenti di manutenzione straordinaria presso il Mercato Generale di Bolzano - ditta Anton Vieider di Bolzano,23-AFFIDAMENTO DIRETTO,2018-11-29,2019-02-01,idm35368
1415,ZD8258BAE5,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,14000.00,12928.15,682 - Lavori di rifacimento illuminazione dei pannelli espositivi della sala al piano interrato presso la Galleria Civica in piazza Domenicani. Affidamento diretto alla ditta ZADRA IMPIANTI ELETTRICI S.a.s. di Bolzano.,23-AFFIDAMENTO DIRETTO,2018-11-13,2019-01-31,idm35388
1416,Z8125FD9AB,00389240219,Comune di Bolzano - Struttura organizzativa del Sindaco,781.25,781.25,FORNITURA DI CALZATURE/ABBIGLIAMENTO,23-AFFIDAMENTO DIRETTO,2018-12-07,2018-12-11,idm35408
1417,7619075397,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,111000.00,19847.63,Manutenzione ordinaria di immobili comunali - OPERE DA PAVIMENTISTA (Periodo: 2019 -2020),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm35428
1418,Z3225A4371,00389240219,Comune di Bolzano - 4.4 - Ufficio Scuola e del Tempo Libero,4560.16,4560.16,Fornitura cancelleria nell'ambito dell'iniziativa Estate Bambini / Estate Ragazzi 2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-16,2018-12-19,idm35461
1419,Z8125DF06A,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,2605.29,2605.29,"posa di barriere protettive New Jersey (altri 46m) su ponte ""Isarco",23-AFFIDAMENTO DIRETTO,2018-11-26,,idm35481
1420,7472624C64,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,506107.21,65122.68,"GARA PER L’AFFIDAMENTO DEI SERVIZI: DIREZIONE LAVORI, COORDINAMENTO DELLA SICUREZZA IN FASE ESECUTIVA - OPERE DI RISTRUTTURAZIONE, RIQUALIFICAZIONE ED AMPLIAMENTO STADIO DRUSO A BOLZANO",01-PROCEDURA APERTA,,,idm35500
1421,Z4C25E4041,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,5100.00,3450.00,Nolo a caldo di trattore con lama sgombro neve servizio invernale 2018-2019,23-AFFIDAMENTO DIRETTO,,,idm35584
1422,ZD325FB8DD,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,210.00,210.00,Servizio di analisi di campioni delle acque e/o percolati prodotti dalla discarica di Castel Firmiano.,23-AFFIDAMENTO DIRETTO,,,idm35602
1423,Z4525EAE24,00389240219,Comune di Bolzano - 5 - Ripartizione Pianificazione e Sviluppo del Territorio,6707.05,6707.05,Coordinamento della sicurezza in fase progettuale ed esecutiva dei lavori per la realizzazione di un’installazione commemorativa lungo il muro dell’ex “lager” in via Resia a Bolzano,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm35620
1424,Z8225E3F1F,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,9100.00,6927.00,nolo a caldo di trattori  per servizio invernale 2018-2019,23-AFFIDAMENTO DIRETTO,,,idm35638
1425,Z552625DBE,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,440.74,0.00,Allacciamento semaforo in Via Cavour,23-AFFIDAMENTO DIRETTO,2018-12-17,2019-01-31,idm35656
1426,Z8B2626183,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,5700.00,0.00,Fornitura stazioni di ricarica per auto e biciclette elettriche nell'ambito del progetto Sinfonia,23-AFFIDAMENTO DIRETTO,,,idm35676
1427,Z1025EA3C7,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,2446.02,2543.86,collaudo tecnico amministrativo per i lavori di sistemazione di viale Druso nel tratto compreso tra p.zza Adriano e ponte Druso,23-AFFIDAMENTO DIRETTO,2018-11-28,,idm35694
1428,Z2325FB978,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,321.50,321.50,Laboratori del riuso nella manifestazione Riuso-Scambio-Natalizio di venerdì 14 dicembre nella sala polifunzionale di Piazza Nikoletti a Bolzano.,23-AFFIDAMENTO DIRETTO,,,idm35713
1429,Z6D25DB70F,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,4712.00,4712.00,Nolo a caldo di due spazzole per servizio invernale 2018-2019,23-AFFIDAMENTO DIRETTO,,,idm35731
1430,77022501C6,00389240219,Comune di Bolzano - 4.3 - Ufficio servizi funerari e cimiteriali - Sanità,122950.82,121045.91,PUBBLICAZIONE NECROLOGI PER L’UFFICIO SERVIZI FUNERARI E CIMITERIALI – SANITÀ – (2019).,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-02,,idm35749
1431,Z592570F7F,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,3300.00,3300.00,"6.8.1 Lavori di manutenzione straordinaria per la sostituzione di pareti presso l'Istituto Musicale ""Vivaldi"" a Bolzano - ditta Basaglia Cesare Sas",23-AFFIDAMENTO DIRETTO,2019-05-07,2019-08-13,idm35768
1432,Z2125A575F,00389240219,Comune di Bolzano - 7.1 – Ufficio Cultura,2500.00,2500.00,Fornitura e posa in opera di uno zerbino per il Teatro Comunale di Gries,23-AFFIDAMENTO DIRETTO,2018-12-19,2018-12-19,idm35788
1433,Z34260F8C8,00389240219,Comune di Bolzano - 4.3 - Ufficio servizi funerari e cimiteriali - Sanità,29000.00,12420.00,"IDEAZIONE GRAFICA, STAMPA E CONSEGNA DI LUTTINI RICORDO  NELL’AMBITO DEL SERVIZIO DI ONORANZE FUNEBRI DEL COMUNE DI BOLZANO PER GLI ANNI 2019 E 2020.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-02,,idm35808
1434,Z30257A24D,00389240219,Comune di Bolzano - 5 - Ripartizione Pianificazione e Sviluppo del Territorio,25117.84,24724.49,Servizi di progettazione e direzione lavori per la realizzazione di un’installazione commemorativa lungo il muro dell’ex “lager” in via Resia a Bolzano,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm35827
1435,Z1A257F78E,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,23450.00,23450.00,Sedute per il cortile scuola Goethe e per le tribune campo calcio Resia B,23-AFFIDAMENTO DIRETTO,,,idm35859
1436,ZE9255D45C,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,14195.45,9779.26,682 - Rifacimento della soletta del forno 2 presso l’impianto di cremazione di Bolzano. Affidamento lavori alla Ditta BIAGI IMPIANTI TERMICI S.r.l. di Genova.,23-AFFIDAMENTO DIRETTO,2018-10-02,,idm35877
1437,Z1A253C6EC,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,0.00,566.49,682 - Contabilizzazione delle spese di riscaldamento nelle case comunali di via Aslago n. 27 - 35 e via Aslago n. 19 - 25. Affidamento diretto alla ditta OILCONTROL S.r.l. di Bolzano.,23-AFFIDAMENTO DIRETTO,2018-10-24,,idm35896
1438,ZB125EC172,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,3500.00,3640.00,redazione della verifica di compatibilità idraulica (art. 11 del DPP42/208) relativa alla manutenzione straordinaria del ponte in via Costa di Sotto,23-AFFIDAMENTO DIRETTO,2018-11-29,,idm35915
1439,ZC0261A9BE,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,10982.58,10982.58,"lavori aggiuntivi per la nuova organizzazione degli spazi di sosta, delle alberature, dell'illuminzione pubblica in via A. Alag",23-AFFIDAMENTO DIRETTO,2018-12-10,,idm35934
1440,Z9025DEF8E,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,2000.00,2000.00,"sigillatura crepe asfalto su ponte ""Talvera",23-AFFIDAMENTO DIRETTO,2018-11-26,,idm35953
1441,Z40261A4A8,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,2500.00,2104.32,"6.4 Lavori di sistemazione di un tratto di pista ciclabile zona ""LIDO""",23-AFFIDAMENTO DIRETTO,2018-12-12,,idm35972
1442,ZCF24B3A47,00389240219,Comune di Bolzano - 8.2 - Ufficio Edilizia Abitativa,300.20,300.20,Disinfestazione presso lo stabile di proprietá comunale Via Rosmini n. 14,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-20,2018-11-20,idm35991
1443,Z9C26020AD,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,6018.00,6018.00,680 - Servizio di assistenza del sistema “anti-annegamento” presso la Piscina/Lido di viale Trieste n. 21 a Bolzano,23-AFFIDAMENTO DIRETTO,2018-12-11,2019-11-13,idm36011
1444,Z0525E1691,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,9994.92,8009.34,fornitura di  conglomerato bituminoso a freddo 0/6 con bitume modificato senza componenti volatil,23-AFFIDAMENTO DIRETTO,2018-12-10,,idm36031
1445,Z2B26113C5,00389240219,Comune di Bolzano - 4.0.2. Servizio Scuole dell'Infanzia,1056.80,1056.80,affidamento diretto del servizio di riparazione di elettrodomestici in dotazione alla scuola dell’infanzia del Comune di Bolzano,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-04,2018-12-12,idm36050
1446,ZEF26141BC,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,2612.41,0.00,Manutenzione delle strade di montagna 2017  -  incarico per il coordinamento della sicurezza in fase di esecuzione,23-AFFIDAMENTO DIRETTO,2018-12-07,,idm36070
1447,Z8B262B2E4,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,4624.00,4624.00,lavori di frangiatura  lungo la via del Colle  e lungo la via S. Maddalena di Sopra,23-AFFIDAMENTO DIRETTO,2018-12-10,,idm36089
1448,ZF1262B8D0,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,5400.00,5400.00,6.4 sostituzione vetro rotto ed installazione pannelli di protezione della fontana in piazza Anita Pichler,23-AFFIDAMENTO DIRETTO,2018-12-11,,idm36108
1449,Z4825F48E2,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,500.00,500.00,Fornitura e la messa in opera di 4 coperture invernali per l’autovettura dell’Ufficio Tutela Ambiente targata DY931DT.,23-AFFIDAMENTO DIRETTO,,,idm36127
1450,761911763F,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,241000.00,51024.41,Manutenzione ordinaria di immobili comunali - OPERE MURARIE E AFFINI (Periodo: 2019 -2020),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm36145
1451,Z2125E8BED,00389240219,Comune di Bolzano - Corpo di Polizia Municipale,11350.00,11350.00,fornitura di bodycam per la Polizia Municipale,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-28,idm36190
1452,ZA825BE397,00389240219,Comune di Bolzano - 8.2 - Ufficio Edilizia Abitativa,210.00,256.20,Derattizzazione presso edificio di alloggi protetti per anziani Via Cl. Augusta 105,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-14,2019-07-25,idm36210
1453,ZBD262DCCD,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,1300.00,0.00,Direzione lavori statica per realizzazione di muri di sostegno nell’ambito dei lavori di realizzazione di orti urbani in via Castel Weinegg a Bolzano.,23-AFFIDAMENTO DIRETTO,,,idm36230
1454,Z7725F6733,00389240219,"Comune di Bolzano - 5.7 - Ufficio piano CO2, energia e geologia",7601.65,7537.54,Asporto di un masso dall’area adibita a parcheggio nei pressi dell’impianto del ghiaccio della Sill (fornitura e posa di rete metallica zincata) e pulizia della rete metallica esistente sulla strada del Colle,23-AFFIDAMENTO DIRETTO,,,idm36248
1455,ZC02631389,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,800.00,800.00,interventi modifica segnaletica stradale fermate,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-10,2019-02-27,idm36266
1456,Z6725DEF4A,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,800.00,800.00,lavori di sostituzione arredo urbano,23-AFFIDAMENTO DIRETTO,2018-11-26,,idm36286
1457,ZBD25D4551,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,26805.95,0.00,Riqualificazione e realizzazione di pista ciclabile bidirezionale in Via Roma,23-AFFIDAMENTO DIRETTO,2018-11-29,,idm36305
1458,ZBB2608146,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,3410.00,0.00,Manutenzione e ritiro lampade,23-AFFIDAMENTO DIRETTO,2018-12-10,2018-12-31,idm36324
1459,Z3725E8CF4,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,6780.00,6780.00,680 Manutenzione straordinaria presso i campi ex Righi di Bolzano. Affidamento incarico alla ditta La Nuova Carpenteria di Crisafi Domenico,23-AFFIDAMENTO DIRETTO,2018-12-12,2019-09-30,idm36344
1460,ZB325E2421,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,990.00,990.00,"Aggiornamento del programma APP ""Gem2Go base""",23-AFFIDAMENTO DIRETTO,2018-12-17,2019-01-31,idm36364
1461,Z822631188,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,38389.15,38389.15,Manutenzione straordinaria migliorativa su vari impianti IP,23-AFFIDAMENTO DIRETTO,2018-12-13,2019-02-28,idm36384
1462,76159218D2,00389240219,Comune di Bolzano - 4.3 - Ufficio servizi funerari e cimiteriali - Sanità,177000.00,80810.51,CONFRONTO CONCORRENZIALE TRA COOPERATIVE SOCIALI DI TIPO B PER LA STIPULA DELLA CONVENZIONE DEL SERVIZIO DI CURA E RIORDINO DEL CIMITERO CIVICO DI OLTRISARCO DEL COMUNE DI BOLZANO PER GLI ANNI 2019 e 2020,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-01,,idm36404
1463,ZDA25613F8,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,337.80,337.80,Fornitura e applicazione a caldo di 4 loghi classici dello stemma del Comune di Bolzano e di due loghi riguardanti le feste degli ingombranti per il nuovo furgone dell’Ufficio Tutela Ambiente.,23-AFFIDAMENTO DIRETTO,,,idm36423
1464,Z6B25CC458,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,1944.91,1861.45,Lavori di realizzazione di una mensa con cucina ed adeguamento antincendio presso la scuola media “A. Schweitzer – Lavori di rialloggiamento cavo di alimentazione energia elettrica.,23-AFFIDAMENTO DIRETTO,2018-12-03,2019-04-10,idm36441
1465,ZD4261CF7D,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,162.54,0.00,Servizio di duplicazione di cilindri serratura,23-AFFIDAMENTO DIRETTO,2018-12-05,2018-12-31,idm36461
1466,Z6F25E6910,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,18982.00,17115.00,Rinforzo della recinzione tra pista ciclabile e p.ed. 1853/1cc. Gries di Riegler Andreas,23-AFFIDAMENTO DIRETTO,2018-12-10,2018-12-31,idm36481
1467,ZA6237B19F,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,3750.00,0.00,Fornitura di driver e dispositivi elettronici per lanterne a led,23-AFFIDAMENTO DIRETTO,,,idm36501
1468,7401952C03,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,20444.00,14592.00,Ispezioni trimestrali dei giochi nelle scuole dell’infanzia ed elementari per gli anni 2018-2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm36519
1469,ZAF266534B,00389240219,Comune di Bolzano - Struttura organizzativa del Sindaco,236.70,236.70,Necrologio,23-AFFIDAMENTO DIRETTO,2018-12-20,2018-12-20,idm36552
1470,7F021C4BAF,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,31147.55,30755.00,"Manifestazioni varie. Posa in opera di segnaletica stradale temporanea e supporto logistico in occasione di fiere, mercati, sagre etc. per il 2018",23-AFFIDAMENTO DIRETTO,,,idm36572
1471,Z7E259F2F0,00389240219,Comune di Bolzano - 4.4 - Ufficio Scuola e del Tempo Libero,5936.00,5878.00,"Servizio di allestimento del Parco della Stazione e servizio di trasporto, montaggio e smontaggio delle opere artistiche per l’iniziativa “Un Parco a Natale” 2018.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-30,2019-01-08,idm36590
1472,ZE72491EA0,00389240219,Comune di Bolzano - 7.1 – Ufficio Cultura,500.00,0.00,Intervento tecnico in occasione della diretta Radio Rai concerto del 22 agosto BolzanoFestivalBozen,23-AFFIDAMENTO DIRETTO,2018-08-22,2018-08-22,idm36610
1473,Z8625BA094,00389240219,Comune di Bolzano - 4.4 - Ufficio Scuola e del Tempo Libero,500.00,346.86,Acquisto materiale vario per l’iniziativa “Un Parco a Natale” 2018.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-14,2018-12-13,idm36630
1474,Z902019583,00389240219,Comune di Bolzano - 5.3 - Ufficio Tutela dell'Ambiente e del Territorio,4532.80,4532.80,Sistemazione a verde della aiuole della ciclabile di via Maso della Pieve,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm36650
1475,Z32237B2B6,00389240219,Comune di Bolzano - 5.2 - Ufficio Mobilità,21125.00,21125.00,Lavori manutenzione straordinaria impianto controllo accessi ztl,23-AFFIDAMENTO DIRETTO,2018-06-11,,idm36668
1476,Z0324C8F67,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,28492.60,29632.30,Progettazione e direzione lavori per il rinforzo strutturale dell’autorimessa comunale in via Milano 192/B a Bolzano.,23-AFFIDAMENTO DIRETTO,,,idm36687
1477,Z3E266F5FD,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,10762.31,0.00,6.3 Sostituzione delle reti di protezione presso il Palaonda di via Galvani alla ditta Engo Srl di Terento.,23-AFFIDAMENTO DIRETTO,,,idm36705
1478,Z2F24B0945,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,13000.00,8840.00,"6.3 Progettazione,  DL e  coordinamento della sicurezza dei lavori per la sostituzione delle balaustre al Palaonda di via Galvani.",23-AFFIDAMENTO DIRETTO,,,idm36723
1479,Z9D23D8D46,00389240219,Comune di Bolzano - 3.4 - Ufficio Economato e Provveditorato,2200.00,1624.29,Fornitura di giornali in edicola per un anno,23-AFFIDAMENTO DIRETTO,,2018-12-31,idm36741
1480,ZB323D8D52,00389240219,Comune di Bolzano - 3.4 - Ufficio Economato e Provveditorato,4000.00,3355.10,Fornitura di giornali in edicola per un anno,23-AFFIDAMENTO DIRETTO,,2018-12-31,idm36760
1481,Z9E26974A8,00389240219,Comune di Bolzano - Ufficio di Supporto al Segretario Generale e al Direttore Generale,31900.00,14292.80,"Consiglio Comunale: prestazione di diversi servizi assistenza tecnica, gestione e manutenzione",23-AFFIDAMENTO DIRETTO,2019-01-09,2019-12-31,idm36779
1482,Z34260A571,00389240219,Comune di Bolzano - 6 - Ripartizione Lavori Pubblici,29906.03,14965.53,"680 Elaborazione studio di fattibilità, progettazione definitiva ed esecutiva e coordinamento sicurezza in fase di progettazione inerente una riqualificazione dell’area ricreativa LIDO di viale Trieste a Bolzano",23-AFFIDAMENTO DIRETTO,2019-12-19,,idm36799
