n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
192,Z6E299816D,00104330493,U. Servizi informativi- sviluppo servizi telematici,9989.00,0.00,Fornitura n. 7 Workstation,23-AFFIDAMENTO DIRETTO,2019-10-01,2019-12-31,idm5938
193,Z6E28C45E8,00104330493,"EDILIZIA PUBBLICA E IMPIANTI- S.P.P. 
FUNZIONE D.L.U.",591.75,0.00,"ST 68/18¿ R.S.A. VILLA SERENA ¿ FORNITURA E POSA IN OPERA DI CINQUE SENSORI RILEVAZIONE INCENDIO, DUE BATTERIE E DI MODULO USCITA CENTRALINA DELLA RSA DI VILLA SERENA ¿ SUB IMPEGNO DI SPESA DITTA CIEFFE SRL.",23-AFFIDAMENTO DIRETTO,2019-06-21,,idm5961
194,Z6E2A4CFC5,00104330493,Settore Infrastrutture e Spazi Urbani,8925.00,8925.00,Sistemazione e manutenzione aree a verde Piazza del Luogo Pio,23-AFFIDAMENTO DIRETTO,2019-10-29,2019-11-06,idm5980
195,Z6D284107E,00104330493,Il Dirigente Politiche Sociali e Sociosanitarie Lorenzo Patania,120.00,109.09,"Affidamento servizio di albergazione c/o albergo Cavour
N.B. CIG 7368685F36 ACCORDO QUADRO",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-03-20,2019-03-21,idm6000
196,Z6D28E437B,00104330493,Settore Polizia Municipale Protezione Civile Sicurezza del cittadino Tutela Animale,11100.00,11100.00,Corso di addestramento da parte di istruttori specializzati organizzato dalla sezione di Livorno di Tiro a Segno Nazionale,23-AFFIDAMENTO DIRETTO,2019-06-21,2019-12-31,idm6020
197,Z6D270CBC1,00104330493,"SETTORE CONTRATTI, PROVVEDITORATO, ECONOMATO, PATRIMONIO, DEMANIO",732.00,0.00,CONTRATTO MANUTENZIONE IMPIANTI ELEVATORI CIMITERO LA CIGNA PERIODO 1/02/2019-30/04/2019,23-AFFIDAMENTO DIRETTO,2019-02-01,2019-04-30,idm6037
198,Z6C28E939C,00104330493,"SETTORE SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",11475.41,0.00,MANUTENZIONE ORDINARIA PATRIMONIO COMUNALE E STRUTTURE SCOLASTICHE ¿ OPERE DA VETRAIO ¿ PRG. 13/2019. AFFIDAMENTO DITTA VETRERIA MARCO TERZI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm6057
199,Z6A28EFB00,00104330493,Polizia Municipale Protezione Civile Sicurezza del cittadino,1110.20,910.00,Fornitura di n.7 stipetti per personale Polizia Municipale,23-AFFIDAMENTO DIRETTO,2019-07-29,2019-09-24,idm6081
200,Z6A2B56DED,00104330493,UFFICIO ECONOMATO,200.00,0.00,FORNITURA DI UN VIDEOPROIETTORE GRUPPI CONSILIARI,23-AFFIDAMENTO DIRETTO,,,idm6107
201,Z6A2A565AF,00104330493,"SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",23785.00,0.00,MANUTENZIONE ORDINARIA PATRIMONIO COMUNALE ¿ OPERE EDILI ¿ (RIF: PRG. 46/19). AFFIDAMENTO DITTA SILCA BARSOTTI.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm6119
202,Z5929D3CA0,00104330493,UFFICIO CONTRATTI,1556.60,1556.60,pubblicazione su GURI e quotidiani Servizio integrato energia climatizzazione invernale e gestione impianti di climatizzazione per la durata di 5 anni,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-08-05,2019-09-05,idm6158
203,Z5929D2904,00104330493,SETTORE INFRASTRUTTURE E SPAZI URBANI,991.00,991.00,CC/MANUTENZIONE ORDINARIA SISTEMA AVVISO ALLAGAMENTO SOTTOPASSO VIA FIRENZE,23-AFFIDAMENTO DIRETTO,2019-10-21,2019-12-21,idm6178
204,Z5926BCAC6,00104330493,UFFICIO RISTORAZIONE E SERVIZI SCOLASTICI  - SETTORE EDUCAZIONE ISTRUZIONE POLITICHE GIOVANILI,655.73,655.73,SERVIZIO DI ISTRUZIONE DEL PERSONALE DELLE CUCINE AZIENDALI E COMUNALI IN RELAZIONE AL PROGETTO PER LA PRODUZIONE DI PASTI PRIVI DI GLUTINE,23-AFFIDAMENTO DIRETTO,2019-02-01,2019-02-04,idm6198
205,Z592A348C9,00104330493,UFFICIO ECONOMATO PROVVEDITORATO,475.00,475.00,"Affidamento   del servizio  rivestimento di una poltroncina e di sei sedie, ai sensi dell`art. 36 comma 2 lett. a) del Dlgs 50/2016",23-AFFIDAMENTO DIRETTO,2019-10-21,2019-11-14,idm6218
206,Z592A182D4,00104330493,SETTORE INFRASTRUTTURE  E SPAZI URBANI,27358.08,27067.28,CC/PROGETTO MODI'. SCOVOLATURA FOGNATURA BIANCA VIA DEGLI AMMAZZATOI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-04,2019-12-31,idm6238
207,Z592AECE09,00104330493,Polizia Municipale,1195.60,980.00,Fornitura di materiale per l'educazione stradale- impegno di spesa ed affidamento della fornitura,23-AFFIDAMENTO DIRETTO,2019-12-10,2019-12-10,idm6276
208,Z58297DCC2,00104330493,ufficio sport,8418.00,8418.00,Stadio Armando Picchi. Ulteriore intervento straordinario manto erboso.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-03,2019-09-04,idm6296
209,Z5828CBA89,00104330493,Polizia Municipale Protezione Civile Sicurezza del cittadino Tutela Animale,968.20,968.20,Rinnovo locazione del vano dove è collocata una stazione ripetitrice in dotazione al Comando Polizia Municipale gennaio/luglio 2019,23-AFFIDAMENTO DIRETTO,2019-06-21,2019-06-30,idm6316
210,Z582B3DFE8,00104330493,"SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",19980.00,0.00,RIFACIMENTO INTONACI AMMALORATI SCUOLE ELEMENTARI: RISANAMENTO SOFFITTI SCUOLE RAZZAUTI E GRAMSCI (PRG. N. 24/19). APPROVAZIONE PROGETTO ESECUTIVO AFFIDAMENTO DITTA LA FORTEZZA ¿ CUP: J42G19001330004.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm6333
211,Z582A8016F,00104330493,IMPAINTI TECNOLOGICI,3450.00,0.00,INTERVENTO MIGLIORAMENTO SEDI SCOLASTICHE RIF. 18 DVR ¿ REDAZIONE DOCUMENTAZIONE PRATICHE PREVENZIONE INCENDI SCUOLA PICCOLO PRINCIPE.,23-AFFIDAMENTO DIRETTO,,,idm6393
212,Z572917EF3,00104330493,Polizia Municipale Protezione Civile Sicurezza del cittadino,329.84,267.90,Canone relativo all'attività obbligatoria di ispezione biennale sull'imbarcazione LI10128 in dotazione alla Polizia Municipale,23-AFFIDAMENTO DIRETTO,2019-07-17,2019-07-30,idm6411
213,Z57279F9E4,00104330493,UFFICIO ECONOMATO,456.38,0.00,FORNITURA di n. 2 STAMPANTI mediante adesione a convenzione Stampanti 16 - lotto 5,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm6431
214,Z5726E759F,00104330493,Settore Polizia Municipale Protezione Civile Sicurezza del cittadino Tutela Animali,1726.30,1726.30,Intervento di manutenzione dell'apparecchio misuratore di velocità autovelox 106. Impegno di spesa ed affidamento della prestazione.,23-AFFIDAMENTO DIRETTO,2019-02-04,2019-03-31,idm6449
215,Z572A22AEE,00104330493,Polizia Municipale,10000.00,10000.00,Conferimento e demolizione veicoli a motore e rimorchi rinvenuti da organi pubblici o non reclamati dai proprietari. Impegno di spesa affidamento del servizio,23-AFFIDAMENTO DIRETTO,2019-10-22,2020-06-30,idm6469
216,Z55286884F,00104330493,UFFICIO RETI E SISTEMI INFORMATICI,8500.00,0.00,MANUTENZIONE CONDIZIONAMENTO DATA CENTER APC SCNEIDER,23-AFFIDAMENTO DIRETTO,2019-05-18,2019-12-31,idm6483
217,Z55282A32C,00104330493,UFFICIO PROVVEDITORATO ECONOMATO,1094.90,1094.90,servizio stampa e fornitura di  modulistica ministeriale elettorale per le elezioni europee e amministrative 2019,23-AFFIDAMENTO DIRETTO,2019-04-29,2019-05-22,idm6503
218,Z552A3A9C1,00104330493,"SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",9350.00,0.00,FORNITURA E POSA IN OPERA DI CONTROTELO INTERNO ALLA TENSOSTRUTTURA POSTA ALL'ARENA ASTRA (RIF. 63/18) ¿ AGGIUDICAZIONE IMPRESA SPORTURF-,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm6523
219,Z552AEC22C,00104330493,"Settore Sviluppo, Valorizzazione e Manutenzione",16393.44,0.00,Interventi di manutenzione degli impianti comunali di affissione RIF  PRG 43/2019,23-AFFIDAMENTO DIRETTO,,,idm6562
220,Z5429D3951,00104330493,UFFICIO CONTRATTI,1610.67,1610.67,"pubblicazione su GURI e quotidiani Servizio pulizia e sanificazione giornaliera e periodica a ridotto impatto ambientale, ai sensi del D.M. 24.05.2012, di vari immobili comunali",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-07-05,2019-07-05,idm6580
221,Z542ADB05A,00104330493,Il Dirigente Politiche sociali e sociosanitarie Arianna Guarnieri,2806.00,0.00,SISTEd srl - servizio di assistenza software 2020,23-AFFIDAMENTO DIRETTO,2020-01-01,2020-12-31,idm6600
222,Z532A44326,00104330493,"Dirigente del Settore Indirizzo Organizzazione e Controllo, dott. Massimiliano Lami",24995.50,0.00,"SERVIZIO DI FORMAZIONE DEL PERSONALE DEL COMUNE DI LIVORNO IN MATERIA DI SICUREZZA E SALUTE SUI LUOGHI DI LAVORO, AI SENSI DELL'ACCORDO STATO REGIONI N. 221 DEL 21/12/2011 E DEGLI ARTT. 36 E 37 DEL D.LGS. 81/08 e SS.MM.II.",23-AFFIDAMENTO DIRETTO,2019-11-22,,idm6620
223,Z522B36B93,00104330493,UFFICIO ECONOMATO,3150.00,0.00,"servizio di gestione e custodia dei gabinetti pubblici posti all`interno del mercato Centrale, dal 1/01/2020 - 31/01/2020 ai sensi dell`art 63 comma 2 lett. c) del Dlgs 50/2016",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-01,2020-01-31,idm6639
224,Z522ABA539,00104330493,SETTORE AMBIENTE E MOBILITA',482.00,482.00,SERVIZIO DI CATERING PER WORKSHOP DEL PROGETTO ADAPT,23-AFFIDAMENTO DIRETTO,2019-11-25,2019-11-25,idm6659
225,Z51299A1CF,00104330493,"SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",26400.17,0.00,"LAVORI DI ADATTAMENTO LOCALI  SCUOLA MEDIA PISTELLI VIA LA PIRA PER INSERIMENTO CPIA"" (PRG 31/19. AFFIDAMENTO DITTA C.K.C. EDILIZIA",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm6679
226,Z512805EA3,00104330493,"Settore ""Programmazione ed Attuazione Progetti Strategici ed Obiettivi Mandato DUP PEG PDO",428.50,0.00,Acquisto strumentazione informatica per U. SUAP: n. 1 portatile,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-05-02,,idm6703
227,Z5128DEF75,00104330493,UFFICIO PROVVEDITORATO ECONOMATO,350.80,350.80,FORNITURA MOUSE E CASSE,23-AFFIDAMENTO DIRETTO,2019-06-26,2019-06-26,idm6722
228,Z512A4D0C7,00104330493,Polizia Municipale,610.00,500.00,Impegno di spesa ed affidamento del servizio di cancellazioni di scritte/graffiti in occasione della partita di calcio del campionato di Serie B Livorno-Pisa del 26/10/2019,23-AFFIDAMENTO DIRETTO,2019-10-24,2019-10-24,idm6742
229,Z512AFA58B,00104330493,Ufficio SIT e Open Data,4800.00,4800.00,Gestionale catasto incendi,23-AFFIDAMENTO DIRETTO,2019-12-19,,idm6762
230,Z5029D3C29,00104330493,UFFICIO CONTRATTI,1538.58,15387.58,pubblicazione su GURI e quotidiani Servizio di noleggio di n. 10 veicoli a metano,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-07-26,2019-07-26,idm6787
231,Z5F2B36B28,00104330493,UFFICIO ECONOMATO,3448.56,0.00,"servizio  di pulizia del MERCATO CENTRALE  dal 1/01/2020 ¿ 31/01/2020, ai sensi dell`art 63 comma 2 lett. c) del Dlgs 50/2016",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-01,2020-01-31,idm6807
232,Z5E280311E,00104330493,UFFICIO ARCHIVIO E PROTOCOLLO,32563.44,31846.26,AFFIDAMENTO SERVIZI POSTALI PER CONSULTAZIONI ELETTORALI MAGGIO 2019,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2019-04-11,2019-05-26,idm6827
233,Z5D272BC76,00104330493,Il Dirigente Politiche Sociali e Sociosanitarie Lorenzo Patania,1560.00,1418.18,"Affidamento servizio di albergazione c/o albergo Cavour 
N.B. CIG 7368685F36",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-12-24,2019-02-01,idm6847
234,Z5C29935FB,00104330493,`FF`C`O`D`R`Z`O`````COORD``AM``TO`P`DAGOG`CO`S`RV`Z```D`CAT`V````SC`OL``COM``AL``D`LL```FA`Z`A,0.00,0.00,FORNITURA ARREDI PER SERVIZI EDUCATIVI,23-AFFIDAMENTO DIRETTO,,,idm6867
235,Z5C282A9F6,00104330493,Dr. Maurizio Lenzi,7270.00,3577.88,"Affidamento del Servizio di stampa piegatura e imbustamento di tagliandi adesivi riguardanti variazioni elettorali, stampa di elenchi. Taglio tessere elettorali. Taglio tagliandi adesivi.  Anni  2019 e 2020.",23-AFFIDAMENTO DIRETTO,2019-05-20,,idm6879
236,Z5B28CCEF4,00104330493,EDILIZIA PUBBLICA E IMPIANTI,25666.50,0.00,LAVORI DI MANUTENZIONE IMPIANTI DI ALLARME E VIGILANZA VARIE STRUTTURE COMUNALI USO UFFICI E SERVIZI ANNO 2019-2020. APPROVAZIONE PROGETTO E AFFIDAMENTO SOC. CORPO VIGILI GIURATI SPA. IN SUBORDINE DI EFFICACIA,23-AFFIDAMENTO DIRETTO,,,idm6895
237,Z5A289EF55,00104330493,Ufficio Amministrazione del Personale,15408.00,9913.60,SERVIZIO DI PULIZIA E CUSTODIA DELLE SEDI SCOLASTICHE DOVE SONO INSTALLATI I SEGGI ELETTORALI IN OCCASIONE DELLE OPERAZIONI DI BALLOTTAGGIO DEL 9 GIUGNO 2019,23-AFFIDAMENTO DIRETTO,2019-06-08,2019-06-12,idm6913
238,Z5A27E5097,00104330493,Polizia Municipale Protezione Civile Sicurezza del cittadino Tutela Animale,2114.26,1733.00,"Attivazione di 10 nuove utenze per l'accesso alla consultazione della banca dati dell'""archivio Anagrafico Nazionale"" INA (ANPRI)",23-AFFIDAMENTO DIRETTO,2019-04-09,2019-04-17,idm6933
239,Z5A2A31BF4,00104330493,GABINETTO DEL SINDACO,250.00,250.00,2-4 novembre 2019 Giornata delle Forze Armate. Festa dell'Unità Nazionale Affidamento imbandieramento via Magenta,23-AFFIDAMENTO DIRETTO,2019-11-04,2019-11-05,idm6953
240,Z4928C49A9,00104330493,"EDILIZIA PUBBLICA E IMPIANTI- S.P.P. 
FUNZIONE D.L.U.",980.00,0.00,T 83/19 ¿ LAVORI EDILI PER LA COSTRUZIONE DI PARETI CON PANNELLI IN CARTONGESSO PER LA CREAZIONE DEL LOCALE PODOLOGO PRESSO LA RSA DI VILLA SERENA PER PRESCRIZIONI USL - AFFID. BARTOLOZZI,23-AFFIDAMENTO DIRETTO,,,idm6973
241,Z492B021DE,00104330493,"SETTORE SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",22131.15,0.00,MANUTENZIONE ORDINARIA EDILE NIDI E MATERNE (PRG. N. 56/19). AFFIDAMENTO DITTA PAOLINELLI MATTEO COSTRUZIONI-,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm6991
242,Z4827B81F5,00104330493,settore educazione istruzione e politiche giovanili,4242.84,3575.50,"SERVIZIO RACCOLTA E TRASPORTO E SMALTIMENTO RIFIUTI
SPECIALI",23-AFFIDAMENTO DIRETTO,2019-04-15,,idm7027
243,Z482A4C77D,00104330493,Settore Infrastrutture e Spazi Urbani,30265.58,0.00,Lavori di sfalcio erba in aree comunali novembre - dicembre 2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm7046
244,Z482AFAAF6,00104330493,Ufficio SIT e Open Data,4800.00,4800.00,Gestionale Strade a Segmentazione Dinamica,23-AFFIDAMENTO DIRETTO,2019-12-19,,idm7076
245,Z4726D3E6C,00104330493,UFFICIO TUTELA ANIMALI,10.00,0.00,AFFIDAMENTO AL CANILE SANITARIO RIFUGIO VALDIFLORA SRL DEL SERVIZIO DI MANTENIMENTO E CUSTODIA DEI CANI RANDAGI DEL COMUNE DI LIVORNO,23-AFFIDAMENTO DIRETTO,,,idm7101
246,Z472B3DF3F,00104330493,Settore Impianti Tecnologici,4228.00,0.00,Lavori di manutenzione ordinaria palazzo anagrafe piano primo settore demografico - Spostamento di due unità interne di condizionamento RIF. D464/19,23-AFFIDAMENTO DIRETTO,,,idm7119
247,Z472A91158,00104330493,IMPIANTI TECNOLOGICI,9560.00,0.00,FFIDAMENTO TRAMITE TRATTATIVA SU MEPA PER LA FORNITURA DI  N° 8 SEDIE PORTANTINE PER EVACUAZIONE DISABILI,23-AFFIDAMENTO DIRETTO,,,idm7137
248,Z46298932D,00104330493,UFFICIO RETI E SISTEMI INFORMATICI,1380.00,0.00,ACQUISTO LICENZA  D'USO T CONSOLE SINTESI VOCALE -NON VEDENTE-,23-AFFIDAMENTO DIRETTO,2019-08-31,2019-12-31,idm7155
249,Z462925FCC,00104330493,UFFICIO UNICO MOBILITA',9836.07,0.00,SERVIZIO CAR-POOLING,23-AFFIDAMENTO DIRETTO,,,idm7175
250,Z462881D1F,00104330493,STAFF TECNICO MOBILITA',7185.80,7185.80,CC/RIPRISTINO LUOGHI IN VIA CREMONI,23-AFFIDAMENTO DIRETTO,2019-05-24,2019-06-23,idm7187
251,Z462B59B21,00104330493,SETTORE IMPIANTI TECNOLOGICI,11596.80,0.00,ADEGUAMENTO ANTINCENDIO SCUOLA PRIMARIA RODARI ¿ CUP J46B19006710001. APPROVAZIONE PROGETTO ESECUTIVO AFFIDAMENTO DITTA COSTRUZIONI E PROGETTI,23-AFFIDAMENTO DIRETTO,,,idm7204
252,Z45264300E,00104330493,"SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",29765.28,0.00,SCUOLE COMUNALI: SOSTITUZIONE MANIGLIONI ANTIPANICO (rif. 11/18) ¿ CUP: J45B18006190004 AGGIUDICAZIONE IMPRESA EDILIMPIANTI - d.d. aggiudicazione 7585 del 9/10/2019,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm7222
253,Z4429726E2,00104330493,"SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",9050.00,0.00,CIMITERO COMUNALE LA CIGNA ¿ LAVORI DI RIPRISTINO ANTISCIVOLO PAVIMENTAZIONE ¿ AFFIDAMENTO DITTA MABER DI ANDREA BERNINI,23-AFFIDAMENTO DIRETTO,,,idm7291
254,Z442B3E066,00104330493,"SETTORE SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",20970.15,0.00,RIFACIMENTO INTONACI AMMALORATI SCUOLE MEDIE: RISANAMENTO SOFFITTI MEDIA XI MAGGIO (RIF. 26/19). AFFIDAMENTO DITTA BARTOLOZZI COSTRUZIONI EDILI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm7309
255,Z432B30C59,00104330493,"Settore Sviluppo, Valorizzazione e Manutenzione",6096.72,0.00,Interventi di manutenzione ordinaria patrimonio comunale RIF 77/2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm7369
256,Z432AD0CEF,00104330493,"SETTORE SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",20000.00,0.00,INTERVENTI DI MESSA IN SICUREZZA NELLE SCUOLE DI COMPETENZA COMUNALE (PROG. N. 51/19). AFFIDAMENTO DITTA M.D.R. NUIOVA PETOVA,23-AFFIDAMENTO DIRETTO,,,idm7414
257,Z422B15CAC,00104330493,Settore Impianti Tecnologici,39500.00,0.00,Contratto di somministrazione per interventi di manutenzione ordinaria alle apparecchiature ed impianti antincendio installati nelle scuole ed edifici comunali RIF D450/19,23-AFFIDAMENTO DIRETTO,,,idm7432
258,Z422B1E00E,00104330493,IMPIANTI TECNOLOGICI,15934.00,0.00,RIDUZIONE DEL RISCHIO E MIGLIORAMENTO CONDIZIONI DI SICUREZZA MUSEO DI CITTÀ ¿ CUP: J49G19000660004. APPROVAZIONE PROGETTO ESECUTIVO E AFFIDAMENTO DITTA ITECI IMPIANTI S.R.L.-,23-AFFIDAMENTO DIRETTO,,,idm7450
259,Z422A72AAA,00104330493,Settore Infrastrutture e Spazi Urbani,12459.44,0.00,Lavori di potatura siepi comunali anno 2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm7468
260,Z412841066,00104330493,Il Dirigente Politiche Sociali e Sociosanitarie Lorenzo Patania,150.00,136.36,"Affidamento servizio di albergazione c/o Albergo Cavour
N.B. CIG 7368685F36 ACCORDO QUADRO",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-04-12,2019-04-14,idm7498
261,Z4126DC226,00104330493,Settore Polizia Municipale Protezione Civile e Sicurezza del Cittadino,22200.00,0.00,SERVIZIO SORVEGLIANZA ARMATA E CUSTODIA DA EFFETTUARE PRESSO LA SEDE DEL CANILE COMUNALE DI LIVORNO,01-PROCEDURA APERTA,,,idm7518
262,Z412AB3AAC,00104330493,Polizia Municipale,112.37,112.37,Impegno di somma per canone relativo all'attività obbligatoria di ispezione effettuata sull'imbarcazione LI10128 in dotazione alla Polizia Municipale per conto del MISE Toscana,23-AFFIDAMENTO DIRETTO,2019-11-28,2020-08-12,idm7539
263,Z402938452,00104330493,"Dirigente ad Interim del SettoreSviluppo, valorizzazione, manutenzione",1806.54,1806.54,Lavori di ordinaria manutenzione manufatti in legno presso strutture comunali.,23-AFFIDAMENTO DIRETTO,2019-11-12,2019-12-12,idm7559
264,Z402B49F7E,00104330493,IL DIRIGENTE DEL SETTORE IMPIANTI TECNOLOGICI,3160.00,3160.00,RIPRISTINO LINEE ELETTRICHE DANNEGGIATE VIA DELLA SAMBUCA- LOC. VALLE BENEDETTA.,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-31,idm7579
265,Z4F28C01BE,00104330493,UFFICIO RETI E SISTEMI INFORMATICI,384.00,0.00,ACQUISTO PROIETTORE CON TELO,23-AFFIDAMENTO DIRETTO,2019-08-03,2019-12-31,idm7599
266,Z4E268594F,00104330493,SETTORE INFRASTRUTTURE E SPAZI URBANI,39500.00,39309.25,CC/PROGETTO ISTRICE. FORNITURA E POSA IN OPERA CICLOPOSTEGGI,23-AFFIDAMENTO DIRETTO,2019-12-18,2019-12-18,idm7619
267,Z4C28048B3,00104330493,Settore Polizia Municipale Protezione Civile Sicurezza del cittadino Tutela Animale,1159.00,950.00,Rinnovo annuale manutenzione software Mercure standalone per l'analisi dei tabulati telefonici,23-AFFIDAMENTO DIRETTO,2019-05-03,2019-07-10,idm7636
268,Z4B29DBF2D,00104330493,UFFICIO AMBIENTE E MOBILITA',318.18,318.18,FORNITURA DI ALIMENTI E BEVANDE PER COFEE BREAK,23-AFFIDAMENTO DIRETTO,2019-09-25,2019-09-25,idm7656
269,Z4B28EBBCC,00104330493,Dr. Maurizio Lenzi,360.00,360.00,Affidamento fornitura di n. 3 scanner per garantire la protocollazione presso gli sportelli URP comunali,23-AFFIDAMENTO DIRETTO,,,idm7670
270,Z4A28B0856,00104330493,SETTORE IMPIANTI TECNOLOGICI,2724.64,0.00,ST 85.19 ¿ FORNITURA DI MATERIALE DI IDRAULICA PER LAVORI DI MANUTENZIONE ORDINARIA PER LE RR.SS.AA. DI VILLA SERENA E G.PASCOLI - AFFIDAMENTO  DITTA LENA SRL,23-AFFIDAMENTO DIRETTO,,,idm7688
271,Z4A2A660E2,00104330493,INFRASTRUTTURE E SPAZI URBANI,26735.76,12792.21,CC/MANUTENZIONE COLLETTORI FOGNATURA BIANCA VIA DEGLI ACQUEDOTTI E FRAZ. QUERCIANELLA,23-AFFIDAMENTO DIRETTO,2019-12-10,2019-12-31,idm7706
272,Z4A2A20326,00104330493,IMPIANTI TECNOLOGICI,14452.82,0.00,Mostra Modì presso i Bottini dell'olio - servizio di noleggio gruppi elettrogeni ¿ AFFIDAMENTO DITTA GRS,23-AFFIDAMENTO DIRETTO,,,idm7738
273,Z392954D4B,00104330493,UFFICIO ECONOMATO,17850.00,0.00,ADESIONE AL CONTRATTO STIPULATO TRA REGIONE TOSCANA E I-FABER S.P.A PER START - 1/07/2019 - 30/06/2020,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,2020-06-30,idm7756
274,Z382B49774,00104330493,Ufficio Economato,3960.00,3960.00,"AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 36 COMMA 2 LETT. A) DEL D.LGS 
50/2016.  PER LA FORNITURA DI LICENZE  PACCHETTO DRAFT SIGHT STANDARD PER 
SETTORE INFRASTUTTURE E SPAZI  URBANI.  CIG Z382B49774",23-AFFIDAMENTO DIRETTO,,,idm7775
275,Z382B1CEA7,00104330493,Dirigente ad Interim del Settore Impianti Tecnologici,20947.52,0.00,CISTERNINO DI CITTA' - CLIMATIZZAZIONE PARZIALE LOCALI SOTTOTETTO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm7793
276,Z382AF798C,00104330493,Dr. Lenzi Maurizio,650.00,0.00,Affidamento temporaneo del servizio di noleggio delle stampanti A3 per l'Ufficio di Stato Civile dal 1 gennaio al 30 aprile 2020,23-AFFIDAMENTO DIRETTO,2019-12-10,,idm7820
277,Z37281C362,00104330493,INFRASTRUTTURE E SPAZI APERTI,9028.88,9027.23,ADEGUAMENTO IMPIANTI ELETTRICI PRESSO IL CANILE COMUNALE,23-AFFIDAMENTO DIRETTO,2019-05-27,2019-06-07,idm7839
278,Z3629CF180,00104330493,UFFICIO PROVVEDITORATO ECONOMATO,39393.94,10148.44,servizio  di pulizia del PALAZZO VECCHIO e di vari immobili comunali. Periodo 1/10/2019-31/12/2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-01,2019-12-31,idm7859
279,Z362677B23,00104330493,"SETTORE SVILUPPO, VALORIZZAZIONE E MANUTENZIONE",21819.76,0.00,LAVORI DI ABBATTIMENTO BARRIERE ARCHITETTONICHE ED ADEGUAMENTO SERVIZI IGIENICI ¿ PALESTRA BOSI  ¿ CUP: J41G18000220004 - AGGIUDICAZIONE IMPRESA EDIL PIC.AD. SRL - D.D. AGGIUDICAZIONE 7730/15.10.2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm7879
280,Z362A2EC03,00104330493,"Dirigente ad Interim del SettoreSviluppo, valorizzazione, manutenzione",13000.00,13000.00,"REALIZZAZIONE DI UN PORTALE D'INGRESSO AL POLO CULTURALE BOTTINI DELL'OLIO
OPERE EDILI",23-AFFIDAMENTO DIRETTO,2019-10-24,2019-10-31,idm7948
