n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
178,Z4B2820786,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,474.10,474.10,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI FEBBRAIO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-19,2019-04-19,idm3525
179,Z4B2820786,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,387.35,387.35,PRENOTAZIONE IMPEGNI DI SPESA RELATIVI AL MESE DI FEBBRAIO - 2019 PER LA MANUTENZIONE DEI VEICOLI IN DOTAZIONE ALLA S.O. SICUREZZA E U.O. TERRITORIALE E DECENTRAMENTO.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-19,2019-04-19,idm3545
180,Z4C2762D3E,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,4000.00,4000.00,LAVORI DI BITUMATURA DI UNA PARTE DEL PARCHEGGIO ANTISTANTE IL CVA DI S. ERMINIO - AFFIDAMENTO LAVORI ED IMPEGNO DI SPESA. CIG: Z4C2762D3E.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-05,2019-05-10,idm3565
181,Z4C27867E0,00163570542,AREA RISORSE AMBIENTALI - SMART CITYE INNOVAZIONE - MANUTENZIONI E DECORO URBANO,117.67,117.67,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI GENNAIO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-12,2019-03-12,idm3585
182,Z4D285E26A,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,0.00,0.00,PRENOTAZIONE IMPEGNI DI SPESA PER ACQUISTI VARI E MANUTENZIONE AUTOMEZZI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2020-01-31,2020-01-31,idm3605
183,Z4D29B1D27,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,103.00,103.00,PRENOTAZIONE IMPEGNI DI SPESA PER ATTIVITÀ VARIE PERIODO MAGGIO - GIUGNO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-09-10,2019-09-10,idm3619
184,Z4E2909CFA,00163570542,AREA RISORSE AMBIENTALI SMART CITY E INNOVAZIONE - EDILIZIA SCOLASTICA E MANUTENZIONI,43.06,43.06,"PRENOTAZIONE IMPEGNI DI SPESA PER INTERVENTI DI MANUTENZIONE ORDINARIA RELATIVI AD IMMOBILI SEDI DI UFFICI COMUNALI, CENTRI SOCIALI, SCUOLE E CIMITERI ED IMMOBILI ADIBITI A EDILIZIA RESIDENZIALE PUBBLICA. FEBBRAIO E MARZO 2019.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-07-02,2019-07-19,idm3639
185,Z4E29F4054,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,120.00,120.00,FINANZIAMENTO DELLE SPESE A CALCOLO E DELLE MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO RELATIVE ALLA MANUTENZIONE DI BENI MOBILI PER L'ESERCIZIO FINANZIARIO 2019- PRENOTAZIONE IMPEGNI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-09-30,2019-12-31,idm3659
186,Z51291FEC1,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,60.00,60.00,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI FEBBRAIO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-07-09,2019-07-09,idm3679
187,Z51296F767,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,407.38,407.38,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI MARZO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-08-06,2019-08-06,idm3699
188,Z5227B7301,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,95.39,95.39,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI GENNAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-25,2019-05-31,idm3719
189,Z5326CA9AF,00163570542,AREA SERVIZI ALLA PERSONA - ======,196.72,125.89,FORNITURA METANO PER AUTOTRA-ZIONE: IMPEGNO DI SPESA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-01,2019-12-31,idm3739
190,Z53275A6D8,00163570542,STRUTTURA ORGANIZZATIVA SICUREZZA - ======,286.88,286.88,MANUTENZIONE AUTOVEICOLI. IMPEGNO DI SPESA CIGZ53275A6D8.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-20,2019-12-31,idm3759
191,Z5328F3874,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,80.00,80.00,PRENOTAZIONE IMPEGNI DI SPESA PER ACQUISTI VARI E MANUTENZIONE AUTOMEZZI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-06-26,2019-06-26,idm3779
192,Z532AE54CD,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,136.00,136.00,PRENOTAZIONE IMPEGNI DI SPESA RELATIVI AL PERIODO MAGGIO - GIUGNO 2019 PER LA MANUTENZIONE DEI VEICOLI IN DOTAZIONE ALLA S.O. SICUREZZA E U.O. TERRITORIALE E DECENTRAMENTO.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-12-02,2019-12-02,idm3799
193,Z541E72CB2,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,592.09,592.09,ACQUISTO DI MATERIALI VARI NECESSARI PER LE CONSULTAZIONI ELETTORALI DEL 26 MAGGIO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-07-04,2019-07-04,idm3819
194,Z5628AEE28,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,100.00,100.00,PRENOTAZIONE IMPEGNI DI SPESA PER ACQUISTI VARI E MANUTENZIONE AUTOMEZZI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-06-07,2019-06-07,idm3839
195,Z5727BDE3E,00163570542,AREA RISORSE AMBIENTALI SMART CITY E INNOVAZIONE - MANUTENZIONI E DECORO URBANO,229.27,229.27,PRENOTAZIONE IMPEGNI DI SPESA PER LA MANUTENZIONE DEI BENI IM-MOBILI DI COMPETENZA DEGLI UFFICI DECENTRATI RELATIVI AL MESE DI GENNAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-28,2018-03-28,idm3859
196,Z572825350,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,118.28,118.28,FINANZIAMENTO DELLE SPESE A CALCOLO E DELLE MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO RELATIVE ALLA MANUTENZIONE DI BENI MOBILI PER L'ESERCIZIO FINANZIARIO 2019 FEBBRAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-23,2019-04-26,idm3879
197,Z5827BA6A0,00163570542,AREA RISORSE AMBIENTALI - SMART CITYE INNOVAZIONE - MANUTENZIONI E DECORO URBANO,37.94,37.94,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI GENNAIO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-26,2019-03-26,idm3899
198,Z5927402DC,00163570542,AREA SERVIZI ALLA PERSONA - SERVIZI EDUCATIVI E SCOLASTICI,126.00,126.00,INTEGRAZIONE CON UN ACCESSORIO DI UN AUSILIO PER ALUNNO DIVERSAMENTE ABILE: AFFIDAMENTO DIRETTO TRAMITE TRATTATIVA DIRETTA SUL MEPA . CIG Z5927402DC.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-03-06,2019-05-06,idm3919
199,Z5A27E623D,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,159.12,159.12,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI MARZO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-05,2019-04-05,idm3939
200,Z5A2955C12,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,663.00,663.00,PRENOTAZIONE IMPEGNI DI SPESA PER ATTIVITÀ VARIE PERIODO MAGGIO - GIUGNO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-07-26,2019-07-26,idm3959
201,Z5B28A8C7A,00163570542,"S.O. ORGANIZZAZIONE, ENTRATE E CONTROLLI - ======",4500.00,0.00,"IMPLEMENTAZIONI AL SISTEMA JEN-TE FINALIZZATE ALL'AUTOMAZIONE DEI PROCESSI DI RICONCILIAZIONE FRA COMUNE, AGENZIA DELLE EN-TRATE RISCOSSIONE E TESORERIA DELLE ENTRATE DERIVANTI DAL PAGAMENTO DI RUOLI COATTIVI - IMPEGNO DI SPESA.",23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-06-03,2019-06-03,idm3979
202,Z5C27F7A36,00163570542,STRUTTURA ORGANIZZATIVACONTRATTI E SEMPLIFICAZIONE - VICESEGRETARIO - SEGRETERIA ORGANI ISTITUZIONALI E COMUNICAZIONE,122.00,122.00,FINANZIAMENTO SPESE PER SCAMBI CITTA' GEMELLATE E GEMELLAGGI U.O. SEGRETERIA ORGANI ISTITUZIONALI-CAP. 1027/4. PRENOTAZIONE IMPEGNO DI SPESA 1° BIMESTRE 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-08-09,2019-08-09,idm3999
203,Z5D27B2A79,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,58.00,58.00,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI GENNAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-22,2019-06-30,idm4019
204,Z5E27B21EB,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,215.20,215.20,FORNITURA DPI: AFFIDAMENTO DIRETTO SUL MEPA.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-03-22,2019-12-31,idm4039
205,Z5E27D2991,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,2609.55,0.00,AFFIDAMENTO ED IMPEGNO DI SPESA PER LA FORNITURA DI UN KIT RICAMBI FRENI PER LA TERNA BENATI 219 T ALLA DITTA MONNI S.R.L.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-01,2019-04-30,idm4059
206,Z6026B9F8F,00163570542,"AREA SERVIZI ALLA PERSONA - ATTIVITA' CULTURALI, BIBLIOTECHE E TURISMO",150.00,150.00,AFFISSIONE PRESSO EX CINEMA LILLI. IMPEGNO DI SPESA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-16,2019-01-31,idm4079
207,Z6028F3904,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,183.99,183.99,PRENOTAZIONE IMPEGNI DI SPESA PER ATTIVITÀ VARIE PERIODO MAGGIO - GIUGNO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-06-26,2019-06-26,idm4099
208,Z6127D6B16,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,42.32,42.32,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI FEBBRAIO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-01,2019-04-01,idm4119
209,Z6129BEB8A,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,16.82,16.82,PRENOTAZIONE IMPEGNI DI SPESA PER ATTIVITÀ VARIE PERIODO MAGGIO - GIUGNO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-09-13,2019-09-13,idm4139
210,Z6226B3B1C,00163570542,AREA RISORSE AMBIENTALI - SMART CITYE INNOVAZIONE - MANUTENZIONI E DECORO URBANO,81.75,81.75,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI GENNAIO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-16,2019-01-16,idm4159
211,Z622842CE7,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,15.00,15.00,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI MARZO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-05-13,2019-05-13,idm4179
212,Z6329DF6AB,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,179.23,179.23,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER L'ANNO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-09-24,2019-12-31,idm4199
213,Z6329DF6AB,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,62.60,62.60,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI FEBBRAIO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-09-24,2019-12-31,idm4219
214,Z6329DF6AB,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,59.23,59.23,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI MARZO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-09-24,2019-12-31,idm4239
215,Z6329DF6AF,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,96.95,96.95,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI GENNAIO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-09-24,2019-12-31,idm4259
216,Z6426B62DE,00163570542,"AREA SERVIZI ALLA PERSONA - ATTIVITA' CULTURALI, BIBLIOTECHE E TURISMO",585.00,0.00,DETERMINA A CONTRARRE AFFIDA-MENTO DIRETTO ACQUISTO MATE-RIALE BIBLIOGRAFICO PER BIBLIO-TECA AUGUSTA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-12,2019-04-12,idm4279
217,Z6427FAC69,00163570542,AREA RISORSE AMBIENTALI SMART CITY E INNOVAZIONE - MANUTENZIONI E DECORO URBANO,487.05,487.05,PRENOTAZIONE IMPEGNI DI SPESA PER LA MANUTENZIONE DEI BENI IM-MOBILI DI COMPETENZA DEGLI UFFICI DECENTRATI RELATIVI AL MESE DI GENNAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-10,2019-04-11,idm4299
218,Z642872F1C,00163570542,STRUTTURA ORGANIZZATIVA AVVOCATURA - ======,762.72,0.00,DOMICILIAZIONE DELL'ENTE NEGLI APPELLI AVVERSARI AL CONSIGLIO DI STATO AVVERSO LE SENTENZE TAR UMBRIA NN. 568/18 E 560/18 - IMPEGNO DI SPESA (CIG N. Z642872F1C).,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-06-24,2019-06-24,idm4319
219,Z652857B12,00163570542,AREA RISORSE AMBIENTALI-SMART CITY E INNOVAZIONE - SISTEMI TECNOLOGICI-OPEN DATA-ENERGIA,2160.00,2160.00,MANUTENZIONE ORDINARIA DI TELECAMERE NON COLLEGATE ALLA RETE CABLATA. AFFIDAMENTO FORNITURA E POSA IN OPERA DI MATERIALI VARI. CIG: Z652857B12. IMPEGNO DI SPESA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-05-07,2019-12-31,idm4339
220,Z652AA1C46,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,31.71,31.71,PRENOTAZIONE IMPEGNI DI SPESA RELATIVI AL PERIODO MAGGIO - GIUGNO 2019 PER LA MANUTENZIONE DEI VEICOLI IN DOTAZIONE ALLA S.O. SICUREZZA E U.O. TERRITORIALE E DECENTRAMENTO.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-11-15,2019-11-15,idm4359
221,Z6626BE4D4,00163570542,S.O. CONTRATTI E SEMPLIFICAZIONE - VICESEGRETARIO - SEGRETERIA ORGANI ISTITUZIONALI E COMUNICAZIONE,140.00,140.00,CELEBRAZIONI SAN COSTANZO 2019 - ESECUZIONE DELIBERAZIONE G.C. N. 6 DEL 16.01.2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-02-11,2019-02-11,idm4379
222,Z672897265,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,46.72,46.72,PRENOTAZIONE IMPEGNI DI SPESA PER ACQUISTI VARI E MANUTENZIONE AUTOMEZZI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-05-30,2019-05-30,idm4399
223,Z69296FFD5,00163570542,AREA RISORSE AMBIENTALI SMART CITY E INNOVAZIONE - EDILIZIA SCOLASTICA E MANUTENZIONI,100.00,100.00,"PRENOTAZIONE IMPEGNI DI SPESA PER INTERVENTI DI MANUTENZIONE ORDINARIA RELATIVI AD IMMOBILI SEDI DI UFFICI COMUNALI, CENTRI SOCIALI, SCUOLE E CIMITERI ED IMMOBILI ADIBITI A EDILIZIA RESIDENZIALE PUBBLICA. FEBBRAIO E MARZO 2019.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-08-06,2019-09-06,idm4419
224,Z6B26B240B,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,2421.31,0.00,RINNOVO ABBONAMENTO PER BUS ITALIA - SITA NORD S.R.L. GRUPPO FERROVIE DELLO STATO ITALIANE - ANNO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-14,2019-01-14,idm4439
225,Z6B287DC94,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,343.44,343.44,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI MARZO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-05-21,2019-12-31,idm4459
226,Z6B289BD02,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,162.37,162.37,PRENOTAZIONE IMPEGNI DI SPESA PER ACQUISTI VARI E MANUTENZIONE AUTOMEZZI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-05-29,2019-05-29,idm4479
227,Z6C274DCBE,00163570542,AREA RISORSE AMBIENTALI-SMART CITY E INNOVAZIONE - SISTEMI TECNOLOGICI-OPEN DATA-ENERGIA,396.54,396.54,IMPEGNO DI SPESA PER ACQUISTO MATERIALI PER INTERVENTI DI MANUTENZIONE DA ESEGUIRE IN AMMINISTRAZIONE DIRETTA SUGLI IMPIANTI ELETTRICI ED ELETTRONICI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-03-31,2019-03-31,idm4499
228,Z6C2812A02,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,525.11,525.11,ACQUISTO DI MATERIALI VARI NECESSARI PER LE CONSULTAZIONI ELETTORALI DEL 26 MAGGIO 2019.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-04-19,2019-12-31,idm4519
229,Z6D27D4B06,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,245.25,245.25,"CONSULTAZIONI ELETTORALI DEL 26 MAGGIO 2019 - ACQUISTO MATERIALI VARI, E NOLEGGIO ATTREZZATURE. AFFIDAMENTO FORNITURE ED IMPEGNO DI SPESA.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-01,2019-05-31,idm4539
230,Z6D27E675C,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,67.00,67.00,FINANZIAMENTO DELLE SPESE A CALCOLO E DELLE MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO RELATIVE ALLA MANUTENZIONE DI BENI MOBILI PER L'ESERCIZIO FINANZIARIO 2019 FEBBRAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-04-04,2019-12-31,idm4559
231,Z6D28429FC,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,120.00,120.00,AFFIDAMENTO ALLA SOCIETA' AMBIENTA SRL PER GLI ADEMPIMENTI IN MATERIA DI TUTELA AMBIENTALE D.LGS 152/2006: IMPEGNO DI SPESA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-05-06,2019-12-31,idm4579
232,Z6D299C7C0,00163570542,AREA RISORSE AMBIENTALI SMART CITY E INNOVAZIONE - EDILIZIA SCOLASTICA E MANUTENZIONI,277.40,0.00,PRENOTAZIONE IMPEGNI DI SPESA PER LA MANUTENZIONE DEI BENI IM-MOBILI DI COMPETENZA DEGLI UFFICI DECENTRATI RELATIVI AL MESE DI FEBBRAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-09-02,2019-09-02,idm4599
233,Z6E26F819B,00163570542,STRUTTURA ORGANIZZATIVA SICUREZZA - ======,400.00,400.00,RIPARAZIONE PISTOLE WALTER MOD.P99 CAL.9X21 - IMPEGNO DI SPESA - CIG:Z6E26F819B.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-02-02,2019-04-30,idm4619
234,Z6E2712153,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,1500.00,1500.00,ACQUISTO CONGLOMERATO BITUMINOSO SFUSO - AFFIDAMENTO FORNITURE ED IMPEGNO DI SPESA.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2019-02-08,2019-02-12,idm4639
235,Z6E27A9329,00163570542,AREA SERVIZIO ALLA PERSONA - SERVIZI AL CITTADINO,0.00,0.00,"AFFIDAMENTO DEL SERVIZIO DI TRASPORTO DI UNA SALMA DALLA R.S.A. ""A. SEPPILLI"" ALL'OBITORIO DELL'OSPEDALE S.MARIA DELLA MISERICORDIA.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2020-01-31,2020-01-31,idm4659
236,Z6E2975D58,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,184.25,184.25,PRENOTAZIONE IMPEGNI DI SPESA RELATIVI AL PERIODO MAGGIO - GIUGNO 2019 PER LA MANUTENZIONE DEI VEICOLI IN DOTAZIONE ALLA S.O. SICUREZZA E U.O. TERRITORIALE E DECENTRAMENTO.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-08-08,2019-08-08,idm4673
237,Z6E2983EDA,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,100.00,100.00,PRENOTAZIONE IMPEGNI DI SPESA PER ATTIVITÀ VARIE PERIODO MAGGIO - GIUGNO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-08-20,2019-08-20,idm4693
238,Z6F26BC5EB,00163570542,AREA RISORSE AMBIENTALI SMART CITY E INNOVAZIONE - MANUTENZIONI E DECORO URBANO,248.08,248.08,PRENOTAZIONE IMPEGNI DI SPESA PER LA MANUTENZIONE DEI BENI IM-MOBILI DI COMPETENZA DEGLI UFFICI DECENTRATI RELATIVI AL MESE DI GENNAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-20,2019-01-25,idm4713
239,Z6F27591F5,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,100.00,100.00,SPESE A CALCOLO E MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO: PRENOTAZIONE IMPEGNO DI SPESA PER IL MESE DI GENNAIO 2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-02-27,2019-12-31,idm4733
240,Z6F2B67CE7,00163570542,AREA SERVIZI FINANZIARI - ACQUISTI E PATRIMONIO,211.89,0.00,FINANZIAMENTO DELLE SPESE A CALCOLO E DELLE MINUTE SPESE DELL'U.O. ACQUISTI E PATRIMONIO RELATIVE ALLA MANUTENZIONE DI BENI MOBILI PER L'ESERCIZIO FINANZIARIO 2019- PRENOTAZIONE IMPEGNI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-12-31,2019-12-31,idm4753
241,Z6Z284D7B3,00163570542,AREA GOVERNO E SVILUPPO DEL TERRITORIO - MOBILITA' E INFRASTRUTTURE,108.57,108.57,PRENOTAZIONE IMPEGNI DI SPESA VARI RELATIVI AL MESE DI MARZO -2019.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-06-13,2018-06-13,idm4773
