n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
535,Z0E25429A8,00304260409,Comune di Rimini,18018.0,0,Facchinaggi ottobre/dicembre 2018 (dd 18/2480 COMETA GROUP),23-AFFIDAMENTO DIRETTO,2018-10-17+02:00,2018-12-31+01:00,idm22007
536,Z0E28AFA20,00304260409,Comune di Rimini,1909.44,1697.6,FORNITURA CALICI PER EVENTO,23-AFFIDAMENTO DIRETTO,2019-06-11+02:00,2019-06-21+02:00,idm22027
537,Z0E2B54767,00304260409,Comune di Rimini,12450.0,12450.0,Capodanno 2020 - concerto presso il Museo della Città: 31 dicembre 2019; anteprima Sagra Musicale Malatestiana presso la Sala Ressi del Teatro Galli: 28/12/2019 - Associazione Culturale Rimini Classica,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-28+01:00,2020-01-01+01:00,idm22047
538,Z0E2B5CAC9,00304260409,Comune di Rimini,1032.91,0,Acquisizione del servizio di consultazione archivio Veicoli Rubati per l'anno 2020,23-AFFIDAMENTO DIRETTO,2020-01-01+01:00,,idm22067
539,Z0F17769AB,00304260409,Comune di Rimini,19600.0,20384.0,PRESTAZIONI IMPIANTISTICHE SPECIALISTICHE PER COMPLETARE PARTE DELL' ALA MODERNA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-12-21+01:00,,idm22086
540,Z0F21545A6,00304260409,Comune di Rimini,8960.0,6911.55,"IMPEGNO DI SPESA PER ACQUISTO QUOTIDIANI, PERIODICI E PUBBLICAZIONI ANCHE IN FORMATO MULTIMEDIALE PER L&rsquo;ATTIVIT&Agrave; DELL&rsquo;UFFICIO STAMPA E DEL SINDACO E IMPEGNO DI SPESA PER ACQUISTO QUOTIDIANI PER LA PRESIDENZA DEL CONSIGLIO COMUNALE.",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-01-01+01:00,2018-12-31+01:00,idm22105
541,Z0F2485738,00304260409,Comune di Rimini,7000.0,7350.0,"Progetto di Valorizzazione dei Palazzi Podestà e Arengo  Museo d'Arte Moderna e Contemporanea. Affidamento di incarico professionale per la redazione del progetto definitivo-esecutivo degli impianti elettrici ai sensi dell'art. 36, comma 2, lett.a) d",23-AFFIDAMENTO DIRETTO,2018-09-03+02:00,2018-11-27+01:00,idm22125
542,Z0F28A5C8A,00304260409,Comune di Rimini,1500.0,1499.83,ACQUISTO NOVITA' LIBRARIE,23-AFFIDAMENTO DIRETTO,2019-06-05+02:00,2019-10-15+02:00,idm22145
543,Z0F29451C2,00304260409,Comune di Rimini,930.0,930.0,Acquisto piantana con teca portamedaglie per Teatro Amintore Galli - Neon Rimini Group srl,23-AFFIDAMENTO DIRETTO,2019-08-13+02:00,2019-09-16+02:00,idm22165
544,Z0F2A24F69,00304260409,Comune di Rimini,204.92,204.92,"INCARICO ""FESTIVAL MONDO ANTICO 2019""",23-AFFIDAMENTO DIRETTO,2019-10-12+02:00,2019-10-13+02:00,idm22185
545,Z1021CA06B,00304260409,Comune di Rimini,9800.5,7639.92,fornitura abbonamenti cartacei e digitali e pubblicazioni urgenti e non programmabili,23-AFFIDAMENTO DIRETTO,2019-01-01+01:00,2019-12-31+01:00,idm22205
546,Z10224B826,00304260409,Comune di Rimini,800.0,800.0,Interventi per il miglioramento della sicurezza in edifici del Comune di Rimini. Ex cinema Fulgor. Affidamento del servizio relativo alla Redazione di Piano di emergenza ed evacuazione coordinato.,23-AFFIDAMENTO DIRETTO,,,idm22225
547,Z1022E2901,00304260409,Comune di Rimini,6518.24,0,"Affidamento Supporto al RUP in fase di progettazione, verifica statica strumentale e visiva, assistenza alla direzione lavori, attestazione dello stato di stabilità e sicurezza a fine lavori delle alberature esistenti lungo Via Coletti.",23-AFFIDAMENTO DIRETTO,,,idm22243
548,Z1024E0B68,00304260409,Comune di Rimini,7606.61,7606.18,PROGETTO DI ANIMAZIONE E INTRATTENIMENTO TURISTICO,23-AFFIDAMENTO DIRETTO,2018-09-18+02:00,2018-09-19+02:00,idm22261
549,Z102983534,00304260409,Comune di Rimini,370.0,370.0,70^ edizione della Sagra Musicale Malatestiana 2019 - noleggio attrezzature audio per conferenza guida all'ascolto del 22/08/2019 - Geminiani Enzo,23-AFFIDAMENTO DIRETTO,2019-08-22+02:00,2019-08-22+02:00,idm22281
550,Z102A442BD,00304260409,Comune di Rimini,68.2,68.2,SERVIZIO MASCHERA PRESSO TEATRO DEGLI ATTI PER CONFERENZA DI MASSIMO RCALCATI,23-AFFIDAMENTO DIRETTO,2019-10-28+01:00,2019-11-08+01:00,idm22301
551,Z102B3DB35,00304260409,Comune di Rimini,2600.0,0,Acquisto noleggio attrezzature audio-luci  comprensivo di installazione e trasporto - Mostra Fellini 100,23-AFFIDAMENTO DIRETTO,2019-12-18+01:00,2020-04-15+02:00,idm22321
552,Z102B43D41,00304260409,Comune di Rimini,1372.95,0,"Acquisto gadget (fiori, chiavi) per bookshop Teatro Galli - Forme snc",23-AFFIDAMENTO DIRETTO,2019-12-20+01:00,2019-12-31+01:00,idm22341
553,Z102B59A4D,00304260409,Comune di Rimini,971.5,0,Servizio allestimento disallestimento per brindisi dine anno - Cometa Soc. Coop.,23-AFFIDAMENTO DIRETTO,2019-12-31+01:00,2020-01-01+01:00,idm22361
554,Z102B6568D,00304260409,Comune di Rimini,12540.0,0,"SERVIZI TECNICI, DI CUSTODIA E ACCOGLIENZA EVENTI CAPODANNO 2019 - DOC SERVIZI",23-AFFIDAMENTO DIRETTO,2019-12-31+01:00,2020-01-01+01:00,idm22381
555,Z111E26A8B,00304260409,Comune di Rimini,4440.8,4440.8,Incarico professionale di coordinamento della sicurezza al Geom. Daniele Del Bianco,23-AFFIDAMENTO DIRETTO,,,idm22401
556,Z1120E1CB6,00304260409,Comune di Rimini,1610.0,805.0,Servizio di Manutenzione software P@rtecipa Work - compreso n. 250 scaricamenti/eleborazioni,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01+01:00,2019-12-31+01:00,idm22425
557,Z11213FACA,00304260409,Comune di Rimini,17500.0,17500.0,SERVIZIO DI MANUTENZIONE ALL'APPLICATIVO DI GESTIONE DEI TRIBUTI NETTUNO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-01-01+01:00,2018-12-31+01:00,idm22445
558,Z1121F83F6,00304260409,Comune di Rimini,1000.0,399.01,STAMPA FOTOGRAFIE COOP.VA CENTOFIORI.,23-AFFIDAMENTO DIRETTO,2018-02-01+01:00,2018-12-31+01:00,idm22465
559,Z112256014,00304260409,Comune di Rimini,29168.32,29168.32,Lavori di manutenzione della Fossa Sortie - anno 2018,23-AFFIDAMENTO DIRETTO,2018-04-16+02:00,2018-04-30+02:00,idm22485
560,Z11229D362,00304260409,Comune di Rimini,2880.0,2880.0,FORMAZIONE SUAP  SOFTWARE APPALTI E CONTRATTI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-03-05+01:00,2018-05-31+02:00,idm22511
561,Z112322205,00304260409,Comune di Rimini,10775.0,5377.5,Progetto Europeo Smart Commuting. Affidamento di un incarico professionale di supporto al RUP per la redazione del rapporto di Valutazione Ambientale Strategica (VAS),23-AFFIDAMENTO DIRETTO,2018-06-04+02:00,2018-09-04+02:00,idm22531
562,Z1123DB9E6,00304260409,Comune di Rimini,8044.59,2179.91,NOLO QUINQUENNALE NR. 2 MACCHINE FOTOCOPIATRICI KYOCERA TASKALFA 3511 - LOTTO 4,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-07-26+02:00,2023-07-25+02:00,idm22560
563,Z11264406F,00304260409,Comune di Rimini,12162.6,12162.6,"POR FESR 2014-2020. ASSE 6, AZIONE 2.3.1 PROGETTO LABORATORIO APERTO RIMINI TIBERIO - CUP C99G170004300066. APPALTO PER SERVIZI DI ALLESTIMENTO E PICCOLO FACCHINAGGIO DA EFFETTUARSI IN OCCASIONE DELLE INIZIATIVE PRESSO IL LABORATORIO APERTO RIMINI TI",23-AFFIDAMENTO DIRETTO,2018-12-21+01:00,2019-01-31+01:00,idm22580
564,Z112738B72,00304260409,Comune di Rimini,357.4,357.4,SERVIZIO AUDIO LUCI PRESSO FULGOR,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-02-28+01:00,2019-04-30+02:00,idm22600
565,Z11277B050,00304260409,Comune di Rimini,6030.47,0,attività per la realizzazione di sondaggi archeologici preventivi - viab alt Tiberio,23-AFFIDAMENTO DIRETTO,,,idm22620
566,Z1128B8D06,00304260409,Comune di Rimini,24480.0,24480.0,ALLESTIMENTI INIZIATIVA RIMINI PORTO SICURO,23-AFFIDAMENTO DIRETTO,2019-06-18+02:00,2019-06-21+02:00,idm22638
567,Z11297500B,00304260409,Comune di Rimini,2100.0,2100.0,70^ edizione della Sagra Musicale Malatestiana 2019 - soggiorno musicisti London Symphony Orchestra - Gestione Polo srl,23-AFFIDAMENTO DIRETTO,2019-08-13+02:00,2019-08-24+02:00,idm22658
568,Z112A60410,00304260409,Comune di Rimini,2300.0,0,COURSERA CED,23-AFFIDAMENTO DIRETTO,2019-10-29+01:00,2019-11-30+01:00,idm22678
569,Z112AFA300,00304260409,Comune di Rimini,940.0,0,"Acquisto abbigliamento tecnico per il personale appartenente al reparto cinofilo del
Settore Polizia Locale  Impegno di Spesa .
CIG: Z112AFA300",23-AFFIDAMENTO DIRETTO,2019-12-04+01:00,2019-12-31+01:00,idm22698
570,Z1222FD020,00304260409,Comune di Rimini,27537.9,28088.66,indagini geologiche ed idrogeologiche propedeutiche alla progettazione dei parcheggi interrati,23-AFFIDAMENTO DIRETTO,2018-05-03+02:00,2018-12-31+01:00,idm22718
571,Z12235BBEE,00304260409,Comune di Rimini,950.0,500.0,Realizzazione filmato per riapertura del Teatro Galli - Valdeb srl,23-AFFIDAMENTO DIRETTO,2018-05-07+02:00,2018-10-28+02:00,idm22738
572,Z1223A9A1B,00304260409,Comune di Rimini,2500.0,0,SPONSORIZZAZIONE TECNICA PER BIENNALE DISEGNO,23-AFFIDAMENTO DIRETTO,2018-04-20+02:00,2018-07-15+02:00,idm22758
573,Z1223C00F5,00304260409,Comune di Rimini,1360.0,1360.0,"Progetto balneazione 2018 - Posizione e rimozione cartelli divieto temporaneo balneazione Fosse Rivabella/Marecchia Nord, san Giuliano/Marecchia sud, Ausa - Guardia Costiera ausiliaria Centro Operativo provinciale Rimini RESCUE",23-AFFIDAMENTO DIRETTO,2018-05-26+02:00,2018-09-30+02:00,idm22778
574,Z1226279C4,00304260409,Comune di Rimini,2950.0,2950.0,Incarico supporto al RUP per la redazione del Piano Economico Finanziario del Servizio di gestione del nuovo chiosco bar sito in Piazza Malatesta Rimini.,23-AFFIDAMENTO DIRETTO,2019-03-22+01:00,2019-10-10+02:00,idm22798
575,Z1226C9E0C,00304260409,Comune di Rimini,5778.18,5534.81,Servizio di  attivazione e rinnovo dei piccoli abbonamenti cartacei e digitali e la fornitura di pubblicazioni e abbonamenti urgenti e non programmabili,23-AFFIDAMENTO DIRETTO,2019-02-15+01:00,2019-12-31+01:00,idm22818
576,Z122738BB7,00304260409,Comune di Rimini,276.36,0,SERVIZIO DI PERNOTTAMENTO PER OSPITI CINETECA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-02-28+01:00,,idm22838
577,Z12280FD29,00304260409,Comune di Rimini,1219.97,0,assicurazione verificatore ( bastianelli),23-AFFIDAMENTO DIRETTO,,,idm22857
578,Z1228C34F4,00304260409,Comune di Rimini,1000.0,1000.0,SERVIZIO IMPIANTO DI PROIEZIONE CINEMATOGRAFICO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-13+02:00,,idm22875
579,Z122961690,00304260409,Comune di Rimini,2738.0,2738.0,70^ edizione della Sagra Musicale Malatestiana 2019 - realizzazione film documentario spettacolo musicale Rivale - Kublai Film srl,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-08-05+02:00,2019-08-05+02:00,idm22894
580,Z1229BD253,00304260409,Comune di Rimini,4500.0,1112.5,Manutenzione software Sismic in dotazione alla Centrale Operativa P.M. per il periodo: 01/10/19-30/09/20,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-26+02:00,,idm22914
581,Z122B06D3F,00304260409,Comune di Rimini,1500.0,0,Mostra Fellini 100 - realizzazione video - Poderi Marco,23-AFFIDAMENTO DIRETTO,2019-12-11+01:00,2019-12-14+01:00,idm22933
582,Z132685918,00304260409,Comune di Rimini,1090.0,1090.0,SERVIZIO AMBULANZE CON ASSISTENZA TMEDICA PER EVENTI FINE ANNO,23-AFFIDAMENTO DIRETTO,2018-12-31+01:00,2019-01-01+01:00,idm22953
583,Z132725A14,00304260409,Comune di Rimini,4600.0,0,SERVIZI FOTOGRAFICI PER EVENTI ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-03-05+01:00,2019-12-31+01:00,idm22973
584,Z1328858E9,00304260409,Comune di Rimini,980.0,980.0,SERVIZIO SMONTAGGIO TRASFERIMENTO RIMONTAGGIO RICONFIGURAZIONE E VERIFICA IMPIANTO PROIETTORE AGOSTINIANI 2019,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-04+02:00,2019-07-25+02:00,idm22993
585,Z141F60178,00304260409,Comune di Rimini,16700.0,15364.0,Affidamento dei servizi di stampa e rendicontazione di n. 5000 avvisi di sollecito/accertamento per omesso o parziale pagamento tassa rifiuti (Tari) 2016,23-AFFIDAMENTO DIRETTO,2017-07-26+02:00,2017-12-31+01:00,idm23013
586,Z14218A7C5,00304260409,Comune di Rimini,5000.0,3337.31,POSTA EASY 2018 LAVORAZIONE CODICE A BARRE X RACCOMANDATE X COMUNE DI RIMINI,23-AFFIDAMENTO DIRETTO,2018-01-01+01:00,2018-12-31+01:00,idm23033
587,Z14274E07A,00304260409,Comune di Rimini,4918.03,3401.33,SERVIZIO RIMOZIONE CUSTODIA DEMOLIZIONE VEICOLI ABBANDONATI SU SUOLO PUBBLICO EX D.M. 460/1999 - ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-03-12+01:00,2019-12-31+01:00,idm23053
588,Z14275EF16,00304260409,Comune di Rimini,375.0,0,CORSO A CATALOGO - INGLESE - ERRICA DALL'ARA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-03-01+01:00,2019-06-30+02:00,idm23073
589,Z1427DB861,00304260409,Comune di Rimini,692.97,692.97,movimentazione opera,23-AFFIDAMENTO DIRETTO,2019-04-08+02:00,2019-04-30+02:00,idm23093
590,Z1428E9562,00304260409,Comune di Rimini,2022.86,2022.86,SPONSORIZZAZIONE TECNICA EVENTO AL MENI 2019,23-AFFIDAMENTO DIRETTO,2019-06-22+02:00,2019-06-23+02:00,idm23113
591,Z142974DE9,00304260409,Comune di Rimini,483.0,483.0,70^ edizione della Sagra Musicale Malatestiana 2019 - cachet artistico concerto 21/08/2019 - Marchi Ettore,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-08-19+02:00,2019-08-21+02:00,idm23133
592,Z142A0DF1F,00304260409,Comune di Rimini,25000.0,25000.0,Stagione di Prosa 2019-2020 - cachet spettacolo Madre Courage - Società per Attori srl,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-31+01:00,2019-11-07+01:00,idm23153
593,Z142A6B751,00304260409,Comune di Rimini,20588.0,0,Implementazione sistema Icaro per la gestione dei servizi socio-sanitari per lo Sportello Sociale,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-19+01:00,,idm23173
594,Z142AC77FB,00304260409,Comune di Rimini,49000.0,0,"SERVIZI POSTALI FUORI CONVENZIONE INTERCENT-ER (LOTTI 3,4,5) DAL 1/01/2020 AL 31/12/2020 AI SENSI ART.63 COMMA 2 LETTERA B CODICE CONTRATTI",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-01+01:00,2020-12-31+01:00,idm23192
595,Z152118C4A,00304260409,Comune di Rimini,204.0,199.0,DIDAKEYS TASTIERA FACILITATA,23-AFFIDAMENTO DIRETTO,2017-12-13+01:00,,idm23212
596,Z152246046,00304260409,Comune di Rimini,200.0,200.0,NOLEGGIO FILM PER CINETECA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-02-09+01:00,,idm23231
597,Z152601E9B,00304260409,Comune di Rimini,700.0,700.0,Installazione di luminarie natalizie 2018 sul corso d'Augusto cittadino,23-AFFIDAMENTO DIRETTO,2018-12-05+01:00,2019-01-06+01:00,idm23250
598,Z152723D34,00304260409,Comune di Rimini,7500.0,7500.0,Stagione di Prosa 2018-2019 - cachet spettacolo Dracula - ATER,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-02-22+01:00,2019-03-21+01:00,idm23270
599,Z1527D373A,00304260409,Comune di Rimini,960.0,0,"incontro formativo per gestori delle diverse tipologie di strutture ricettive, quali utenti del software di gestione dellImposta di Soggiorno, acquisito in modalità Saas dalla Società Mit Service srl",23-AFFIDAMENTO DIRETTO,2019-04-09+02:00,2019-04-09+02:00,idm23290
600,Z15291CB49,00304260409,Comune di Rimini,170.0,170.0,STAMPA MATERIALE TIPOGRAFICO,23-AFFIDAMENTO DIRETTO,2019-07-10+02:00,2019-10-15+02:00,idm23310
601,Z161776998,00304260409,Comune di Rimini,11506.86,11967.13,PRESTAZIONI STRUTTURALI PER LAVORI COMPLETAMENTO PARTE ALA MODERNA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-12-21+01:00,,idm23330
602,Z1622BD198,00304260409,Comune di Rimini,24000.0,16000.0,Utilizzo software gestionale Ufficio bandi. Assegnazione realizzazione servizio,23-AFFIDAMENTO DIRETTO,2018-01-01+01:00,2020-12-31+01:00,idm23349
603,Z162668929,00304260409,Comune di Rimini,8500.0,8500.0,DATTILOSCRITTO SCENEGGIATURA ORIGINALE FILM 8 1/2 DI FEDERICO FELLINI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-12-27+01:00,,idm23369
604,Z1627BE24B,00304260409,Comune di Rimini,160.0,160.0,CORSO A CATALOGO - PENSIONI - RICCIATO URBINATI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-03-27+01:00,2019-04-24+02:00,idm23388
605,Z172118401,00304260409,Comune di Rimini,10296.0,10296.0,redazione computerizzata disegni,23-AFFIDAMENTO DIRETTO,2018-02-15+01:00,,idm23408
606,Z17246315F,00304260409,Comune di Rimini,3360.0,3360.0,corso applicativi sosia e gradus - ufficio casa e pubblica istruzione,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2018-07-18+02:00,2018-12-31+01:00,idm23427
607,Z1726E2890,00304260409,Comune di Rimini,6147.54,6147.54,"Affidamento della fornitura di un sistema per l'incremento, la valorizzazione e il monitoraggio digitale degli spostamenti attraverso l'uso della bicicletta in relazione al progetto Smart Commuting",23-AFFIDAMENTO DIRETTO,,,idm23447
608,Z1726F1DAE,00304260409,Comune di Rimini,819.67,0,"Progetto Outdoor education: la scuola in natura (ai sensi della L.R.
27/2009 e del programma INFEAS 2017-2019).",23-AFFIDAMENTO DIRETTO,,,idm23465
609,Z17287591B,00304260409,Comune di Rimini,1600.0,1600.0,"Ordinanza contingibile ed urgente per esecuzione di ""Manovra di sicurezza di apertura passerella galleggiante Canale Tiberio a Rimini"" causa allerta meteo arancione.",23-AFFIDAMENTO DIRETTO,,,idm23483
610,Z172887F3F,00304260409,Comune di Rimini,98.0,98.0,NOLEGGIO RADIO GUIDA PER VISITA GUIDATA,23-AFFIDAMENTO DIRETTO,2019-05-29+02:00,2019-05-29+02:00,idm23501
611,Z172AF758E,00304260409,Comune di Rimini,1438.56,1438.56,acquisto di n.3 licenze software Illustrator CC for teams + n. 1 licenza software Photoshop for teams,23-AFFIDAMENTO DIRETTO,2019-12-11+01:00,2019-12-19+01:00,idm23521
612,Z172B21337,00304260409,Comune di Rimini,1250.0,0,"acquisto noleggio beni tecnologici per la realizzazione della mostra ""Fellini 100""",23-AFFIDAMENTO DIRETTO,2019-12-14+01:00,2020-03-15+01:00,idm23541
613,Z172B3CD68,00304260409,Comune di Rimini,35000.0,0,Realizzazione opera lirica di capodanno Rigoletto - Associazione Coro Lirico Città di Rimini A. Galli,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-24+01:00,2020-01-04+01:00,idm23561
614,Z182668CA4,00304260409,Comune di Rimini,3061.0,3061.0,COPIA DI TUTTA LA DOCUMENTAZIONE RELATIVA ALLA PRODUZIONE CINEMATOGRAFICA DI FEDERICO FELLINI DAL FILM D'ESORDIO LUCI DEL VARIETA' AL FILM DEL 1965 GIULIETTA DEGLI SPIRITI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-12-27+01:00,,idm23581
615,Z1827340DB,00304260409,Comune di Rimini,5500.0,5500.0,SERVIZIO TRADUZIONI,23-AFFIDAMENTO DIRETTO,2019-03-05+01:00,2019-12-31+01:00,idm23600
616,Z1827E2068,00304260409,Comune di Rimini,4766.0,3408.02,Acquisizione del servizio annuale di gestione degli accessi degli Amministratori di Sistema,23-AFFIDAMENTO DIRETTO,2019-04-15+02:00,2020-04-14+02:00,idm23620
617,Z1827EDCA8,00304260409,Comune di Rimini,240.0,240.0,KIT LENZUOLI MONOUSO - ELEZIONI EUROPEE 2019,23-AFFIDAMENTO DIRETTO,2019-04-10+02:00,2019-05-31+02:00,idm23640
618,Z182885F29,00304260409,Comune di Rimini,1000.0,0,SERVIZIO DI NOLEGGIO FILM PER AGOSTINIANI 2019,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-04+02:00,,idm23660
619,Z1828AFDCD,00304260409,Comune di Rimini,4590.0,4590.0,FORNITURA E POSA IN OPERA IMPIANTO IDRAULICO,23-AFFIDAMENTO DIRETTO,2019-06-17+02:00,2019-06-25+02:00,idm23679
620,Z182940E92,00304260409,Comune di Rimini,779.72,0,indagini di valutazione preventiva del rischio bellico ai sensi legge 81/2008,23-AFFIDAMENTO DIRETTO,,,idm23699
621,Z1829CB573,00304260409,Comune di Rimini,500.0,0,REALIZZAZIONE INSTALLAZIONE ARTISTICA PER MOSTRA PROMOSSA DALLA BIBLIOTECA GAMBALUNGA.,23-AFFIDAMENTO DIRETTO,2019-10-02+02:00,2020-01-20+01:00,idm23717
622,Z182A474F0,00304260409,Comune di Rimini,286.0,286.0,70^ edizione della Sagra Musicale Malatestiana 2019 - cachet artistico concerto 26/11/2019 - Sanzo' Luca,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-12+01:00,2019-11-26+01:00,idm23737
623,Z182AF7ABA,00304260409,Comune di Rimini,200.0,200.0,corso movimentazione carichi 2/2019,23-AFFIDAMENTO DIRETTO,2019-12-05+01:00,2019-12-11+01:00,idm23757
624,Z182B1D4BC,00304260409,Comune di Rimini,1600.0,0,"acquisto del servizio di ricerca, lavorazione ed estrazione in alta definizione di clip di proprietà per mostra Fellini 100",23-AFFIDAMENTO DIRETTO,2019-12-12+01:00,2020-04-15+02:00,idm23777
625,Z191B002CA,00304260409,Comune di Rimini,6814.36,6814.36,"Affidamento incarico professionale all'Ing. Andrea Scarpellini per la redazione del progetto esecutivo delle opere strutturali e Direzione Lavori Strutturale relativo al ""Progetto delle Nuove Piazze. P.zza Malatesta"".",23-AFFIDAMENTO DIRETTO,2016-12-06+01:00,2019-07-23+02:00,idm23797
626,Z192489B9B,00304260409,Comune di Rimini,18437.73,6943.98,"attività di supporto al RUP per la redazione di rilievo plano altimetrico, Piano Particellare di Esproprio, Frazionamenti, assistenza alla Presa in Possesso",23-AFFIDAMENTO DIRETTO,2018-12-12+01:00,,idm23817
627,Z1924EAF9C,00304260409,Comune di Rimini,300.0,200.0,NOLEGGIO FILM PER CINETECA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-09-14+02:00,,idm23836
628,Z19256BE84,00304260409,Comune di Rimini,45.45,45.45,"Stagione di Prosa 2018-2019 - soggiorno autrice spettacolo ""Avevo un bel pallone rosso"" - Hotel Napoleon",23-AFFIDAMENTO DIRETTO,2018-10-24+02:00,2018-11-24+01:00,idm23855
629,Z1926CA6CC,00304260409,Comune di Rimini,3124.64,3136.08,ABBONAMENTI 2019 BANCA DATI E PUBBLICAZIONI GIUFFRE',23-AFFIDAMENTO DIRETTO,2019-03-20+01:00,2019-12-31+01:00,idm23875
630,Z19275D400,00304260409,Comune di Rimini,2226.57,2226.57,"manutenzione 2019 radio portatili  in dotazione alla Polizia Municipale,",23-AFFIDAMENTO DIRETTO,2019-05-14+02:00,2019-12-31+01:00,idm23895
631,Z19283F202,00304260409,Comune di Rimini,1200.0,1200.0,"POR FESR 2014-2020  Asse 6, azione 2.3.1 Servizio audio/video per la diretta streaming dellevento su big data e web data 10/05/2019",23-AFFIDAMENTO DIRETTO,2019-05-09+02:00,2019-05-10+02:00,idm23915
632,Z192885891,00304260409,Comune di Rimini,409.84,217.28,SERVIZIO TRASPORTO MATERIALE CINEMATOGRAFICO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-06-04+02:00,,idm23935
633,Z1929414B9,00304260409,Comune di Rimini,1000.0,1000.0,REALIZZAZIONE VIDEO PROMOZIONALE SU LEDWALL NUOVO BELVEDERE P.LE KENNEDY,23-AFFIDAMENTO DIRETTO,2019-07-23+02:00,2019-07-31+02:00,idm23954
634,Z192A3E223,00304260409,Comune di Rimini,180.0,180.0,CORSO ANNA VALLI,23-AFFIDAMENTO DIRETTO,2019-10-18+02:00,2019-11-30+01:00,idm23974
635,Z192A72D57,00304260409,Comune di Rimini,200.0,0,RIMBORSO SPESE FORFETTARIE PER PARTECIPAZIONE A BIBLIOTERAPIA 2019,23-AFFIDAMENTO DIRETTO,2019-11-05+01:00,2019-11-13+01:00,idm23994
636,Z1A19DD5C1,00304260409,Comune di Rimini,20000.0,19835.65,SOMMA URGENZA PER CADUTA MATERIALI E CROLLO STRUTTURA MURARIA,23-AFFIDAMENTO DIRETTO,2016-05-13+02:00,,idm24014
637,Z1A1FFABD4,00304260409,Comune di Rimini,16224.0,16224.0,AGGIORNAMENTO INCARICO PROFESSIONALE IN CORSO DI SUPPORTO AL RUP PER IL COORDINAMENTO DELLA PROGETTAZIONE OPERATIVA ANTINCENDIO DEL TEATRO GALLI E L' ACQUISIZIONE DEL CERTIFICATO DI PREVENZIONE INCENDI AI FINI DELL' AVVIO DELLE ATTIVITA' TEATRALI,23-AFFIDAMENTO DIRETTO,2017-10-10+02:00,2018-10-24+02:00,idm24033
638,Z1A21187C1,00304260409,Comune di Rimini,28927.5,27698.0,rilievo planialtimetrico predisposizione piano particellare esproprio e redazione computerizzata disegni,23-AFFIDAMENTO DIRETTO,,,idm24053
