n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
265,ZDF265D30B,00147990923,Comune di Cagliari,1885.00,1885.00,Servizio di noleggio pacchi letto  per servizio di vigilanza presso i seggi elettorali elezioni suppletive politiche 2019,23-AFFIDAMENTO DIRETTO,2019-01-10,2019-01-30,idm6740
266,ZCA26C32C4,00147990923,Comune di Cagliari,132.50,132.50,ELEZIONI SUPPLETIVE POLITICHE DEL 20/01/2018 IMPEGNO DI SPESA PER LA FORNITURA DI MATERIALE VARIO DA FERRAMENTA PER ESPLETAMENTO ATTIVITA' ELETTORALI,23-AFFIDAMENTO DIRETTO,2019-01-18,2019-01-18,idm6760
267,ZD213CC553,00147990923,Comune di Cagliari,39500.00,30876.51,Servizio di lavanderia per divise e dpi,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-04-13,2016-04-14,idm6783
268,Z481957810,00147990923,Comune di Cagliari,422.54,422.54,fornitura vestiario per alternos e mazzieri,23-AFFIDAMENTO DIRETTO,,,idm6812
269,Z8811301F5,00147990923,Comune di Cagliari,900.00,900.00,ACQUISTO CARTA TERMICA PER ELIMINACODE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-10-13,2014-10-21,idm6830
270,Z9E1AE8AD7,00147990923,Comune di Cagliari,3800.00,3599.61,"Servizio di elaborazione, stampa, imbustamento e postalizzazione di circa 890 diffide di pagamento canoni di locazione alloggi ERP arretrati - Procedure sotto soglia ex art. 36 D. Lgs. 50/2016 - rdo con singolo fornitore",23-AFFIDAMENTO DIRETTO,,,idm6880
271,ZD918F1481,00147990923,Comune di Cagliari,32.40,32.40,FORNITURA COTONE,23-AFFIDAMENTO DIRETTO,2016-03-11,2016-03-14,idm6898
272,ZF5220E598,00147990923,Comune di Cagliari,300.00,300.00,Fornitura bustoni per elezioni del 4 marzo 2018,23-AFFIDAMENTO DIRETTO,,,idm6918
273,Z9526A0939,00147990923,Comune di Cagliari,17800.00,0.00,"PROCEDURA SOTTOSOGLIA COMUNITARIA EX ART. 36 CO. 2 LETT. B) D.LGS. 50/2016 PER L’AFFIDAMENTO DEL SERVIZIO DI PULIZIA DI ALCUNI UFFICI COMUNALI DEL SERVIZIO ELETTORALE, DEI LOCALI ADIBITI A SEGGIO",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-15,2019-01-21,idm6936
274,ZE623F31F6,00147990923,Comune di Cagliari,179.00,179.00,Fornitura di n.10 confezioni di pouches necessaria per la plastificazione dei contrssegni per diabili CUDE,23-AFFIDAMENTO DIRETTO,,,idm6956
275,Z741EEBBF1,00147990923,Comune di Cagliari,19140.00,13238.00,Noleggio n.12 fotocopiatori xerox procedura sottosoglia comunitaria ai sensi dell'art. 36 lette a d.lgs 50/2016,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2017-06-08,2020-06-02,idm6974
277,ZDD1953269,00147990923,Comune di Cagliari,337.19,337.19,vestiario per alternos,23-AFFIDAMENTO DIRETTO,,,idm7026
278,ZBC1E48AB6,00147990923,Comune di Cagliari,7656.00,7656.00,Noleggio 116 tavoli e allestimento sala per il giro d'italia,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2017-05-02,2017-05-08,idm7044
279,ZD8291A69F,00147990923,Comune di Cagliari,467.40,0.00,"Affidamento, in esecuzione di accordo quadro triennale. Contratto attuativo n. 5  servizi di trasloco, facchinaggio e sgombero nelle diverse sedi degli uffici depositi ed archivi comunali con particolare  riferimento all'ex mattatoio di via Po",23-AFFIDAMENTO DIRETTO,,,idm7067
280,Z68190F3E4,00147990923,Comune di Cagliari,80.00,80.00,REALIZZAZIONE ETICHETTE PER ELEZIONI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-03-21,2016-03-21,idm7085
281,ZAF21F97FF,00147990923,Comune di Cagliari,20550.00,21750.00,"Affidamento del servizio di movimentazione di beni mobili del Comune di Cagliari per l'anno 2018. Proc. sotto soglia ex art. 36 comma 2, lett. a) D. Lgs. 50/2016 mediante RDO con singolo fornitore sulla piattaforma MEPA . CIG: ZAF21F97FF",23-AFFIDAMENTO DIRETTO,,,idm7126
282,Z3D123B046,00147990923,Comune di Cagliari,840.00,840.00,FORNITURA TONER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-12-11,2014-12-17,idm7144
283,ZAF196BCE8,00147990923,Comune di Cagliari,1750.00,1750.00,realizzazione 50 ripiani in lamiera,23-AFFIDAMENTO DIRETTO,,,idm7164
284,Z5D126F179,00147990923,Comune di Cagliari,796.00,796.00,FORNITURA TONER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm7182
285,ZB20ED6D27,00147990923,Comune di Cagliari,81.46,0.00,ACQ. FERRAMENTA,23-AFFIDAMENTO DIRETTO,2014-04-16,2014-04-16,idm7200
286,Z321DFCBF9,00147990923,Comune di Cagliari,832.07,832.07,Fornitura vestiario da cavallerizzo per i Mazzieri sagra sant'Efisio,23-AFFIDAMENTO DIRETTO,,,idm7220
287,7052271621,00147990923,Comune di Cagliari,60000.00,54685.64,Servizio di lavanderia procedura sottosoglia,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-08-11,2017-08-12,idm7238
288,Z4B1EA580F,00147990923,Comune di Cagliari,12.62,0.00,ACQUISTO URGENTE DI MATERIALE DA FERRAMENTA (CILINDRO SERRATURA E DUPLICATI CHIAVI),23-AFFIDAMENTO DIRETTO,2017-05-17,2017-05-17,idm7294
289,Z5221E4629,00147990923,Comune di Cagliari,14520.18,14520.18,Affidamento diretto della polizza All Risks Opere d¿Arte mediante Sardegna Cat a favore dei Lloyd¿s in nome e per conto del sindacato Liberty- impegno di spesa e liquidazione premio - CIG Z5221E4629 - scadenza 26.03.2018,23-AFFIDAMENTO DIRETTO,2018-01-31,2018-07-31,idm7314
290,7512070445,00147990923,Comune di Cagliari,49510.50,50610.50,"AFFIDAMENTO, PER IL TRIENNIO 2018-2019-2020, DEL SERVIZIO DI COPERTURA ASSICURATIVA “ALL RISKS” DEL PATRIMONIO DI BENI AVENTI RILEVANZA CULTURALE O STORICO ARTISTICA DEL SISTEMA DEI MUSEI CIVICI DEL COMUNE DI CAGLIARI. RDO N. 321473",03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2018-07-31,2021-07-31,idm7334
291,ZF81970A6E,00147990923,Comune di Cagliari,200.00,200.00,manifesti per non deambulanti,23-AFFIDAMENTO DIRETTO,2016-04-14,2016-04-15,idm7357
292,ZBB2946B87,00147990923,Comune di Cagliari,502.63,502.63,"AFFIDAMENTO, IN ESECUZIONE DI ACCORDO QUADRO (CIG PADRE: 76473454BB - CIG DERIVATO: ZBB2946B87), DEL SERVIZIO DI PUBBLICITA' LEGALE SULLA GURI DELL'AVVISO DI APPALTO AGGIUDICATO RELATIVO ALLA GARA 2S_2018: SERVIZIO DI GESTIONE DEGLI ATTI GIUDIZIARI",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm7392
293,ZE31BD09E2,00147990923,Comune di Cagliari,1741.02,1741.02,ACQUISTO CANCELLERIA PER REFERENDUM COSTITUZIONALE RICHIESTO DAL SERVIZIO DEMOGRAFICO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-11-02,2016-11-14,idm7410
294,Z7D233D7FC,00147990923,Comune di Cagliari,4500.00,1500.00,Servizio in abbonamento online del modulo aggiuntivo speciale partecipate su piattaforma PAWEB,23-AFFIDAMENTO DIRETTO,2018-09-15,2018-12-31,idm7457
295,ZA61A52FC0,00147990923,Comune di Cagliari,112.72,0.00,Calzature da lavoro estive per il magazzino,23-AFFIDAMENTO DIRETTO,2016-06-17,2016-06-30,idm7477
296,Z5C26EA026,00147990923,Comune di Cagliari,114.00,114.00,ELEZIONI REGIONALI DEL 24 FEBBRAIO 2019 FORNITURA DI 10 KG DI PIOMBI DIAMETRO 10 MM PER LA PIOMBATURA DELLE LISTE ELETTORALI,23-AFFIDAMENTO DIRETTO,2019-01-30,,idm7497
297,Z35170A1B2,00147990923,Comune di Cagliari,1389.00,0.00,fORNITURA STAMPANTE LASER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm7516
298,Z2023ED26F,00147990923,Comune di Cagliari,190.00,190.00,"Realizzazione a stampa di n. 1000 contrassegni per disabili CUDE - non previsti nella gara prezzi ""Lavori tipografici""",23-AFFIDAMENTO DIRETTO,,,idm7561
299,Z801A27D10,00147990923,Comune di Cagliari,7600.00,7600.00,"Servizio di smontaggio, pulizia e trasporto dei pannelli elettorali - Procedura sotto soglia ex art. 36 D. Lgs. 50/2016",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-06-09,2016-06-22,idm7579
300,ZE519F7839,00147990923,Comune di Cagliari,108.00,108.00,MANIFESTI PPCS,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-05-20,2016-05-31,idm7698
301,ZC61B4CCEC,00147990923,Comune di Cagliari,1406.40,1406.40,FORNITURA PRODOTTI CHIMICI PER PISCINE COMUNALI,23-AFFIDAMENTO DIRETTO,2016-09-23,2016-12-21,idm7739
302,ZC00DFA933,00147990923,Comune di Cagliari,39999.00,4300.00,lavori di facchinaggio,23-AFFIDAMENTO DIRETTO,2014-02-21,2014-12-31,idm7759
303,Z291233E0D,00147990923,Comune di Cagliari,377.79,377.19,FORNITURA TONER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-12-11,2014-12-17,idm7779
304,Z812404E87,00147990923,Comune di Cagliari,1518.86,1021.52,Determinazione a contrarre:acquisto di specifici testi per diversi servizi comunali a favore di Maggioli S.p.A..,23-AFFIDAMENTO DIRETTO,,,idm7799
305,Z871A9737B,00147990923,Comune di Cagliari,2815.00,2815.00,Bandiere e accessori,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-07-12,2016-07-28,idm7817
306,ZDF27F3692,00147990923,Comune di Cagliari,2126.85,0.00,"Affidamento, in esecuzione di accordo quadro triennale. Contratto attuativo n. 4 servizio di smaltimento raee, arredi in disuso, movimentazione arredi del Servizio Economato e Centrale Unica",23-AFFIDAMENTO DIRETTO,,,idm7846
307,ZBB28C24BC,00147990923,Comune di Cagliari,156.00,156.00,ELEZIONI COMUNALI DEL 16 GIUGNO 2019 FORNITURA KG 20 PIOMBI DA IMBALLO PER PIOMBATURA LISTE ELETTORALI,23-AFFIDAMENTO DIRETTO,2019-06-10,2019-06-10,idm7864
308,ZBC24B3528,00147990923,Comune di Cagliari,1502.50,1580.15,"Fornitura di un (n. 1) software, un (n. 1) quotidiano on line e di quattro (n. 4) utenze aggiuntive all'abbonamento “Banca Dati on line De Jure Pubblica Ius Explorer” richiesti da vari Servizi",03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2018-11-19,2018-12-31,idm7884
309,Z0015D6052,00147990923,Comune di Cagliari,4032.00,4032.00,FORNITURA DI 7200 PACCHI DA 150 PEZZI DI CARTA ASCIUGAMANI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-09-10,2015-11-30,idm7904
310,Z480D6A049,00147990923,Comune di Cagliari,1996.00,1996.00,ACQUISTO CARTA RICICLATA A3,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-02-13,2014-02-24,idm7951
311,Z8919B4071,00147990923,Comune di Cagliari,500.00,500.00,Servizio di trasferimento di arredi vari - Procedura sotto soglia ex art. 36 D.Lgs. 50/2016,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-05-16,2016-05-23,idm8001
312,ZC925A85A2,00147990923,Comune di Cagliari,992.80,992.80,"Fornitura dei testi necessari al Servizio Avvocatura,  in favore di GIUFFRE' FRANCIS LEFEBVRE S.p.A. -  Determinazione a contrarre  CIG: ZC925A85A2.",23-AFFIDAMENTO DIRETTO,,,idm8066
313,ZB71B012E7,00147990923,Comune di Cagliari,337.15,337.15,fornitura caffè per il sindaco,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-08-29,2016-08-31,idm8084
314,Z9117A633C,00147990923,Comune di Cagliari,170.00,170.00,Realizzazione buste verdi personalizzate,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-12-17,2016-01-18,idm8104
315,ZB21D900CE,00147990923,Comune di Cagliari,337.15,337.15,Fornitura di Caffè per il Sindaco come beni di rappresentanza,23-AFFIDAMENTO DIRETTO,,,idm8175
316,Z3E27C4165,00147990923,Comune di Cagliari,3238.00,3238.00,FORNITURA DI FASCE E BANDIERE,23-AFFIDAMENTO DIRETTO,,,idm8193
317,ZF51A43D4C,00147990923,Comune di Cagliari,215.88,215.88,FORNITURA MATERIALE DA FERRAMENTA PER ALLESTIMENTO SEGGI ELETTORALI ELEZIONI AMMINISTRATIVE,23-AFFIDAMENTO DIRETTO,2016-06-13,2016-06-13,idm8211
318,Z4428B7583,00147990923,Comune di Cagliari,38610.00,0.00,"affidamento del servizio di pulizia compreso il ritiro,dei rifiuti prodotti,di alcuni uffici comunali dell'Ufficio Elettorale, dei locali adibiti a Seggi elettorale e Centri raccolta in occasione delle elezioni comunali fissate per il 16 giugno 2019",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-06-15,2019-06-30,idm8231
319,Z1216C3C7D,00147990923,Comune di Cagliari,510.00,0.00,FORNITURA N.1 ESSICCATOIO/ASCIUGATRICE PER ASILI NIDO,23-AFFIDAMENTO DIRETTO,2016-06-08,,idm8251
320,740171D78C,00147990923,Comune di Cagliari,214.60,214.60,fornitura di un avvitatore e di un distanziometro laser,23-AFFIDAMENTO DIRETTO,2016-06-28,2016-06-30,idm8270
321,ZA42950816,00147990923,Comune di Cagliari,243.10,0.00,"Affidamento della fornitura dei testi necessari al Servizio Avvocatura,  ai sensi dell'art. 36 D. Lgs. n. 50/2016, in favore di ZANICHELLI EDITORE S.p.A.",23-AFFIDAMENTO DIRETTO,,,idm8290
322,ZE620D1D5A,00147990923,Comune di Cagliari,23.00,23.00,"Fornitura di n. 4 nastri rossi da 100 metri, in raso largo 16 mm  + n.2 confezioni di spille da balia Richiedente affari istituzionali",23-AFFIDAMENTO DIRETTO,,,idm8308
323,Z4D240F4EB,00147990923,Comune di Cagliari,139.50,0.00,"abbonamento  richiesto dal Servizio Lavori Pubblici, fornitore TNE S.r.l.. Determinazione a contrarre e impegno di spesa",23-AFFIDAMENTO DIRETTO,2018-06-22,2018-12-31,idm8326
324,Z1622518DF,00147990923,Comune di Cagliari,494.57,494.57,FORNITURA MATERIALE DA FERRAMENTA PER CONFEZIONAMENTO PLICHI PER ELEZIONI POLITICHE 4 MARZO 2018,23-AFFIDAMENTO DIRETTO,2018-03-02,2018-03-02,idm8346
325,ZD72272A61,00147990923,Comune di Cagliari,406.04,406.04,FORNITURA KG 200 DI FILO DI FERRO PER ALLESTIMENTO TABELLONI IN OCCASIONE DELLE ELEZIONI POLITICHE 4 MARZO 2018,23-AFFIDAMENTO DIRETTO,2018-03-02,2018-03-02,idm8366
326,Z43295A83B,00147990923,Comune di Cagliari,636.50,636.50,"Affidamento della fornitura del rinnovo dell'abbonamento alla rivista on line LEXITALIA PREMIUM necessario  al Servizio Avvocatura,",23-AFFIDAMENTO DIRETTO,,,idm8386
327,Z2828986AC,00147990923,Comune di Cagliari,900.00,900.00,Elezioni amministrative 2019 realizzazione n.140 manifesti per i candidati alla circoscrizione di Pirri 140 x100 cm,23-AFFIDAMENTO DIRETTO,,,idm8404
328,ZF00D6AB40,00147990923,Comune di Cagliari,1748.00,1748.00,ACQUISTO CARTA XEROGRAFICA - PLOTTER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-02-04,2014-02-13,idm8422
329,Z3A1D99CB6,00147990923,Comune di Cagliari,43.92,43.92,FORNITURA URGENTE DI MATERIALE DA FERRAMENTA,23-AFFIDAMENTO DIRETTO,2017-03-06,,idm8472
330,6693891599,00147990923,Comune di Cagliari,84500.00,123069.23,AGGIUDICAZIONE SERVIZIO DI PULIZIA A RIDOTTO IMPATTO AMBIENTALE E CUSTODIA DEI SERVIZI IGIENICI UBICATI PRESSO MARINA PICCOLA E LA SPIAGGIA DEL POETTO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-06-07,2016-10-06,idm8491
331,Z31271C83B,00147990923,Comune di Cagliari,244.30,244.30,"Affidamento, in esecuzione di accordo quadro triennale.  C.I.G Principale n° 750136523A - Cig derivato del presente affidamento Z31271C83B. Ditta  IP SERVIZI SRL Oristano.",23-AFFIDAMENTO DIRETTO,,,idm8559
332,811229097A,00147990923,Comune di Cagliari,93528.70,0.00,Affidamento servizio di pulizia a ridotto impatto ambientale e igiene presso la Mediateca del Mediterraneo (MEM) sita in via Mameli a Cagliari - Procedura sotto soglia comunitaria ex art. 36 co. 2 lett. b) D.Lgs. 50/2016 mediante RDO sul MEPA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm8577
333,ZDB19ECDDE,00147990923,Comune di Cagliari,107.86,107.86,FERRAMENTA,23-AFFIDAMENTO DIRETTO,2016-05-18,2016-05-18,idm8595
335,ZEE1C91B5D,00147990923,Comune di Cagliari,190.00,0.00,Realizzazione n. 5000 buste verdi per atti giudiziari,23-AFFIDAMENTO DIRETTO,,,idm8647
336,Z6D2220C56,00147990923,Comune di Cagliari,13680.00,16689.60,"AFFIDAMENTO SERVIZIO DI PULIZIA DI ALCUNI UFFICI COMUNALI, DELLE SEZIONI ELETTORALI E DEI CENTRI DI RACCOLTA IN OCCASIONE DELLE ELEZIONI POLITICHE DEL 4 MARZO 2018,",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-03-03,2018-03-06,idm8665
337,ZD627314F6,00147990923,Comune di Cagliari,360.10,0.00,Aggiudicazione del Servizio di ritiro e smaltimento dei rifiuti urbani differenziati derivanti dalla pulizia dei seggi elettorali e delle altre sedi interessate allo svolgimento dei comizi Regionali del 24.02.2019,23-AFFIDAMENTO DIRETTO,2019-02-27,2019-02-27,idm8754
338,ZEC29F46A3,00147990923,Comune di Cagliari,720.00,720.00,fornitura di n. 600 buste in polietilene trasparente,23-AFFIDAMENTO DIRETTO,,,idm8774
339,Z04212033F,00147990923,Comune di Cagliari,1760.00,1760.00,Servizio di rilegatura per ufficio contratti,23-AFFIDAMENTO DIRETTO,2017-12-07,2017-12-30,idm8792
340,ZF92115DE4,00147990923,Comune di Cagliari,10.00,40.00,fornitura di n.4 confezioni di pezzi 50 a confezione di porta badge e,23-AFFIDAMENTO DIRETTO,,,idm8812
341,Z211F259AF,00147990923,Comune di Cagliari,27868.85,21840.95,Affidamento servizio stanpa tipografica biennale gara prezzi,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2017-09-09,2019-09-09,idm8830
342,Z561238BDF,00147990923,Comune di Cagliari,374.42,374.42,FORNITURA TONER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-12-11,2014-12-17,idm8901
343,Z1219DDA76,00147990923,Comune di Cagliari,3235.80,0.00,Lavori di copisteria in 3 copie 2 per pianificazione strategica e 1 per gli affari istituzionali,23-AFFIDAMENTO DIRETTO,2016-05-13,2016-05-31,idm8921
344,Z89201F0C5,00147990923,Comune di Cagliari,24.54,193.32,Fornitura di n.8 magliette polo per il servizio igiene del suolo,23-AFFIDAMENTO DIRETTO,2017-10-02,2017-11-24,idm8941
345,Z141025EE9,00147990923,Comune di Cagliari,6451.00,0.00,Fornitura arredi su misura Info point,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-11-17,2015-06-09,idm8961
346,Z1C19F5F76,00147990923,Comune di Cagliari,603.28,603.28,Manifesti per candidati municipalità pirri  per elezioni aministrative 2016,23-AFFIDAMENTO DIRETTO,2016-05-20,2016-06-06,idm8981
347,Z9D1990A38,00147990923,Comune di Cagliari,2610.00,2610.00,"ACQUISTO E MONTAGGIO PASSATOIA MOQUETTE DA ISTALLARE PRESSO LA SCALINATA INTERNA DEL PALAZZO CIVICO - AFFIDAMENTO DIRETTO PER AMPLIAMENTO FORNITURE ESISTENTI (AVENTI LE MEDESIME CARATTERISTICHE TECNICHE) ART. 36, COMMA 2 LETTERA a Dlgs 50/16.",23-AFFIDAMENTO DIRETTO,2016-06-13,2016-08-09,idm9001
348,Z021C3133F,00147990923,Comune di Cagliari,5510.00,5510.00,Fornitura prodotti igienici,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm9021
349,ZF71C90F15,00147990923,Comune di Cagliari,37.40,0.00,ACQUISTO FORMULARIO REGISTRO CARICO/SCARICO RIFIUTI PER IL SERVIZIO CANTIERI REGIONALI,23-AFFIDAMENTO DIRETTO,2016-12-16,2016-12-21,idm9057
350,Z661D642E5,00147990923,Comune di Cagliari,80.25,80.25,FORNITURA URGENTE DI MATERIALE DA FERRAMENTA,23-AFFIDAMENTO DIRETTO,2017-02-09,,idm9077
351,ZBE1906C3C,00147990923,Comune di Cagliari,150.00,150.00,Realizzazione di bollettini postali,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-03-16,2016-03-23,idm9096
352,Z951C35C34,00147990923,Comune di Cagliari,17000.00,17660.00,AFFIDAMENTO SERVIZIO PULIZIA DI ALCUNI UFFICI COMUNALI E DEI LOCALI ADIBITI A SEGGI ELETTORALI E CENTRI DI RACCOLTA IN OCCASIONE DELLE CONSULTAZIONI REFERENDARIE DEL 4 DICEMBRE 2016,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-12-03,2016-12-04,idm9128
353,750136523A,00147990923,Comune di Cagliari,143980.00,18059.58,"AFFIDAMENTO IN ACCORDO QUADRO TRIENNALE DEI SERVIZI DI TRASLOCO, FACCHINAGGIO E SGOMBERO DELLE DIVERSE SEDI COMUNALICON PARTICOLARE RIFERIMENTO ALLA STRUTTURA DI VIA PO. IMPORTO ACCORDO QUADRO €204850.00+ IVA",27-CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-01-01,2021-12-31,idm9259
354,6355099997,00147990923,Comune di Cagliari,368852.46,205161.65,FORNITURA ENERGIA ELETTRICA PER IMPIANTI DI ILLUMINAZIONE PUBBLICA E SEMAFORICI COMUNALI IN SALVAGUARDIA ENEL ENERGIA SPA,27-CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2015-01-01,2016-12-31,idm9279
355,571670348D,00147990923,Comune di Cagliari,89285.07,104622.69,Appalto  in   quattro  lotti  per   il  servizio  di   copertura   assicurativa  dei  beni  e  delle   attività istituzionali  del  Comune  di  Cagliari  per il triennio agosto 2014/luglio 2017 – Lotto A) All Risks Opere d'Arte,01-PROCEDURA APERTA,2014-08-01,2017-07-30,idm9299
356,ZC917D062F,00147990923,Comune di Cagliari,2519.30,2519.30,FORNITURA AGENDE GIORNALIERE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-01-30,2016-01-30,idm9322
357,ZF3196BF8C,00147990923,Comune di Cagliari,600.00,600.00,BUSTE IN POLIETILENE TRASPARENTE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-04-13,2016-04-14,idm9393
358,ZF628F9B4B,00147990923,Comune di Cagliari,391.07,0.00,affidamento diretto della fornitura di un XVR per videosorveglianza con telecamera bullet e n.2 due dischi rigidi da 2tb e altri accessori,23-AFFIDAMENTO DIRETTO,,,idm9419
359,Z9F12391D2,00147990923,Comune di Cagliari,54.00,54.00,FORNITURA TONER,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-12-11,2014-12-17,idm9437
360,6865245365,00147990923,Comune di Cagliari,40000.00,61054.00,AFFIDAMENTO SERVIZIO DI PULIZIA A RIDOTTO IMPATTO AMBIENTALE E CUSTODIA DI ALCUNI SERVIZI IGIENICI UBICATI PRESSO MARINA PICCOLA E LUNGOMARE POETTO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-12-24,2017-06-23,idm9457
361,ZD029FE3CF,00147990923,Comune di Cagliari,0.00,0.00,"Affidamento di una fornitura di n. 12.000 confezioni da 10 rotoli di carta igienica riciclata -  Affidamento diretto, previa ricerca di mercato, ai sensi dell'art. 36, comma 2, lettera a)D.Lgs n. 50/2016, mediante RDO con singolo fornitore sul MEPA",23-AFFIDAMENTO DIRETTO,,,idm9567
362,Z7C2355FE7,00147990923,Comune di Cagliari,102.46,102.46,Oggetto:  acquisto di beni di rappresentanza richiesti dall'Ufficio di Gabinetto  in occasione della festa di S.Efisio  Aggiudicazione alla ditta F.lli  Collu P.Iva   02421460920  ( art. 36 c.2 lett.A del D.to Lgs. 50/2016)  Smart CIG  Z7C2355FE7,23-AFFIDAMENTO DIRETTO,2018-04-24,2018-04-30,idm9579
363,56079101BB,00147990923,Comune di Cagliari,5000000.00,3052137.31,FORNITURA DI ENERGIA ELETTRICA STABILI ED ALTRI IMPIANTI (ESCLUSA I.P.) - ADESIONE CONVENZIONE CONSIP EE 11 LOTTO 10,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-06-01,2015-06-30,idm9599
364,ZCA264724C,00147990923,Comune di Cagliari,0.00,0.00,"Affidamento del servizio di pulizia,  carico,  trasporto e posizionamento di N. 625 pannelli elettorali , in numero 25 siti e del loro successivo smontaggio, restituzione a cantiere e pulizia. in favore della OPEN SERVICE Società Cooperativa Sociale.",23-AFFIDAMENTO DIRETTO,,,idm9619
365,ZB7168B6CF,00147990923,Comune di Cagliari,3979.30,3979.30,lavori tipografici,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-10-15,2015-12-09,idm9634
366,Z3D1C5F7B7,00147990923,Comune di Cagliari,35.70,35.70,Vari articoli di ferramenta,23-AFFIDAMENTO DIRETTO,,,idm9678
367,ZCC1A6516D,00147990923,Comune di Cagliari,585.00,0.00,Realizzazione di manifesti e brochure,23-AFFIDAMENTO DIRETTO,2016-06-28,2016-06-30,idm9696
368,Z7910DAEFC,00147990923,Comune di Cagliari,200.00,200.00,ACQUISTO CARTA PER FOTOCOPIATORE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-09-25,2014-10-02,idm9731
369,Z011C91E28,00147990923,Comune di Cagliari,290.00,290.00,FORNITURA 100 RISME DI CARTA A4 RICICLATA BIANCA,23-AFFIDAMENTO DIRETTO,2016-12-20,2016-12-30,idm9832
370,Z531B32D95,00147990923,Comune di Cagliari,0.00,0.00,FORNITURA DI SETTE FASCIATOI A MURO PER BAMBINI - PROCEDURA SOTTO SOGLIA EX ART. 36 D. LGS. 50/2016,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm9852
371,Z9B16F526A,00147990923,Comune di Cagliari,420.00,381.82,FORNITURA N.100 DOSI DI VERSICAN PLUS (VACCINI CANI) PER L'UFFICIO ASSISTENZA ZOOIATRICA,23-AFFIDAMENTO DIRETTO,2015-11-05,2015-11-27,idm9930
